timestamp,period,requested_demand_mw,flexible_demand_mw,recoverable_flexible_mw,physical_maximum_demand_mw,recovery_headroom_mw
2020-01-16T17:00:00+00:00,trace_window,232.11116826675,0,0,250,0
2020-01-16T18:00:00+00:00,trace_window,230.200244185,0,0,250,0
2020-01-16T19:00:00+00:00,trace_window,228.637934632,0,0,250,0
2020-01-16T20:00:00+00:00,trace_window,226.4336578805,0,0,250,0
2020-01-16T21:00:00+00:00,trace_window,225.51070450325,0,0,250,0
2020-01-16T22:00:00+00:00,trace_window,224.911632673,0,0,250,0
2020-01-16T23:00:00+00:00,trace_window,225.2731588505,0,0,250,0
2020-01-17T00:00:00+00:00,trace_window,229.82838868825,0,0,250,0
2020-01-17T01:00:00+00:00,trace_window,230.26376949925,0,0,250,0
2020-01-17T02:00:00+00:00,trace_window,227.618430811,0,0,250,0
2020-01-17T03:00:00+00:00,trace_window,228.06827266925,0,0,250,0
2020-01-17T04:00:00+00:00,trace_window,228.57440931775,0,0,250,0
2020-01-17T05:00:00+00:00,trace_window,230.71567722125,0,0,250,0
2020-01-17T06:00:00+00:00,trace_window,233.205043187,0,0,250,0
2020-01-17T07:00:00+00:00,trace_window,236.44431773825,0,0,250,0
2020-01-17T08:00:00+00:00,trace_window,239.60560592825,0,0,250,0
2020-01-17T09:00:00+00:00,trace_window,242.70285233825,0,0,250,0
2020-01-17T10:00:00+00:00,trace_window,245.13179178575,0,0,250,0
2020-01-17T11:00:00+00:00,trace_window,245.35025689025,0,0,250,0
2020-01-17T12:00:00+00:00,trace_window,244.32352254575,0,0,250,0
2020-01-17T13:00:00+00:00,trace_window,243.417641238,0,0,250,0
2020-01-17T14:00:00+00:00,trace_window,241.99426103025,0,0,250,0
2020-01-17T15:00:00+00:00,trace_window,238.65117681925,0,0,250,0
2020-01-17T16:00:00+00:00,trace_window,237.51598462175,0,0,250,0
2020-01-17T17:00:00+00:00,trace_window,234.11815501825,0,0,250,0
2020-01-17T18:00:00+00:00,trace_window,232.80478206175,0,0,250,0
2020-01-17T19:00:00+00:00,trace_window,230.44143379225,0,0,250,0
2020-01-17T20:00:00+00:00,trace_window,229.3862938195,0,0,250,0
2020-01-17T21:00:00+00:00,trace_window,228.150907224,0,0,250,0
2020-01-17T22:00:00+00:00,trace_window,229.7436882695,0,0,250,0
2020-01-17T23:00:00+00:00,trace_window,229.32793316525,0,0,250,0
2020-01-18T00:00:00+00:00,trace_window,228.00319795725,0,0,250,0
2020-01-18T01:00:00+00:00,trace_window,233.58619507125,0,0,250,0
2020-01-18T02:00:00+00:00,trace_window,232.09412488975,0,0,250,0
2020-01-18T03:00:00+00:00,trace_window,229.169378113,0,0,250,0
2020-01-18T04:00:00+00:00,trace_window,230.733237064,0,0,250,0
2020-01-18T05:00:00+00:00,trace_window,230.37584261425,0,0,250,0
2020-01-18T06:00:00+00:00,trace_window,231.11025722075,0,0,250,0
2020-01-18T07:00:00+00:00,trace_window,238.10320642725,0,0,250,0
2020-01-18T08:00:00+00:00,trace_window,242.04177589925,0,0,250,0
2020-01-18T09:00:00+00:00,trace_window,241.75720315075,0,0,250,0
2020-01-18T10:00:00+00:00,trace_window,239.03336163575,0,0,250,0
2020-01-18T11:00:00+00:00,trace_window,237.76492121825,0,0,250,0
2020-01-18T12:00:00+00:00,trace_window,237.9565300925,0,0,250,0
2020-01-18T13:00:00+00:00,trace_window,237.961694752,0,0,250,0
2020-01-18T14:00:00+00:00,trace_window,235.49763561875,0,0,250,0
2020-01-18T15:00:00+00:00,trace_window,230.9692620115,0,0,250,0
2020-01-18T16:00:00+00:00,trace_window,226.8060298435,0,0,250,0
2020-01-18T17:00:00+00:00,trace_window,223.635445266,0,0,250,0
2020-01-18T18:00:00+00:00,trace_window,220.55730809675,0,0,250,0
2020-01-18T19:00:00+00:00,trace_window,218.987251554,0,0,250,0
2020-01-18T20:00:00+00:00,trace_window,219.8203111605,0,0,250,0
2020-01-18T21:00:00+00:00,trace_window,220.635294458,0,0,250,0
2020-01-18T22:00:00+00:00,trace_window,220.602240636,0,0,250,0
2020-01-18T23:00:00+00:00,trace_window,222.30089720475,0,0,250,0
2020-01-19T00:00:00+00:00,trace_window,223.25790864325,0,0,250,0
2020-01-19T01:00:00+00:00,trace_window,224.98445437425,0,0,250,0
2020-01-19T02:00:00+00:00,trace_window,225.96419031575,0,0,250,0
2020-01-19T03:00:00+00:00,trace_window,227.74496497325,0,0,250,0
2020-01-19T04:00:00+00:00,trace_window,229.11773151625,0,0,250,0
2020-01-19T05:00:00+00:00,trace_window,230.81897041475,0,0,250,0
2020-01-19T06:00:00+00:00,trace_window,231.55338502125,0,0,250,0
2020-01-19T07:00:00+00:00,trace_window,236.43347195275,0,0,250,0
2020-01-19T08:00:00+00:00,trace_window,237.75665776275,0,0,250,0
2020-01-19T09:00:00+00:00,trace_window,238.55511414925,0,0,250,0
2020-01-19T10:00:00+00:00,trace_window,238.5845527095,0,0,250,0
2020-01-19T11:00:00+00:00,trace_window,237.3904833915,0,0,250,0
2020-01-19T12:00:00+00:00,trace_window,234.2291952015,0,0,250,0
2020-01-19T13:00:00+00:00,trace_window,233.0170495745,0,0,250,0
2020-01-19T14:00:00+00:00,trace_window,230.2441437925,0,0,250,0
2020-01-19T15:00:00+00:00,trace_window,226.5953117285,0,0,250,0
2020-01-19T16:00:00+00:00,trace_window,225.15282228,0,0,250,0
2020-01-19T17:00:00+00:00,trace_window,223.97114814525,0,0,250,0
2020-01-19T18:00:00+00:00,trace_window,219.44277453775,0,0,250,0
2020-01-19T19:00:00+00:00,trace_window,220.2055947725,0,0,250,0
2020-01-19T20:00:00+00:00,trace_window,222.11393652425,0,0,250,0
2020-01-19T21:00:00+00:00,trace_window,221.763772598,0,0,250,0
2020-01-19T22:00:00+00:00,trace_window,222.94493026675,0,0,250,0
2020-01-19T23:00:00+00:00,trace_window,219.36220584675,0,0,250,0
2020-01-20T00:00:00+00:00,trace_window,220.46795948425,0,0,250,0
2020-01-20T01:00:00+00:00,trace_window,223.116913434,0,0,250,0
2020-01-20T02:00:00+00:00,trace_window,224.39568317075,0,0,250,0
2020-01-20T03:00:00+00:00,trace_window,227.61533201525,0,0,250,0
2020-01-20T04:00:00+00:00,trace_window,230.74614871325,0,0,250,0
2020-01-20T05:00:00+00:00,trace_window,235.0348821115,0,0,250,0
2020-01-20T06:00:00+00:00,trace_window,239.253376138,0,0,250,0
2020-01-20T07:00:00+00:00,trace_window,242.5972159195,0,0,250,0
2020-01-20T08:00:00+00:00,trace_window,243.6996316565,0,0,250,0
2020-01-20T09:00:00+00:00,trace_window,246.467372779,0,0,250,0
2020-01-20T10:00:00+00:00,trace_window,246.45291173175,0,0,250,0
2020-01-20T11:00:00+00:00,trace_window,246.2318642975,0,0,250,0
2020-01-20T12:00:00+00:00,trace_window,245.56613966475,0,0,250,0
2020-01-20T13:00:00+00:00,trace_window,243.094333542,0,0,250,0
2020-01-20T14:00:00+00:00,trace_window,242.1652112655,0,0,250,0
2020-01-20T15:00:00+00:00,trace_window,237.060978104,0,0,250,0
2020-01-20T16:00:00+00:00,trace_window,235.05605721625,0,0,250,0
2020-01-20T17:00:00+00:00,trace_window,234.70795915375,0,0,250,0
2020-01-20T18:00:00+00:00,trace_window,232.41536672175,0,0,250,0
2020-01-20T19:00:00+00:00,trace_window,232.40761973225,0,0,250,0
2020-01-20T20:00:00+00:00,trace_window,231.05654476,0,0,250,0
2020-01-20T21:00:00+00:00,trace_window,228.073953795,0,0,250,0
2020-01-20T22:00:00+00:00,trace_window,227.99390156975,0,0,250,0
2020-01-20T23:00:00+00:00,trace_window,228.8398728255,0,0,250,0
2020-01-21T00:00:00+00:00,trace_window,228.56769526025,0,0,250,0
2020-01-21T01:00:00+00:00,trace_window,229.9182537665,0,0,250,0
2020-01-21T02:00:00+00:00,trace_window,231.7279505185,0,0,250,0
2020-01-21T03:00:00+00:00,trace_window,229.54123361,0,0,250,0
2020-01-21T04:00:00+00:00,trace_window,234.01537829075,0,0,250,0
2020-01-21T05:00:00+00:00,trace_window,238.5850691755,0,0,250,0
2020-01-21T06:00:00+00:00,trace_window,240.8740463455,0,0,250,0
2020-01-21T07:00:00+00:00,trace_window,242.61608605575,0,0,250,0
2020-01-21T08:00:00+00:00,trace_window,245.337345241,0,0,250,0
2020-01-21T09:00:00+00:00,trace_window,245.4416713665,0,0,250,0
2020-01-21T10:00:00+00:00,trace_window,247.384616338,0,0,250,0
2020-01-21T11:00:00+00:00,trace_window,246.6858378835,0,0,250,0
2020-01-21T12:00:00+00:00,trace_window,246.4591093235,0,0,250,0
2020-01-21T13:00:00+00:00,trace_window,245.32649945575,0,0,250,0
2020-01-21T14:00:00+00:00,trace_window,246.00978393125,0,0,250,0
2020-01-21T15:00:00+00:00,trace_window,245.49331796325,0,0,250,0
2020-01-21T16:00:00+00:00,trace_window,240.77540134575,0,0,250,0
2020-01-21T17:00:00+00:00,trace_window,240.027558624,0,0,250,0
2020-01-21T18:00:00+00:00,trace_window,238.71573506525,0,0,250,0
2020-01-21T19:00:00+00:00,trace_window,236.6467723975,0,0,250,0
2020-01-21T20:00:00+00:00,trace_window,234.19149318575,0,0,250,0
2020-01-21T21:00:00+00:00,trace_window,233.15133072625,0,0,250,0
2020-01-21T22:00:00+00:00,trace_window,233.62596295075,0,0,250,0
2020-01-21T23:00:00+00:00,trace_window,234.92642425825,0,0,250,0
2020-01-22T00:00:00+00:00,trace_window,236.79861339225,0,0,250,0
2020-01-22T01:00:00+00:00,trace_window,234.4063430285,0,0,250,0
2020-01-22T02:00:00+00:00,trace_window,233.945138919,0,0,250,0
2020-01-22T03:00:00+00:00,trace_window,235.2920821635,0,0,250,0
2020-01-22T04:00:00+00:00,trace_window,236.430373157,0,0,250,0
2020-01-22T05:00:00+00:00,trace_window,238.74362422775,0,0,250,0
2020-01-22T06:00:00+00:00,trace_window,239.50954325825,0,0,250,0
2020-01-22T07:00:00+00:00,trace_window,241.320789408,0,0,250,0
2020-01-22T08:00:00+00:00,trace_window,243.68517060925,0,0,250,0
2020-01-22T09:00:00+00:00,trace_window,245.257293016,0,0,250,0
2020-01-22T10:00:00+00:00,trace_window,243.33242435325,0,0,250,0
2020-01-22T11:00:00+00:00,trace_window,247.47189908675,0,0,250,0
2020-01-22T12:00:00+00:00,trace_window,246.27576390475,0,0,250,0
2020-01-22T13:00:00+00:00,trace_window,245.9553924135,0,0,250,0
2020-01-22T14:00:00+00:00,trace_window,245.5862818375,0,0,250,0
2020-01-22T15:00:00+00:00,trace_window,244.30906149875,0,0,250,0
2020-01-22T16:00:00+00:00,trace_window,241.62932043875,0,0,250,0
2020-01-22T17:00:00+00:00,trace_window,241.29290024575,0,0,250,0
2020-01-22T18:00:00+00:00,trace_window,241.2954825755,0,0,250,0
2020-01-22T19:00:00+00:00,trace_window,239.99243893825,0,0,250,0
2020-01-22T20:00:00+00:00,trace_window,237.02999014575,0,0,250,0
2020-01-22T21:00:00+00:00,trace_window,234.2746442065,0,0,250,0
2020-01-22T22:00:00+00:00,trace_window,234.1135068245,0,0,250,0
2020-01-22T23:00:00+00:00,trace_window,233.64352279375,0,0,250,0
2020-01-23T00:00:00+00:00,trace_window,231.85086941875,0,0,250,0
2020-01-23T01:00:00+00:00,trace_window,233.16630823925,0,0,250,0
2020-01-23T02:00:00+00:00,trace_window,233.0196319045,0,0,250,0
2020-01-23T03:00:00+00:00,trace_window,235.04004677125,0,0,250,0
2020-01-23T04:00:00+00:00,trace_window,239.25854079775,0,0,250,0
2020-01-23T05:00:00+00:00,trace_window,242.25301048025,0,0,250,0
2020-01-23T06:00:00+00:00,trace_window,240.947384513,0,0,250,0
2020-01-23T07:00:00+00:00,trace_window,243.36599464125,0,0,250,0
2020-01-23T08:00:00+00:00,trace_window,246.02527791025,0,0,250,0
2020-01-23T09:00:00+00:00,trace_window,246.5877093495,0,0,250,0
2020-01-23T10:00:00+00:00,trace_window,248.694374033,0,0,250,0
2020-01-23T11:00:00+00:00,trace_window,248.52807199125,0,0,250,0
2020-01-23T12:00:00+00:00,trace_window,248.88117212225,0,0,250,0
2020-01-23T13:00:00+00:00,trace_window,248.94589295925,0,0,250,0
2020-01-23T14:00:00+00:00,trace_window,247.07731908725,0,0,250,0
2020-01-23T15:00:00+00:00,trace_window,243.837011604,0,0,250,0
2020-01-23T16:00:00+00:00,trace_window,241.31665768025,0,0,250,0
2020-01-23T17:00:00+00:00,trace_window,238.493654699,0,0,250,0
2020-01-23T18:00:00+00:00,trace_window,242.41053260025,0,0,250,0
2020-01-23T19:00:00+00:00,trace_window,249.13182070775,0,0,250,0
2020-01-23T20:00:00+00:00,trace_window,246.8283824905,0,0,250,0
2020-01-23T21:00:00+00:00,trace_window,246.19312935,0,0,250,0
2020-01-23T22:00:00+00:00,trace_window,246.34290448075,0,0,250,0
2020-01-23T23:00:00+00:00,trace_window,244.915392545,0,0,250,0
2020-01-24T00:00:00+00:00,trace_window,243.658314379,0,0,250,0
2020-01-24T01:00:00+00:00,trace_window,243.61192808375,0,0,250,0
2020-01-24T02:00:00+00:00,trace_window,241.495871371,0,0,250,0
2020-01-24T03:00:00+00:00,trace_window,241.4550705595,0,0,250,0
2020-01-24T04:00:00+00:00,trace_window,242.705951134,0,0,250,0
2020-01-24T05:00:00+00:00,trace_window,242.6971712125,0,0,250,0
2020-01-24T06:00:00+00:00,trace_window,243.40524605475,0,0,250,0
2020-01-24T07:00:00+00:00,trace_window,245.012488147,0,0,250,0
2020-01-24T08:00:00+00:00,trace_window,245.7169477275,0,0,250,0
2020-01-24T09:00:00+00:00,trace_window,248.725361991,0,0,250,0
2020-01-24T10:00:00+00:00,trace_window,248.55854348325,0,0,250,0
2020-01-24T11:00:00+00:00,trace_window,248.74602062975,0,0,250,0
2020-01-24T12:00:00+00:00,trace_window,248.4764253945,0,0,250,0
2020-01-24T13:00:00+00:00,trace_window,247.41612076225,0,0,250,0
2020-01-24T14:00:00+00:00,trace_window,248.26983900725,0,0,250,0
2020-01-24T15:00:00+00:00,trace_window,249.92976062825,0,0,250,0
2020-01-24T16:00:00+00:00,trace_window,246.59339047525,0,0,250,0
2020-01-24T17:00:00+00:00,trace_window,242.754498935,0,0,250,0
2020-01-24T18:00:00+00:00,trace_window,242.240098831,0,0,250,0
2020-01-24T19:00:00+00:00,trace_window,238.46783140075,0,0,250,0
2020-01-24T20:00:00+00:00,trace_window,236.412296848,0,0,250,0
2020-01-24T21:00:00+00:00,trace_window,235.49791298025,0,0,250,0
2020-01-24T22:00:00+00:00,trace_window,234.5199655415,0,0,250,0
2020-01-24T23:00:00+00:00,trace_window,235.76464852425,0,0,250,0
2020-01-25T00:00:00+00:00,trace_window,238.15382009225,0,0,250,0
2020-01-25T01:00:00+00:00,trace_window,242.2969100875,0,0,250,0
2020-01-25T02:00:00+00:00,trace_window,240.71187603175,0,0,250,0
2020-01-25T03:00:00+00:00,trace_window,238.95176001275,0,0,250,0
2020-01-25T04:00:00+00:00,trace_window,241.044480115,0,0,250,0
2020-01-25T05:00:00+00:00,trace_window,241.74893969525,0,0,250,0
2020-01-25T06:00:00+00:00,trace_window,241.478827994,0,0,250,0
2020-01-25T07:00:00+00:00,trace_window,245.15709861825,0,0,250,0
2020-01-25T08:00:00+00:00,trace_window,246.51901937575,0,0,250,0
2020-01-25T09:00:00+00:00,trace_window,247.45382277775,0,0,250,0
2020-01-25T10:00:00+00:00,trace_window,245.8605252665,0,0,250,0
2020-01-25T11:00:00+00:00,trace_window,244.869427074,0,0,250,0
2020-01-25T12:00:00+00:00,trace_window,245.18602071225,0,0,250,0
2020-01-25T13:00:00+00:00,trace_window,243.3432701385,0,0,250,0
2020-01-25T14:00:00+00:00,trace_window,242.5220892495,0,0,250,0
2020-01-25T15:00:00+00:00,trace_window,241.99271163225,0,0,250,0
2020-01-25T16:00:00+00:00,trace_window,238.9553752745,0,0,250,0
2020-01-25T17:00:00+00:00,trace_window,239.59062841525,0,0,250,0
2020-01-25T18:00:00+00:00,trace_window,235.625202713,0,0,250,0
2020-01-25T19:00:00+00:00,trace_window,234.99666362975,0,0,250,0
2020-01-25T20:00:00+00:00,trace_window,231.95003088475,0,0,250,0
2020-01-25T21:00:00+00:00,trace_window,231.6959296285,0,0,250,0
2020-01-25T22:00:00+00:00,trace_window,230.60205470825,0,0,250,0
2020-01-25T23:00:00+00:00,trace_window,231.94073449725,0,0,250,0
2020-01-26T00:00:00+00:00,trace_window,232.59561334475,0,0,250,0
2020-01-26T01:00:00+00:00,trace_window,233.01498371075,0,0,250,0
2020-01-26T02:00:00+00:00,trace_window,234.57109567225,0,0,250,0
2020-01-26T03:00:00+00:00,trace_window,234.3738056725,0,0,250,0
2020-01-26T04:00:00+00:00,trace_window,237.089900198,0,0,250,0
2020-01-26T05:00:00+00:00,trace_window,238.77254632175,0,0,250,0
2020-01-26T06:00:00+00:00,trace_window,239.6830758235,0,0,250,0
2020-01-26T07:00:00+00:00,trace_window,241.4886408475,0,0,250,0
2020-01-26T08:00:00+00:00,trace_window,243.9093168395,0,0,250,0
2020-01-26T09:00:00+00:00,trace_window,243.88969113275,0,0,250,0
2020-01-26T10:00:00+00:00,trace_window,243.143914275,0,0,250,0
2020-01-26T11:00:00+00:00,trace_window,243.513187442,0,0,250,0
2020-01-26T12:00:00+00:00,trace_window,243.206923123,0,0,250,0
2020-01-26T13:00:00+00:00,trace_window,243.079356029,0,0,250,0
2020-01-26T14:00:00+00:00,trace_window,240.49857558675,0,0,250,0
2020-01-26T15:00:00+00:00,trace_window,238.0851301185,0,0,250,0
2020-01-26T16:00:00+00:00,trace_window,237.52424807725,0,0,250,0
2020-01-26T17:00:00+00:00,trace_window,238.03245058975,0,0,250,0
2020-01-26T18:00:00+00:00,trace_window,237.335737999,0,0,250,0
2020-01-26T19:00:00+00:00,trace_window,236.735604544,0,0,250,0
2020-01-26T20:00:00+00:00,trace_window,235.2445672945,0,0,250,0
2020-01-26T21:00:00+00:00,trace_window,231.97998591075,0,0,250,0
2020-01-26T22:00:00+00:00,trace_window,231.669073398,0,0,250,0
2020-01-26T23:00:00+00:00,trace_window,230.92278007425,0,0,250,0
2020-01-27T00:00:00+00:00,trace_window,232.53880208825,0,0,250,0
2020-01-27T01:00:00+00:00,trace_window,233.639907532,0,0,250,0
2020-01-27T02:00:00+00:00,trace_window,236.5016454605,0,0,250,0
2020-01-27T03:00:00+00:00,trace_window,237.1653042295,0,0,250,0
2020-01-27T04:00:00+00:00,trace_window,240.0368550115,0,0,250,0
2020-01-27T05:00:00+00:00,trace_window,240.672624618,0,0,250,0
2020-01-27T06:00:00+00:00,trace_window,241.07593671825,0,0,250,0
2020-01-27T07:00:00+00:00,trace_window,241.01710741875,0,0,250,0
2020-01-27T08:00:00+00:00,trace_window,242.99465561025,0,0,250,0
2020-01-27T09:00:00+00:00,trace_window,244.464001289,0,0,250,0
2020-01-27T10:00:00+00:00,trace_window,244.4268157395,0,0,250,0
2020-01-27T11:00:00+00:00,trace_window,247.15427251625,0,0,250,0
2020-01-27T12:00:00+00:00,trace_window,245.1359235135,0,0,250,0
2020-01-27T13:00:00+00:00,trace_window,243.1986596675,0,0,250,0
2020-01-27T14:00:00+00:00,trace_window,241.44267537625,0,0,250,0
2020-01-27T15:00:00+00:00,trace_window,238.36350527525,0,0,250,0
2020-01-27T16:00:00+00:00,trace_window,234.1326160655,0,0,250,0
2020-01-27T17:00:00+00:00,trace_window,234.688333447,0,0,250,0
2020-01-27T18:00:00+00:00,trace_window,232.493869549,0,0,250,0
2020-01-27T19:00:00+00:00,trace_window,229.184872092,0,0,250,0
2020-01-27T20:00:00+00:00,trace_window,229.58564968325,0,0,250,0
2020-01-27T21:00:00+00:00,trace_window,228.911661595,0,0,250,0
2020-01-27T22:00:00+00:00,trace_window,229.975065023,0,0,250,0
2020-01-27T23:00:00+00:00,trace_window,229.7106344475,0,0,250,0
2020-01-28T00:00:00+00:00,trace_window,231.47436572825,0,0,250,0
2020-01-28T01:00:00+00:00,trace_window,233.3078199145,0,0,250,0
2020-01-28T02:00:00+00:00,trace_window,231.849320021,0,0,250,0
2020-01-28T03:00:00+00:00,trace_window,231.4857279795,0,0,250,0
2020-01-28T04:00:00+00:00,trace_window,231.03588612125,0,0,250,0
2020-01-28T05:00:00+00:00,trace_window,234.61292941575,0,0,250,0
2020-01-28T06:00:00+00:00,trace_window,238.5194779975,0,0,250,0
2020-01-28T07:00:00+00:00,trace_window,241.47934446,0,0,250,0
2020-01-28T08:00:00+00:00,trace_window,243.367027573,0,0,250,0
2020-01-28T09:00:00+00:00,trace_window,242.2643727315,0,0,250,0
2020-01-28T10:00:00+00:00,trace_window,245.04864076475,0,0,250,0
2020-01-28T11:00:00+00:00,trace_window,244.81003348775,0,0,250,0
2020-01-28T12:00:00+00:00,trace_window,244.13759479725,0,0,250,0
2020-01-28T13:00:00+00:00,trace_window,242.98587568875,0,0,250,0
2020-01-28T14:00:00+00:00,trace_window,243.8432091955,0,0,250,0
2020-01-28T15:00:00+00:00,trace_window,242.6672161865,0,0,250,0
2020-01-28T16:00:00+00:00,trace_window,239.43465569275,0,0,250,0
2020-01-28T17:00:00+00:00,trace_window,237.86356621825,0,0,250,0
2020-01-28T18:00:00+00:00,trace_window,237.90385056375,0,0,250,0
2020-01-28T19:00:00+00:00,trace_window,237.66885854825,0,0,250,0
2020-01-28T20:00:00+00:00,trace_window,235.54515048775,0,0,250,0
2020-01-28T21:00:00+00:00,trace_window,235.1639986035,0,0,250,0
2020-01-28T22:00:00+00:00,trace_window,233.1306720875,0,0,250,0
2020-01-28T23:00:00+00:00,trace_window,234.02157588225,0,0,250,0
2020-01-29T00:00:00+00:00,trace_window,237.1141740985,0,0,250,0
2020-01-29T01:00:00+00:00,trace_window,237.2272801455,0,0,250,0
2020-01-29T02:00:00+00:00,trace_window,235.56477619475,0,0,250,0
2020-01-29T03:00:00+00:00,trace_window,238.0014626315,0,0,250,0
2020-01-29T04:00:00+00:00,trace_window,241.0207226805,0,0,250,0
2020-01-29T05:00:00+00:00,trace_window,242.95953592425,0,0,250,0
2020-01-29T06:00:00+00:00,trace_window,243.15269419625,0,0,250,0
2020-01-29T07:00:00+00:00,trace_window,243.6670943005,0,0,250,0
2020-01-29T08:00:00+00:00,trace_window,243.22086770425,0,0,250,0
2020-01-29T09:00:00+00:00,trace_window,244.625655137,0,0,250,0
2020-01-29T10:00:00+00:00,trace_window,244.18975786,0,0,250,0
2020-01-29T11:00:00+00:00,trace_window,241.52427699925,0,0,250,0
2020-01-29T12:00:00+00:00,trace_window,239.56273925275,0,0,250,0
2020-01-29T13:00:00+00:00,trace_window,241.89406663225,0,0,250,0
2020-01-29T14:00:00+00:00,trace_window,243.983171473,0,0,250,0
2020-01-29T15:00:00+00:00,trace_window,240.70206317825,0,0,250,0
2020-01-29T16:00:00+00:00,trace_window,238.77202985575,0,0,250,0
2020-01-29T17:00:00+00:00,trace_window,240.172169095,0,0,250,0
2020-01-29T18:00:00+00:00,trace_window,238.76686519625,0,0,250,0
2020-01-29T19:00:00+00:00,trace_window,237.37034121875,0,0,250,0
2020-01-29T20:00:00+00:00,trace_window,235.34527815825,0,0,250,0
2020-01-29T21:00:00+00:00,trace_window,232.87708729725,0,0,250,0
2020-01-29T22:00:00+00:00,trace_window,236.027013236,0,0,250,0
2020-01-29T23:00:00+00:00,trace_window,234.52048200725,0,0,250,0
2020-01-30T00:00:00+00:00,trace_window,236.75574671675,0,0,250,0
2020-01-30T01:00:00+00:00,trace_window,238.851565615,0,0,250,0
2020-01-30T02:00:00+00:00,trace_window,238.82367645275,0,0,250,0
2020-01-30T03:00:00+00:00,trace_window,238.54065310225,0,0,250,0
2020-01-30T04:00:00+00:00,trace_window,240.41800689575,0,0,250,0
2020-01-30T05:00:00+00:00,trace_window,243.56483403875,0,0,250,0
2020-01-30T06:00:00+00:00,trace_window,244.20163657725,0,0,250,0
2020-01-30T07:00:00+00:00,trace_window,244.1489570485,0,0,250,0
2020-01-30T08:00:00+00:00,trace_window,243.92067909075,0,0,250,0
2020-01-30T09:00:00+00:00,trace_window,244.190274326,0,0,250,0
2020-01-30T10:00:00+00:00,trace_window,245.5857653715,0,0,250,0
2020-01-30T11:00:00+00:00,trace_window,246.21275505675,0,0,250,0
2020-01-30T12:00:00+00:00,trace_window,244.925951405,0,0,250,0
2020-01-30T13:00:00+00:00,trace_window,245.86414052825,0,0,250,0
2020-01-30T14:00:00+00:00,trace_window,247.01017851125,0,0,250,0
2020-01-30T15:00:00+00:00,trace_window,246.12650524,0,0,250,0
2020-01-30T16:00:00+00:00,trace_window,246.0557494025,0,0,250,0
2020-01-30T17:00:00+00:00,trace_window,245.43599024075,0,0,250,0
2020-01-30T18:00:00+00:00,trace_window,242.224088386,0,0,250,0
2020-01-30T19:00:00+00:00,trace_window,239.3427247505,0,0,250,0
2020-01-30T20:00:00+00:00,trace_window,238.188939778,0,0,250,0
2020-01-30T21:00:00+00:00,trace_window,237.45814043325,0,0,250,0
2020-01-30T22:00:00+00:00,trace_window,237.816567815,0,0,250,0
2020-01-30T23:00:00+00:00,trace_window,236.752131455,0,0,250,0
2020-01-31T00:00:00+00:00,trace_window,237.46743682075,0,0,250,0
2020-01-31T01:00:00+00:00,trace_window,240.1809490165,0,0,250,0
2020-01-31T02:00:00+00:00,trace_window,243.51112157825,0,0,250,0
2020-01-31T03:00:00+00:00,trace_window,243.63920513825,0,0,250,0
2020-01-31T04:00:00+00:00,trace_window,245.67821277975,0,0,250,0
2020-01-31T05:00:00+00:00,trace_window,244.14534178675,0,0,250,0
2020-01-31T06:00:00+00:00,trace_window,247.32625568375,0,0,250,0
2020-01-31T07:00:00+00:00,trace_window,248.291014112,0,0,250,0
2020-01-31T08:00:00+00:00,trace_window,248.89682869225,0,0,250,0
2020-01-31T09:00:00+00:00,trace_window,250,0,0,250,0
2020-01-31T10:00:00+00:00,trace_window,248.58230091775,0,0,250,0
2020-01-31T11:00:00+00:00,trace_window,248.69540696475,0,0,250,0
2020-01-31T12:00:00+00:00,trace_window,247.81018429575,0,0,250,0
2020-01-31T13:00:00+00:00,trace_window,247.38926453175,0,0,250,0
2020-01-31T14:00:00+00:00,trace_window,247.29526772575,0,0,250,0
2020-01-31T15:00:00+00:00,trace_window,245.0207516025,0,0,250,0
2020-01-31T16:00:00+00:00,trace_window,240.1349835455,0,0,250,0
2020-01-31T17:00:00+00:00,trace_window,238.819028259,0,0,250,0
2020-01-31T18:00:00+00:00,trace_window,239.7460846715,0,0,250,0
2020-01-31T19:00:00+00:00,trace_window,238.62948524875,0,0,250,0
2020-01-31T20:00:00+00:00,trace_window,236.542962738,0,0,250,0
2020-01-31T21:00:00+00:00,trace_window,236.802228654,0,0,250,0
2020-01-31T22:00:00+00:00,trace_window,234.47554946825,0,0,250,0
2020-01-31T23:00:00+00:00,trace_window,233.6781260135,0,0,250,0
