arm,network_method,policy,holdout_leaf,probability,committed_flexibility_mw,feasible,proven_hard_temporal_failure,solver_unresolved,service_shortfall_failure,right_censored,mw_budget_failure,minimum_event_power_failure,response_or_ramp_failure,duration_failure,event_count_or_rest_failure,energy_failure,recovery_debt_failure,terminal_boundary_failure,physical_violations_json,access_shortfall_mwh,peak_recovery_debt_mwh,terminal_recovery_debt_mwh,terminal_grid_call_mw,terminal_active_event_duration_hours,terminal_interevent_rest_hours,terminal_has_prior_event,maximum_event_duration_hours,event_count_by_period_json,curtailment_energy_mwh_by_period_json,scenario_loss,parameter_status,security_certified
generated,overload_sensitivity,correct,temporal_holdout_001,0.16666666666666666,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.73943045329804,160.0,0.0,0.0,0.0,5.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",455139.43045329803,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,correct,temporal_holdout_002,0.16666666666666666,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,correct,temporal_holdout_003,0.16666666666666666,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.2713215440332,160.0,0.0,0.0,0.0,5.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",269671.3215440332,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,correct,temporal_holdout_004,0.16666666666666666,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.1482951418371,160.0,0.0,0.0,0.0,5.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",640548.2951418371,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,correct,temporal_holdout_005,0.16666666666666666,80.0,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.8086405739482,160.0,0.0,0.0,0.0,5.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",460208.6405739482,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_000,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],558.9087667960754,160.0,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",565308.7667960754,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_001,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.73943045329804,160.0,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",455139.43045329803,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_002,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_003,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.2713215440332,160.0,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",269671.3215440332,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_004,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.1482951418371,160.0,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",640548.2951418371,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
generated,overload_sensitivity,b6,temporal_holdout_005,0.16666666666666666,79.99999999999233,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.8086405739482,160.0,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.0}",460208.6405739482,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_000,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],558.9087667960755,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",565308.7667960755,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_001,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.7394304532981,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",455139.4304532981,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_002,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_003,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.27132154403324,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",269671.32154403324,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_004,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.1482951418373,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",640548.2951418372,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,correct,temporal_holdout_005,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.80864057394825,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",460208.6405739483,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_000,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],558.9087667960754,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",565308.7667960754,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_001,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.739430453298,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",455139.430453298,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_002,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_003,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.2713215440331,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",269671.3215440331,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_004,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.148295141837,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",640548.295141837,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,minimum_curtailment,b6,temporal_holdout_005,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.80864057394814,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",460208.64057394816,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_000,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],558.9087667960755,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",565308.7667960755,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_001,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.7394304532981,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",455139.4304532981,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_002,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_003,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.27132154403324,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",269671.32154403324,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_004,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.1482951418373,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",640548.2951418372,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,correct,temporal_holdout_005,0.16666666666666666,79.9999999999772,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.80864057394825,159.99999999999994,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":159.99999999999994}",460208.6405739483,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_000,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],558.9087667960754,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",565308.7667960754,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_001,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],448.739430453298,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",455139.430453298,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_002,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],108.69962327283244,57.4877628922701,0.0,0.0,0.0,4.0,True,1.0,"{""q1"":2}","{""q1"":112.36608365138446}",113194.26661888782,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_003,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],263.2713215440331,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",269671.3215440331,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_004,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],634.148295141837,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",640548.295141837,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
reduced,overload_sensitivity,b6,temporal_holdout_005,0.16666666666666666,79.99999999995755,True,False,False,True,False,False,False,False,False,False,False,False,False,[],453.80864057394814,160.00000000000006,0.0,0.0,0.0,6.0,True,2.0,"{""q1"":1}","{""q1"":160.00000000000006}",460208.64057394816,rts_gmlc_cfe_deficit_temporal_mechanism_not_empirical|selected_n1_dc_derived_not_empirical_outage|continuous_hourly_profiles_derived_from_split_aware_trace_shapes_network_activation_is_a_threshold_stress_indicator_not_observed_outage_recovery_tail_and_headroom_are_synthetic_not_empirical_or_contract_evidence|rts_gmlc_cfe_deficit_with_google_stress_not_empirical|synthetic_duration_event_energy_recovery_sensitivity|fixed_policy_temporal_holdout_not_empirical,False
