run_id,hour_index,timestamp,generator_row,generator_uid,bus,online,adjustable_active_power,target_pg_mw,pg_mw,pg_deviation_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,source_vg_pu,output_vg_pu,optimized_bus_vm_pu
original_source,7,2020-01-01T07:00:00+00:00,82,215_HYDRO_1,215,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,3.2918373406367563,-10,16,1.0437000000000001,1.0167091547393428,1.0167091547393428
original_source,7,2020-01-01T07:00:00+00:00,83,215_HYDRO_2,215,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,3.2918373406367563,-10,16,1.0437000000000001,1.0167091547393428,1.0167091547393428
original_source,7,2020-01-01T07:00:00+00:00,84,215_HYDRO_3,215,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,3.2918373406367558,-10,16,1.0437000000000001,1.0167091547393428,1.0167091547393428
original_source,7,2020-01-01T07:00:00+00:00,85,222_HYDRO_1,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986913,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,86,222_HYDRO_2,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986917,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,87,222_HYDRO_3,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986913,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,88,222_HYDRO_4,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986913,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,89,222_HYDRO_5,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986917,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,90,222_HYDRO_6,222,true,false,18.899999999999999,18.899999999999999,0,18.899999999999999,18.899999999999999,-2.2586180026986917,-10,16,1.05,1.0263476452151141,1.0263476452151141
original_source,7,2020-01-01T07:00:00+00:00,91,314_SYNC_COND_1,314,true,false,0,0,0,0,0,-49.999997405828566,-50,200,1.05,0.994499952783922,0.994499952783922
original_source,7,2020-01-01T07:00:00+00:00,92,322_HYDRO_1,322,true,false,19.199999999999999,19.199999999999999,0,19.199999999999999,19.199999999999999,-1.3029950109510413,-10,16,1.05,1.0364549715563409,1.0364549715563409
original_source,7,2020-01-01T07:00:00+00:00,93,322_HYDRO_2,322,true,false,19.199999999999999,19.199999999999999,0,19.199999999999999,19.199999999999999,-1.3029950109510411,-10,16,1.05,1.0364549715563409,1.0364549715563409
original_source,7,2020-01-01T07:00:00+00:00,94,322_HYDRO_3,322,true,false,19.199999999999999,19.199999999999999,0,19.199999999999999,19.199999999999999,-1.3029950109510411,-10,16,1.05,1.0364549715563409,1.0364549715563409
original_source,7,2020-01-01T07:00:00+00:00,95,322_HYDRO_4,322,true,false,19.199999999999999,19.199999999999999,0,19.199999999999999,19.199999999999999,-1.3029950109510413,-10,16,1.05,1.0364549715563409,1.0364549715563409
original_source,7,2020-01-01T07:00:00+00:00,96,320_PV_1,320,true,false,23.899999999999999,23.899999999999999,0,23.899999999999999,23.899999999999999,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,97,314_PV_1,314,true,false,23.699999999999999,23.699999999999999,0,23.699999999999999,23.699999999999999,0,0,0,1.05,0.994499952783922,0.994499952783922
original_source,7,2020-01-01T07:00:00+00:00,98,314_PV_2,314,true,false,23.300000000000001,23.300000000000001,0,23.300000000000001,23.300000000000001,0,0,0,1.05,0.994499952783922,0.994499952783922
original_source,7,2020-01-01T07:00:00+00:00,99,313_PV_1,313,true,false,31.100000000000001,31.100000000000001,0,31.100000000000001,31.100000000000001,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,100,314_PV_3,314,true,false,31.899999999999999,31.899999999999999,0,31.899999999999999,31.899999999999999,0,0,0,1.05,0.994499952783922,0.994499952783922
original_source,7,2020-01-01T07:00:00+00:00,101,314_PV_4,314,true,false,23.199999999999999,23.199999999999999,0,23.199999999999999,23.199999999999999,0,0,0,1.05,0.994499952783922,0.994499952783922
original_source,7,2020-01-01T07:00:00+00:00,102,313_PV_2,313,true,false,31.100000000000001,31.100000000000001,0,31.100000000000001,31.100000000000001,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,103,310_PV_1,310,true,false,19.100000000000001,19.100000000000001,0,19.100000000000001,19.100000000000001,0,0,0,1,1.0500000098537765,1.0500000098537765
original_source,7,2020-01-01T07:00:00+00:00,104,324_PV_1,324,true,false,22.399999999999999,22.399999999999999,0,22.399999999999999,22.399999999999999,0,0,0,1,1.0220101324386879,1.0220101324386879
original_source,7,2020-01-01T07:00:00+00:00,105,312_PV_1,312,true,false,26.100000000000001,26.100000000000001,0,26.100000000000001,26.100000000000001,0,0,0,1,1.0120268030885362,1.0120268030885362
original_source,7,2020-01-01T07:00:00+00:00,106,310_PV_2,310,true,false,19.100000000000001,19.100000000000001,0,19.100000000000001,19.100000000000001,0,0,0,1,1.0500000098537765,1.0500000098537765
original_source,7,2020-01-01T07:00:00+00:00,107,324_PV_2,324,true,false,18.199999999999999,18.199999999999999,0,18.199999999999999,18.199999999999999,0,0,0,1,1.0220101324386879,1.0220101324386879
original_source,7,2020-01-01T07:00:00+00:00,108,324_PV_3,324,true,false,18.199999999999999,18.199999999999999,0,18.199999999999999,18.199999999999999,0,0,0,1,1.0220101324386879,1.0220101324386879
original_source,7,2020-01-01T07:00:00+00:00,109,113_PV_1,113,true,false,49.700000000000003,49.700000000000003,0,49.700000000000003,49.700000000000003,0,0,0,1,1.0143541040410071,1.0143541040410071
original_source,7,2020-01-01T07:00:00+00:00,110,319_PV_1,319,true,false,89.599999999999994,89.599999999999994,0,89.599999999999994,89.599999999999994,0,0,0,1,1.0196015339765954,1.0196015339765954
original_source,7,2020-01-01T07:00:00+00:00,111,215_PV_1,215,true,false,63.799999999999997,63.799999999999997,0,63.799999999999997,63.799999999999997,0,0,0,1.0437000000000001,1.0167091547393428,1.0167091547393428
original_source,7,2020-01-01T07:00:00+00:00,112,102_PV_1,102,true,false,15.300000000000001,15.300000000000001,0,15.300000000000001,15.300000000000001,0,0,0,1.0467,1.0401706210435067,1.0401706210435067
original_source,7,2020-01-01T07:00:00+00:00,113,101_PV_1,101,true,false,14.800000000000001,14.800000000000001,0,14.800000000000001,14.800000000000001,0,0,0,1.0468,1.041020348894657,1.041020348894657
original_source,7,2020-01-01T07:00:00+00:00,114,102_PV_2,102,true,false,15,15,0,15,15,0,0,0,1.0467,1.0401706210435067,1.0401706210435067
original_source,7,2020-01-01T07:00:00+00:00,115,104_PV_1,104,true,false,14.9,14.9,0,14.9,14.9,0,0,0,1,1.0253090958962359,1.0253090958962359
original_source,7,2020-01-01T07:00:00+00:00,116,212_CSP_1,212,false,false,0,0,0,0,0,0,0,0,1,1,1.0104325634220777
original_source,7,2020-01-01T07:00:00+00:00,117,101_PV_2,101,true,false,15.199999999999999,15.199999999999999,0,15.199999999999999,15.199999999999999,0,0,0,1.0468,1.041020348894657,1.041020348894657
original_source,7,2020-01-01T07:00:00+00:00,118,101_PV_3,101,true,false,15.300000000000001,15.300000000000001,0,15.300000000000001,15.300000000000001,0,0,0,1.0468,1.041020348894657,1.041020348894657
original_source,7,2020-01-01T07:00:00+00:00,119,101_PV_4,101,true,false,14.4,14.4,0,14.4,14.4,0,0,0,1.0468,1.041020348894657,1.041020348894657
original_source,7,2020-01-01T07:00:00+00:00,120,103_PV_1,103,true,false,14.9,14.9,0,14.9,14.9,0,0,0,1,1.0300190654409134,1.0300190654409134
original_source,7,2020-01-01T07:00:00+00:00,121,119_PV_1,119,true,false,13.6,13.6,0,13.6,13.6,0,0,0,1,1.0189858226038244,1.0189858226038244
original_source,7,2020-01-01T07:00:00+00:00,122,308_RTPV_1,308,true,false,13.300000000000001,13.300000000000001,0,13.300000000000001,13.300000000000001,0,0,0,1,0.97626302199027437,0.97626302199027437
original_source,7,2020-01-01T07:00:00+00:00,123,313_RTPV_1,313,true,false,13.4,13.4,0,13.4,13.4,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,124,313_RTPV_2,313,true,false,9.5999999999999996,9.5999999999999996,0,9.5999999999999996,9.5999999999999996,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,125,313_RTPV_3,313,true,false,8.0999999999999996,8.0999999999999996,0,8.0999999999999996,8.0999999999999996,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,126,313_RTPV_4,313,true,false,8.6999999999999993,8.6999999999999993,0,8.6999999999999993,8.6999999999999993,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,127,313_RTPV_5,313,true,false,9.1999999999999993,9.1999999999999993,0,9.1999999999999993,9.1999999999999993,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,128,313_RTPV_6,313,true,false,9.0999999999999996,9.0999999999999996,0,9.0999999999999996,9.0999999999999996,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,129,313_RTPV_7,313,true,false,9.5999999999999996,9.5999999999999996,0,9.5999999999999996,9.5999999999999996,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,130,313_RTPV_8,313,true,false,8.8000000000000007,8.8000000000000007,0,8.8000000000000007,8.8000000000000007,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,131,313_RTPV_9,313,true,false,9.5999999999999996,9.5999999999999996,0,9.5999999999999996,9.5999999999999996,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,132,313_RTPV_10,313,true,false,9.6999999999999993,9.6999999999999993,0,9.6999999999999993,9.6999999999999993,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,133,313_RTPV_11,313,true,false,10,10,0,10,10,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,134,313_RTPV_12,313,true,false,4.2999999999999998,4.2999999999999998,0,4.2999999999999998,4.2999999999999998,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,135,320_RTPV_1,320,true,false,4.2999999999999998,4.2999999999999998,0,4.2999999999999998,4.2999999999999998,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,136,320_RTPV_2,320,true,false,4.2999999999999998,4.2999999999999998,0,4.2999999999999998,4.2999999999999998,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,137,320_RTPV_3,320,true,false,4.5,4.5,0,4.5,4.5,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,138,313_RTPV_13,313,true,false,4.5,4.5,0,4.5,4.5,0,0,0,1,1.0096784313764395,1.0096784313764395
original_source,7,2020-01-01T07:00:00+00:00,139,320_RTPV_4,320,true,false,4,4,0,4,4,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,140,320_RTPV_5,320,true,false,4.5999999999999996,4.5999999999999996,0,4.5999999999999996,4.5999999999999996,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,141,118_RTPV_1,118,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,142,118_RTPV_2,118,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,143,118_RTPV_3,118,true,false,1.7,1.7,0,1.7,1.7,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,144,118_RTPV_4,118,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,145,118_RTPV_5,118,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,146,118_RTPV_6,118,true,false,1.5,1.5,0,1.5,1.5,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,147,320_RTPV_6,320,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0215796637489456,1.0215796637489456
original_source,7,2020-01-01T07:00:00+00:00,148,118_RTPV_7,118,true,false,1.8,1.8,0,1.8,1.8,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,149,118_RTPV_8,118,true,false,1.8999999999999999,1.8999999999999999,0,1.8999999999999999,1.8999999999999999,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,150,118_RTPV_9,118,true,false,1.6000000000000001,1.6000000000000001,0,1.6000000000000001,1.6000000000000001,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,151,118_RTPV_10,118,true,false,0.80000000000000004,0.80000000000000004,0,0.80000000000000004,0.80000000000000004,0,0,0,1,1.0389015274262532,1.0389015274262532
original_source,7,2020-01-01T07:00:00+00:00,152,213_RTPV_1,213,true,false,2.2999999999999998,2.2999999999999998,0,2.2999999999999998,2.2999999999999998,0,0,0,1,1.0088790924183029,1.0088790924183029
original_source,7,2020-01-01T07:00:00+00:00,153,309_WIND_1,309,true,false,47.299999999999997,47.299999999999997,0,47.299999999999997,47.299999999999997,0,0,0,1,1.0233148858425927,1.0233148858425927
original_source,7,2020-01-01T07:00:00+00:00,154,317_WIND_1,317,true,false,580.78200000000004,580.78200000000004,0,580.78200000000004,580.78200000000004,0,0,0,1,1.0300997180602951,1.0300997180602951
original_source,7,2020-01-01T07:00:00+00:00,155,303_WIND_1,303,true,false,199.30000000000001,199.30000000000001,0,199.30000000000001,199.30000000000001,0,0,0,1,1.0373997469727969,1.0373997469727969
original_source,7,2020-01-01T07:00:00+00:00,156,122_WIND_1,122,true,false,517.70000000000005,517.70000000000005,0,517.70000000000005,517.70000000000005,0,0,0,1.05,1.0500000097711499,1.0500000097711499
original_source,7,2020-01-01T07:00:00+00:00,157,313_STORAGE_1,313,false,false,0,0,0,0,0,0,0,0,1,1,1.0096784313764395
original_source,8,2020-01-01T08:00:00+00:00,0,101_CT_1,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,1.0279143372353505
original_source,8,2020-01-01T08:00:00+00:00,1,101_CT_2,101,false,false,0,0,0,0,0,0,0,10,1.0468,1.0468,1.0279143372353505
original_source,8,2020-01-01T08:00:00+00:00,2,101_STEAM_3,101,true,true,43.355232000000001,49.158533872771585,5.8033018727715842,30,76,-22.445484770095938,-25,30,1.0468,1.0279143372353505,1.0279143372353505
original_source,8,2020-01-01T08:00:00+00:00,3,101_STEAM_4,101,true,true,30,35.803301879396471,5.8033018793964715,30,76,-22.445484770095938,-25,30,1.0468,1.0279143372353505,1.0279143372353505
original_source,8,2020-01-01T08:00:00+00:00,4,102_CT_1,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,1.0272530477666935
original_source,8,2020-01-01T08:00:00+00:00,5,102_CT_2,102,false,false,0,0,0,0,0,0,0,10,1.0467,1.0467,1.0272530477666935
original_source,8,2020-01-01T08:00:00+00:00,6,102_STEAM_3,102,true,true,30,35.812526881106685,5.8125268811066846,30,76,-21.546663773582381,-25,30,1.0467,1.0272530477666935,1.0272530477666935
original_source,8,2020-01-01T08:00:00+00:00,7,102_STEAM_4,102,true,true,30,35.812526881106685,5.8125268811066846,30,76,-21.546663773582381,-25,30,1.0467,1.0272530477666935,1.0272530477666935
original_source,8,2020-01-01T08:00:00+00:00,8,107_CC_1,107,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,0.98893295365177292
original_source,8,2020-01-01T08:00:00+00:00,9,113_CT_1,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0153928073340455
original_source,8,2020-01-01T08:00:00+00:00,10,113_CT_2,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0153928073340455
original_source,8,2020-01-01T08:00:00+00:00,11,113_CT_3,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0153928073340455
original_source,8,2020-01-01T08:00:00+00:00,12,113_CT_4,113,false,false,0,0,0,0,0,0,-15,19,1.0347,1.0347,1.0153928073340455
original_source,8,2020-01-01T08:00:00+00:00,13,115_STEAM_1,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,1.0347849449525273
original_source,8,2020-01-01T08:00:00+00:00,14,115_STEAM_2,115,false,false,0,0,0,0,0,0,0,6,1.0427999999999999,1.0427999999999999,1.0347849449525273
original_source,8,2020-01-01T08:00:00+00:00,15,115_STEAM_3,115,true,true,62,67.813006932825061,5.8130069328250613,62,155,79.999989568941658,-50,80,1.0427999999999999,1.0347849449525273,1.0347849449525273
original_source,8,2020-01-01T08:00:00+00:00,16,116_STEAM_1,116,false,false,0,0,0,0,0,0,-50,80,1.0461,1.0461,1.0239400726975614
original_source,8,2020-01-01T08:00:00+00:00,17,118_CC_1,118,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0370500759992181
original_source,8,2020-01-01T08:00:00+00:00,18,123_STEAM_2,123,true,true,62,68.001548043495006,6.0015480434950064,62,155,-26.802601410044396,-50,80,1.05,1.0195953137094127,1.0195953137094127
original_source,8,2020-01-01T08:00:00+00:00,19,123_STEAM_3,123,true,true,140,146.00154804382461,6.0015480438246129,140,350,-0.24774470594598802,-25,150,1.05,1.0195953137094127,1.0195953137094127
original_source,8,2020-01-01T08:00:00+00:00,20,123_CT_1,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0195953137094127
original_source,8,2020-01-01T08:00:00+00:00,21,123_CT_4,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0195953137094127
original_source,8,2020-01-01T08:00:00+00:00,22,123_CT_5,123,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0195953137094127
original_source,8,2020-01-01T08:00:00+00:00,23,201_CT_1,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0211766173034849
original_source,8,2020-01-01T08:00:00+00:00,24,201_CT_2,201,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0211766173034849
original_source,8,2020-01-01T08:00:00+00:00,25,201_STEAM_3,201,false,false,0,0,0,0,0,0,-25,30,1.05,1.05,1.0211766173034849
original_source,8,2020-01-01T08:00:00+00:00,26,202_CT_1,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0201343229546893
original_source,8,2020-01-01T08:00:00+00:00,27,202_CT_2,202,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0201343229546893
original_source,8,2020-01-01T08:00:00+00:00,28,202_STEAM_3,202,true,true,30,36.580993861331066,6.5809938613310663,30,76,-21.348152587600058,-25,30,1.05,1.0201343229546893,1.0201343229546893
original_source,8,2020-01-01T08:00:00+00:00,29,202_STEAM_4,202,true,true,30,36.580993861331066,6.5809938613310663,30,76,-21.348152587600058,-25,30,1.05,1.0201343229546893,1.0201343229546893
original_source,8,2020-01-01T08:00:00+00:00,30,207_CT_1,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.9700919948780935
original_source,8,2020-01-01T08:00:00+00:00,31,207_CT_2,207,false,false,0,0,0,0,0,0,-15,19,0.96989999999999998,0.96989999999999998,0.9700919948780935
original_source,8,2020-01-01T08:00:00+00:00,32,213_CC_3,213,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.008662380692213
original_source,8,2020-01-01T08:00:00+00:00,33,213_CT_1,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.008662380692213
original_source,8,2020-01-01T08:00:00+00:00,34,213_CT_2,213,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.008662380692213
original_source,8,2020-01-01T08:00:00+00:00,35,215_CT_4,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,1.0174177897155299
original_source,8,2020-01-01T08:00:00+00:00,36,215_CT_5,215,false,false,0,0,0,0,0,0,-15,19,1.0437000000000001,1.0437000000000001,1.0174177897155299
original_source,8,2020-01-01T08:00:00+00:00,37,216_STEAM_1,216,true,true,62,68.286082211254936,6.2860822112549357,62,155,31.991660526820315,-50,80,1.0472999999999999,1.0199555231979798,1.0199555231979798
original_source,8,2020-01-01T08:00:00+00:00,38,218_CC_1,218,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0166346692749142
original_source,8,2020-01-01T08:00:00+00:00,39,221_CC_1,221,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0195627629751225
original_source,8,2020-01-01T08:00:00+00:00,40,223_STEAM_1,223,true,true,62,68.237357858100452,6.2373578581004523,62,155,11.764190184731589,-50,80,1.05,1.0318303546040439,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,41,223_STEAM_2,223,true,true,62,68.237357858100452,6.2373578581004523,62,155,11.764190184731589,-50,80,1.05,1.0318303546040439,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,42,223_STEAM_3,223,true,true,140,146.23735785843135,6.237357858431352,140,350,56.64800325083332,-25,150,1.05,1.0318303546040439,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,43,223_CT_4,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,44,223_CT_5,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,45,223_CT_6,223,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0318303546040439
original_source,8,2020-01-01T08:00:00+00:00,46,301_CT_1,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0286142338396096
original_source,8,2020-01-01T08:00:00+00:00,47,301_CT_2,301,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0286142338396096
original_source,8,2020-01-01T08:00:00+00:00,48,301_CT_3,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0286142338396096
original_source,8,2020-01-01T08:00:00+00:00,49,301_CT_4,301,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0286142338396096
original_source,8,2020-01-01T08:00:00+00:00,50,302_CT_1,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0287518179532098
original_source,8,2020-01-01T08:00:00+00:00,51,302_CT_2,302,false,false,0,0,0,0,0,0,0,10,1.05,1.05,1.0287518179532098
original_source,8,2020-01-01T08:00:00+00:00,52,302_CT_3,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0287518179532098
original_source,8,2020-01-01T08:00:00+00:00,53,302_CT_4,302,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0287518179532098
original_source,8,2020-01-01T08:00:00+00:00,54,307_CT_1,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.95770500357122368
original_source,8,2020-01-01T08:00:00+00:00,55,307_CT_2,307,false,false,0,0,0,0,0,0,-15,19,0.95679999999999998,0.95679999999999998,0.95770500357122368
original_source,8,2020-01-01T08:00:00+00:00,56,313_CC_1,313,false,false,0,0,0,0,0,0,-25,150,1.0349999999999999,1.0349999999999999,1.0150805335103243
original_source,8,2020-01-01T08:00:00+00:00,57,315_STEAM_1,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,58,315_STEAM_2,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,59,315_STEAM_3,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,60,315_STEAM_4,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,61,315_STEAM_5,315,false,false,0,0,0,0,0,0,0,6,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,62,315_CT_6,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,63,315_CT_7,315,false,false,0,0,0,0,0,0,-15,19,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,64,315_CT_8,315,false,false,0,0,0,0,0,0,0,60,1.0422,1.0422,1.011324008813945
original_source,8,2020-01-01T08:00:00+00:00,65,316_STEAM_1,316,true,true,62,67.849517394142936,5.8495173941429357,62,155,4.8963011942347414,-50,80,1.0448999999999999,1.0130761818650746,1.0130761818650746
original_source,8,2020-01-01T08:00:00+00:00,66,318_CC_1,318,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0151498732548585
original_source,8,2020-01-01T08:00:00+00:00,67,321_CC_1,321,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0172279034381495
original_source,8,2020-01-01T08:00:00+00:00,68,322_CT_5,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0298768546570845
original_source,8,2020-01-01T08:00:00+00:00,69,322_CT_6,322,false,false,0,0,0,0,0,0,-15,19,1.05,1.05,1.0298768546570845
original_source,8,2020-01-01T08:00:00+00:00,70,323_CC_1,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0257174669588902
original_source,8,2020-01-01T08:00:00+00:00,71,323_CC_2,323,false,false,0,0,0,0,0,0,-25,150,1.05,1.05,1.0257174669588902
original_source,8,2020-01-01T08:00:00+00:00,72,114_SYNC_COND_1,114,true,false,0,0,0,0,0,-38.670655304999421,-50,200,1.0441,0.99953653013722132,0.99953653013722132
original_source,8,2020-01-01T08:00:00+00:00,73,121_NUCLEAR_1,121,true,true,400,400.00000000123151,1.2315126696194056e-09,396,400,89.796955579107973,-50,200,1.05,1.0458593114866888,1.0458593114866888
original_source,8,2020-01-01T08:00:00+00:00,74,122_HYDRO_1,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-2.7942550151331971,-10,16,1.05,1.050000009589938,1.050000009589938
original_source,8,2020-01-01T08:00:00+00:00,75,122_HYDRO_2,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-2.7942550151331966,-10,16,1.05,1.050000009589938,1.050000009589938
original_source,8,2020-01-01T08:00:00+00:00,76,122_HYDRO_3,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-2.7942550151331966,-10,16,1.05,1.050000009589938,1.050000009589938
original_source,8,2020-01-01T08:00:00+00:00,77,122_HYDRO_4,122,true,false,3.7999999999999998,3.7999999999999998,0,3.7999999999999998,3.7999999999999998,-2.7942550151331966,-10,16,1.05,1.050000009589938,1.050000009589938
