hour_index,timestamp,mode,bus_row,bus,bus_type,pd_mw,qd_mvar,gs_mw_at_1pu,bs_mvar_at_1pu,vm_pu,va_degree,specified_p_injection_mw,specified_q_injection_mvar,reconstructed_p_injection_mw,reconstructed_q_injection_mvar,p_balance_residual_mw,q_balance_residual_mvar
6,2020-01-01T06:00:00+00:00,distributed_committable,25,202,2,41.97276877964913,8.6541791298245627,0,0,1.0267176482092852,-14.869577672171602,104.9242956435813,-55.194816379671266,104.92429590157847,-55.194816724732341,-2.5799717207064532e-07,3.4506107482457082e-07
6,2020-01-01T06:00:00+00:00,distributed_committable,26,203,1,77.887612168421057,16.010231390175438,0,0,1.0109160047618833,-14.366890452370349,-77.887612168421057,-16.010231390175438,-77.887612133369856,-16.010231393439067,-3.5051201052738179e-08,3.2636293667565042e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,27,204,1,32.020462780350883,6.490634347368422,0,0,1.0171503813793805,-16.321401613031899,-32.020462780350883,-6.490634347368422,-32.020462775005576,-6.4906343480370285,-5.3453064197128697e-09,6.6860650349553907e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,28,205,1,30.722335910877195,6.0579253908771928,0,0,1.0332668063479609,-16.739143064117247,-30.722335910877195,-6.0579253908771928,-30.722335866664782,-6.057925397434877,-4.4212413286004448e-08,6.5576841734582558e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,29,206,1,58.848418082807022,12.115850781754387,0,-100,1.0445700194958689,-17.8570005494499,-58.848418082807022,-12.115850781754387,-58.848418079688322,-12.11585078207928,-3.1186999649435165e-09,3.2489211321262701e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,30,207,1,54.088619561403512,10.817723912280702,0,0,0.96828635044103117,-23.856421046500365,-54.088619561403512,-10.817723912280702,-54.088619561011377,-10.817723912315975,-3.9213432501128409e-10,3.5273117759970773e-11
6,2020-01-01T06:00:00+00:00,distributed_committable,31,208,1,73.993231560000012,15.144813477192987,0,0,0.98407099792913288,-21.96854954600893,-73.993231560000012,-15.144813477192987,-73.993231559445292,-15.144813477258172,-5.5472071380791022e-10,6.5185190578631591e-11
6,2020-01-01T06:00:00+00:00,distributed_committable,32,209,1,75.724067385964915,15.57752243368421,0,0,1.0215021664780872,-15.7287732538031,-75.724067385964915,-15.57752243368421,-75.72406738320484,-15.577522433338386,-2.7600748353506788e-09,-3.4582470220811956e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,33,210,1,84.378246515789485,17.308358259649125,0,0,1.0499999617723341,-16.777414794289328,-84.378246515789485,-17.308358259649125,-84.37824649477389,-17.308358262093563,-2.1015594597884046e-08,2.4444375412713271e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,34,211,1,0,0,0,0,1.007850974895685,-13.070361690480302,-0,-0,1.082641510513039e-07,-1.2428567326504668e-08,-1.082641510513039e-07,1.2428567326504668e-08
6,2020-01-01T06:00:00+00:00,distributed_committable,35,212,1,0,0,0,0,1.0109793047977831,-11.791721229013751,-0,-0,1.4373711668632276e-08,-2.981761230440102e-09,-1.4373711668632276e-08,2.981761230440102e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,36,213,1,114.66787347017544,23.366283650526317,0,0,1.0086271106244928,-11.405880308199924,-114.66787347017544,-23.366283650526317,-114.66787345346913,-23.366283653771067,-1.6706309224900906e-08,3.2447502462673583e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,37,214,2,83.945537559298259,16.875649303157896,0,0,1.005932366513522,-11.260361109450534,-83.945537559298259,-22.10300384117475,-83.945537548772222,-22.103002110596218,-1.0526036930968985e-08,-1.7305785320331779e-06
6,2020-01-01T06:00:00+00:00,distributed_committable,38,215,2,137.16873920771931,27.693373215438598,0,0,1.0143101196787077,-6.6843697324923737,-108.66873920771931,-21.667033344301114,-108.66873920514831,-21.667033181026298,-2.5709994133649161e-09,-1.6327481588973569e-07
6,2020-01-01T06:00:00+00:00,distributed_committable,39,216,2,43.270895649122814,8.6541791298245627,0,0,1.0187876152525794,-6.0208268714730924,93.234983625948075,25.368882341075157,93.234983616740621,25.368882339639896,9.2074543545095366e-09,1.4352607990986144e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,40,217,1,0,0,0,0,1.0177884354677416,-5.0372028420451311,-0,-0,-6.8168766060940392e-09,8.5422895626448376e-10,6.8168766060940392e-09,-8.5422895626448376e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,41,218,1,144.09208251157895,29.424209041403511,0,0,1.0143152677999165,-6.1265333348620077,-144.09208251157895,-29.424209041403511,-144.09208249409201,-29.424209041644641,-1.7486939896116382e-08,2.411297828075476e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,42,219,1,78.320321124912283,16.010231390175438,0,0,1.023287489375083,-5.1235309930793811,-78.320321124912283,-16.010231390175438,-78.320321050805234,-16.010231393226679,-7.4107049385929713e-08,3.0512410376104526e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,43,220,1,55.386746430877196,11.250432868771931,0,0,1.0304849758163792,-3.5066336890170806,-55.386746430877196,-11.250432868771931,-55.386746348467454,-11.250432873025655,-8.2409741253286484e-08,4.2537244837603794e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,44,221,1,0,0,0,0,1.0167354976059457,-6.1176008959044719,-0,-0,-1.1285613792652151e-09,1.0515614269404444e-10,1.1285613792652151e-09,-1.0515614269404444e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,45,222,2,0,0,0,0,1.0212066170976339,-4.4046423934423684,57,-15.701318567676038,56.999999997201044,-15.701318586980989,2.7989557338514715e-09,1.9304950527043729e-08
6,2020-01-01T06:00:00+00:00,distributed_committable,46,223,2,0,0,0,0,1.0356256693150467,-2.3002542784895299,532.29061083207148,33.12738606582981,532.29061079737323,33.127386426042442,3.4698246054176707e-08,-3.6021263127850034e-07
6,2020-01-01T06:00:00+00:00,distributed_committable,47,224,1,0,0,0,0,1.0033976240368356,-9.5794150457804008,-0,-0,1.6700542485242181e-08,-1.6771968572496154e-09,-1.6700542485242181e-08,1.6771968572496154e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,48,301,2,51.847516610526313,10.56153116140351,0,0,1.0374609260884224,-14.285093078734613,-31.847527585577513,-10.56148593064874,-31.847527585460536,-10.561485930677687,-1.1697665058818529e-10,2.8947511054866482e-11
6,2020-01-01T06:00:00+00:00,distributed_committable,49,302,1,46.566751029824559,9.6013919649122794,0,0,1.0374815035916605,-14.703883010555112,-46.566751029824559,-9.6013919649122794,-46.566751029812771,-9.6013919649100021,-1.1787903986260062e-11,-2.2772894681111211e-12
6,2020-01-01T06:00:00+00:00,distributed_committable,50,303,1,86.412527684210531,17.762575135087722,0,0,1.0499999818141279,-0.78084714852151194,290.88747231578947,-17.762575135087722,290.88747231547239,-17.762575134694025,3.1707259040558711e-10,-3.9369751902995631e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,51,304,1,35.525150270175438,7.20104397368421,0,0,1.0203901521368606,-13.639136061560112,-35.525150270175438,-7.20104397368421,-35.525150270150085,-7.2010439736855254,-2.5352164811920375e-11,1.3153922395758855e-12
6,2020-01-01T06:00:00+00:00,distributed_committable,52,305,1,34.084941475438598,6.7209743754385967,0,0,1.0380664036362264,-15.512311086383407,-34.084941475438598,-6.7209743754385967,-34.084941475431549,-6.7209743754377174,-7.0485839387401938e-12,-8.7929663550312398e-13
6,2020-01-01T06:00:00+00:00,distributed_committable,53,306,1,65.289465361403515,13.441948750877193,0,-100,1.0460760987639053,-16.783104252031798,-65.289465361403515,-13.441948750877193,-65.289465361376855,-13.441948750878693,-2.6659563445718959e-11,1.4992451724538114e-12
6,2020-01-01T06:00:00+00:00,distributed_committable,54,307,1,60.008699780701754,12.001739956140351,0,0,0.95761106496118387,-21.565419970822209,-60.008699780701754,-12.001739956140351,-60.008699780655974,-12.001739956144762,-4.5780268465023255e-11,4.4106940322308219e-12
6,2020-01-01T06:00:00+00:00,distributed_committable,55,308,1,82.091901299999989,16.802435938596489,0,0,0.97546361147037131,-19.42980091099566,-82.091901299999989,-16.802435938596489,-82.091901299953221,-16.802435938595611,-4.6767922867729794e-11,-8.7752027866372373e-13
6,2020-01-01T06:00:00+00:00,distributed_committable,56,309,1,84.012179692982457,17.282505536842105,0,0,1.0212592283773407,-10.78005798000842,-21.812179692982454,-17.282505536842105,-21.812179692713201,-17.282505536726426,-2.6925306428893236e-10,-1.1567991009542311e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,57,310,1,93.613571657894724,19.202783929824559,0,0,1.0499999537860603,-15.24238608766762,-93.613571657894724,-19.202783929824559,-93.61357165743496,-19.202783929859013,-4.5976378260093043e-10,3.4454217257007258e-11
6,2020-01-01T06:00:00+00:00,distributed_committable,58,311,1,0,0,0,0,1.0074903175607322,-10.590014102665535,-0,-0,1.4608638423547757e-08,-1.5689794689841529e-09,-1.4608638423547757e-08,1.5689794689841529e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,59,312,1,0,0,0,0,1.0100037934931301,-10.363711283884799,0,0,1.3806563907248168e-08,-2.0534669840020464e-09,-1.3806563907248168e-08,2.0534669840020464e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,60,313,1,127.21844353508772,25.92375830526316,0,0,1.0053807008258671,-10.400607527911912,-127.21844353508772,-25.92375830526316,-127.21844351854853,-25.923758307496708,-1.653918957345013e-08,2.2335484572977293e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,61,314,2,93.133502059649118,18.722714331578949,0,0,1.0065808866874348,-8.2193209791451629,-93.133502059649118,-37.69757752102813,-93.133501925978095,-37.697577068709322,-1.3367102269512543e-07,-4.5231880818619175e-07
6,2020-01-01T06:00:00+00:00,distributed_committable,62,315,1,152.18206264385967,30.724454287719301,0,0,1.0316748914584759,-1.9991056971008838,-152.18206264385967,-30.724454287719301,-152.18206205730871,-30.724454339223524,-5.8655095358517428e-07,5.1504223108622682e-08
6,2020-01-01T06:00:00+00:00,distributed_committable,63,316,2,148.0069598250702,9.6013919649122794,0,0,1.0322433945759741,-2.0211172218859716,-11.790465565798371,66.666346605610087,-11.790465180633534,66.666353085101491,-3.8516483691353187e-07,-6.4794914038657225e-06
6,2020-01-01T06:00:00+00:00,distributed_committable,64,317,1,0,0,0,0,1.0420158883364965,2.6368606829483947,655.29999999999995,0,655.3000022576332,-5.4256192085272079e-08,-2.2576332412427291e-06,5.4256192085272079e-08
6,2020-01-01T06:00:00+00:00,distributed_committable,65,318,1,159.86317621578945,32.64473268070175,0,0,1.0363676224419991,0.42273399458482258,-159.86317621578945,-32.64473268070175,-159.86317601419884,-32.644732679957919,-2.0159060909463733e-07,-7.4383166293046088e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,66,319,1,86.892597282456137,17.762575135087719,0,0,1.0238038736182591,-3.6200901653267712,-86.892597282456137,-17.762575135087719,-86.892597187219863,-17.762575140970174,-9.5236273978116515e-08,5.8824554116654326e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,67,320,1,61.448908575438594,12.481809554385965,0,0,1.0203772921115524,-4.0833727737761834,-61.448908575438594,-12.481809554385965,-61.448908547159093,-12.481809555348743,-2.8279501407268981e-08,9.6277830152757815e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,68,321,1,0,0,0,0,1.0371086594993015,-0.20466098379267703,-0,-0,3.3840808976318971e-06,-3.1513848525473516e-07,-3.3840808976318971e-06,3.1513848525473516e-07
6,2020-01-01T06:00:00+00:00,distributed_committable,69,322,2,0,0,0,0,1.0420521803902059,1.5663233413710105,30.399999999999999,-15.162308406487218,30.399998500140782,-15.162270810712943,1.4998592163806279e-06,-3.7595774275089866e-05
6,2020-01-01T06:00:00+00:00,distributed_committable,70,323,1,0,0,0,0,1.0192606806690565,-3.9653333305947212,-0,-0,4.0012853249084959e-08,2.0206364328395284e-09,-4.0012853249084959e-08,-2.0206364328395284e-09
6,2020-01-01T06:00:00+00:00,distributed_committable,71,324,1,0,0,0,0,1.0350875727574387,-1.5436492361292118,0,0,-2.403938976065944e-10,3.0408542150550408e-10,2.403938976065944e-10,-3.0408542150550408e-10
6,2020-01-01T06:00:00+00:00,distributed_committable,72,325,1,0,0,0,0,1.0169810329517557,-2.6264873176170491,-0,-0,-4.3634013961504189e-08,1.7093817784607523e-09,4.3634013961504189e-08,-1.7093817784607523e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,0,101,2,49.471053915789483,10.077436908771931,0,0,1.0410202964746338,3.8668562325354605,162.22894567483561,-49.184276969652686,162.22894568001604,-49.184276991309424,-5.1804249778797384e-09,2.1656738624642458e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,1,102,2,44.432335461403511,9.1613062807017549,0,0,1.040170554257841,3.5811961501378557,90.889075624424962,-44.799661513041926,90.88907561909555,-44.799661494129737,5.3294115787139162e-09,-1.8912189148068137e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,2,103,1,82.451756526315805,16.94841661929825,0,0,1.030017981086256,0.75139973951916994,-67.551756526315813,-16.94841661929825,-67.551756425243298,-16.948416614287112,-1.0107251569024811e-07,-5.0111381710848946e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,3,104,1,33.896833238596493,6.8709797105263162,0,0,1.0253089385378802,-0.60814299375719716,-18.996833238596494,-6.8709797105263162,-18.99683323637176,-6.8709797107224144,-2.2247341746606253e-09,1.9609824875033155e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,4,105,1,32.522637296491233,6.412914396491229,0,0,1.0378793462133655,-0.69566011442344955,-32.522637296491233,-6.412914396491229,-32.522637291673405,-6.4129143974153182,-4.8178279143940017e-09,9.240892495654407e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,5,106,1,62.296882708771932,12.825828792982456,0,-100,1.0450251772909604,-3.7409406190607695,-62.296882708771932,-12.825828792982456,-62.29688270567452,-12.825828793712892,-3.0974121045801439e-09,7.3043615600454359e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,6,107,1,57.258164254385967,11.451632850877193,0,0,0.98682337735893133,-12.997032031535452,-57.258164254385967,-11.451632850877193,-57.258164253916654,-11.45163285071826,-4.6931347696954617e-10,-1.5893242277797981e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,7,108,1,78.329168699999997,16.032285991228068,0,0,0.99364265444117528,-10.363171663014835,-78.329168699999997,-16.032285991228068,-78.329168699923059,-16.032285990910221,-7.6937567428103648e-11,-3.1784708198756562e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,8,109,1,80.161429956140353,16.490351305263161,0,0,1.0250356529112448,-3.0631116068095747,-80.161429956140353,-16.490351305263161,-80.161429917319367,-16.490351314465805,-3.8820985537313391e-08,9.2026439801884408e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,9,110,1,89.322736236842104,18.32261256140351,0,0,1.0499999968153675,-3.9206886182903151,-89.322736236842104,-18.32261256140351,-89.322736238134766,-18.322612561189779,1.2926619774589199e-09,-2.1373125491663814e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,10,111,1,0,0,0,0,1.0084851329876445,-1.4382705255788395,-0,-0,1.7590907437644656e-07,-2.2273557343499636e-08,-1.7590907437644656e-07,2.2273557343499636e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,11,112,1,0,0,0,0,1.0160382951976483,-1.7031722775361324,-0,-0,5.4093938463794758e-08,-6.6442295897695081e-09,-5.4093938463794758e-08,6.6442295897695081e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,12,113,1,21.387308219350885,24.735526957894738,0,0,1.0143538609744351,-1.5192347542740785,28.312691780649118,-24.735526957894738,28.31269182658529,-24.735526963253719,-4.5936172199390057e-08,5.3589808146625728e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,13,114,2,88.864670922807022,17.864547247368421,0,0,0.99792325083173972,0.79178171364047856,-88.864670922807022,-64.163889368963225,-88.86467051277458,-64.163883790391679,-4.1003244177773013e-07,-5.5785715460388019e-06
7,2020-01-01T07:00:00+00:00,distributed_committable,14,115,3,145.2067045491228,29.316180098245614,0,0,1.0369054556313571,7.9596999999999989,-75.869783914156216,50.683471835191384,-75.869782279470613,50.6834717027048,-1.6346856028803813e-06,1.3248658348175013e-07
7,2020-01-01T07:00:00+00:00,distributed_committable,15,116,1,45.806531403508778,9.1613062807017567,0,0,1.0250421485425489,6.6254850814852322,-45.806531403508778,-9.1613062807017567,-45.806529494659337,-9.161306356128474,-1.9088494411789725e-06,7.5426717316418035e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,16,117,1,0,0,0,0,1.0333522545441454,10.526326628318047,-0,-0,4.7405801857172442e-08,4.1690489173582599e-08,-4.7405801857172442e-08,-4.1690489173582599e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,17,118,1,152.53574957368423,31.14844135438597,0,0,1.0388982701863636,10.905039662511927,-136.83574957368424,-31.14844135438597,-136.83574825223377,-31.148441360297188,-1.3214504690495232e-06,5.9112181816090015e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,18,119,1,82.909821840350872,16.948416619298243,0,0,1.0189842578139541,4.0798067220310736,-69.309821840350878,-16.948416619298243,-69.309821663910895,-16.948416630626692,-1.7643998262428795e-07,1.1328449289749187e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,19,120,1,58.632360196491234,11.909698164912282,0,0,1.0179822182829072,2.6093029133006995,-58.632360196491234,-11.909698164912282,-58.632360099070681,-11.909698169194469,-9.7420553402116639e-08,4.2821870493980896e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,20,121,2,0,0,0,0,1.0490638627868074,12.174372581846075,399.99999979667444,138.55667256296096,399.99999546028914,138.55669011934575,4.336385302394774e-06,-1.7556384790395896e-05
7,2020-01-01T07:00:00+00:00,distributed_committable,21,122,2,0,0,0,0,1.0499999933457453,23.281325882017914,540.5,-17.837651808398558,540.4999996073883,-17.837651821654326,3.9261169604287716e-07,1.3255768038789029e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,22,123,2,0,0,0,0,1.0181923454233521,2.1568080779941541,235.46549860595488,-40.908616335863506,235.46549847970664,-40.908615698525999,1.2624823853002454e-07,-6.3733750721439719e-07
7,2020-01-01T07:00:00+00:00,distributed_committable,23,124,1,0,0,0,0,1.0249472574558574,5.2547107086266776,-0,-0,2.1131912297191179e-07,-3.4830948740632122e-08,-2.1131912297191179e-07,3.4830948740632122e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,24,201,2,46.256571701052628,9.4226349761403494,0,0,1.0217285816821011,-18.088319481678163,-27.35657170105263,-19.422387971529666,-27.356571701088487,-19.422387958676278,3.5857539160133456e-11,-1.2853387687528084e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,25,202,2,41.545254212982456,8.5660317964912274,0,0,1.0207991631963016,-17.953565300786522,34.84887528293082,-50.251447665059345,34.848875284209946,-50.251447668258486,-1.27912613834269e-09,3.1991405080589175e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,26,203,1,77.09428616842105,15.847158823508771,0,0,1.010434679639606,-14.737379047727977,-77.09428616842105,-15.847158823508771,-77.094286164168409,-15.847158823561291,-4.2526409060883452e-09,5.2519766313707805e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,27,204,1,31.694317647017545,6.4245238473684214,0,0,1.0143870776489883,-18.329907703052537,-31.694317647017545,-6.4245238473684214,-31.694317646549536,-6.4245238474367552,-4.6800963104942639e-10,6.8333783076468535e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,28,205,1,30.409412877543858,5.9962222575438595,0,0,1.030756118129232,-18.870243285064152,-30.409412877543858,-5.9962222575438595,-30.409412876814525,-5.9962222576242548,-7.2933303840727604e-10,8.0395246015996236e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,29,206,1,58.249016216140355,11.992444515087719,0,-100,1.0435021935053606,-19.727584912654553,-58.249016216140355,-11.992444515087719,-58.249016215853878,-11.99244451512002,-2.8647662020375719e-10,3.2301272767654154e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,30,207,1,53.537698728070175,10.707539745614035,0,0,0.96898618239608525,-25.099266861172261,-53.537698728070175,-10.707539745614035,-53.537698728031494,-10.70753974561768,-3.8681946534779854e-11,3.645084234449314e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,31,208,1,73.239571859999998,14.990555643859651,0,0,0.98458694940797553,-23.232870977310093,-73.239571859999998,-14.990555643859651,-73.239571859950573,-14.990555643864852,-4.9425352699472569e-11,5.2011728257639334e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,32,209,1,74.952778219298253,15.418857233684212,0,0,1.021242829959113,-16.863071479543429,-74.952778219298253,-15.418857233684212,-74.952778218365765,-15.418857233803294,-9.3248786470212508e-10,1.1908163344287459e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,33,210,1,83.51881001578947,17.132063592982455,0,0,1.0499999898729464,-18.285586761522929,-83.51881001578947,-17.132063592982455,-83.518810015262119,-17.132063592998449,-5.2735060762643116e-10,1.5994316981959855e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,34,211,1,0,0,0,0,1.0093547979984718,-13.975723202735358,-0,-0,2.9212567612296729e-10,-2.8359604861646056e-11,-2.9212567612296729e-10,2.8359604861646056e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,35,212,1,0,0,0,0,1.0104325221751105,-12.932882758972351,-0,-0,-3.6403668202178031e-12,5.1111767731896997e-11,3.6403668202178031e-12,-5.1111767731896997e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,36,213,1,113.49992130350877,23.128285850526318,0,0,1.0088790440201718,-12.39393951732459,-111.19992130350877,-23.128285850526318,-111.19992130357599,-23.128285850452663,6.7217342802905478e-11,-7.3654859988891985e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,37,214,2,83.090508425964913,16.703762003157895,0,0,1.0115962138020966,-11.694641616255881,-83.090508425964913,-2.7608789030515073,-83.090508415062359,-2.7608789139480021,-1.0902553526648262e-08,1.0896494817558278e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,38,215,2,135.77160397438595,27.411301748771926,0,0,1.0167087865500199,-5.7004766928193495,-15.271603974385933,-17.536042311417368,-15.271603983072511,-17.53604224468296,8.6865785675627194e-09,-6.673440822169141e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,39,216,2,42.83015898245614,8.5660317964912274,0,0,1.0200162715766321,-5.7801119264678515,58.008057980294581,19.541137214588908,58.008057996914509,19.541137226261984,-1.6619928544514551e-08,-1.1673076727447551e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,40,217,1,0,0,0,0,1.0191010995349734,-4.5180845671078993,-0,-0,7.4815235204808071e-08,-1.2662568316771896e-08,-7.4815235204808071e-08,1.2662568316771896e-08
7,2020-01-01T07:00:00+00:00,distributed_committable,41,218,1,142.62442941157894,29.124508108070177,0,0,1.0162820585944614,-5.3632143067278069,-142.62442941157894,-29.124508108070177,-142.62442938064794,-29.124508108787104,-3.0931005312595516e-08,7.1692696224090469e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,42,219,1,77.522587758245621,15.847158823508774,0,0,1.0237599921947922,-5.4159826248210381,-77.522587758245621,-15.847158823508774,-77.522587750619877,-15.847158823780273,-7.625743592143408e-09,2.7149837933393428e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,43,220,1,54.822603497543859,11.135841335438597,0,0,1.0299964745559456,-4.2653530588307271,-54.822603497543859,-11.135841335438597,-54.822603494095731,-11.135841335538871,-3.4481288935239718e-09,1.0027356722730474e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,44,221,1,0,0,0,0,1.0190662333928855,-5.141178946415252,-0,-0,-1.858287088178032e-10,-1.3468146370021451e-10,1.858287088178032e-10,1.3468146370021451e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,45,222,2,0,0,0,0,1.0263472259178452,-2.3482962871046893,113.40000000000001,-13.551621912201302,113.39999997857835,-13.551621916809214,2.1421655560516228e-08,4.6079122739683953e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,46,223,2,0,0,0,0,1.0343402438897531,-3.3139204551975601,419.24834653247331,53.68253411114074,419.24834654953668,53.682534108088646,-1.7063371160475072e-08,3.0520936888933647e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,47,224,1,0,0,0,0,1.0032552793804035,-9.0974854746409388,-0,-0,8.1043221806245956e-09,-1.3320293176533768e-09,-8.1043221806245956e-09,1.3320293176533768e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,48,301,1,55.349572926315787,11.27491300350877,0,0,1.0328836574835365,-10.676332422019378,-55.349572926315787,-11.27491300350877,-55.349572924295494,-11.274913004077158,-2.0202932660140505e-09,5.6838800333025574e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,49,302,1,49.712116424561408,10.249920912280702,0,0,1.0330336936097848,-10.913902004273258,-49.712116424561408,-10.249920912280702,-49.712116424369995,-10.249920912289005,-1.9141310758641339e-10,8.3026918673567707e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,50,303,1,92.249288210526302,18.962353687719293,0,0,1.0373999987264952,-0.66652800346309138,107.05071178947371,-18.962353687719293,107.0507117892498,-18.962353686570829,2.2390622689272277e-10,-1.1484644346637651e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,51,304,1,37.924707375438601,7.687440684210527,0,0,1.0184433345818569,-9.2800536973990688,-37.924707375438601,-7.687440684210527,-37.924707375374304,-7.6874406842131116,-6.4297012158931466e-11,2.5845992013273644e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,52,305,1,36.387219238596494,7.1749446385964921,0,0,1.0351148578245684,-10.511663526626688,-36.387219238596494,-7.1749446385964921,-36.387219238534733,-7.1749446386045266,-6.1760374592267908e-11,8.0344619846073329e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,53,306,1,69.699462203508773,14.349889277192982,0,-100,1.044173131107839,-11.009548042758471,-69.699462203508773,-14.349889277192982,-69.699462203479158,-14.349889277198216,-2.9615421226480976e-11,5.2331472488731379e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,54,307,1,64.062005701754387,12.812401140350877,0,0,0.95711229252317886,-15.741802317163414,-64.062005701754387,-12.812401140350877,-64.062005701731422,-12.812401140352961,-2.2964741219766438e-11,2.0836665726164938e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,55,308,1,87.636823800000002,17.937361596491229,0,0,0.97626303138442838,-13.463063516641592,-74.336823800000005,-17.937361596491229,-74.336823799968883,-17.937361596496327,-3.1121771826292388e-11,5.0981441290787188e-12
7,2020-01-01T07:00:00+00:00,distributed_committable,56,309,1,89.686807982456145,18.449857642105265,0,0,1.0233149170502138,-5.8257138792588234,-42.386807982456148,-18.449857642105265,-42.386807978472689,-18.449857642878328,-3.9834588960729889e-09,7.730633910796314e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,57,310,1,99.936728894736845,20.499841824561404,0,0,1.049999995719664,-8.7123135410109231,-61.736728894736835,-20.499841824561404,-61.736728894531247,-20.499841824576745,-2.0558843516482739e-10,1.5340617665060563e-11
7,2020-01-01T07:00:00+00:00,distributed_committable,58,311,1,0,0,0,0,1.0035075512357023,-3.3695741987904189,-0,-0,8.5577431129034572e-09,-9.259967824402576e-10,-8.5577431129034572e-09,9.259967824402576e-10
7,2020-01-01T07:00:00+00:00,distributed_committable,59,312,1,0,0,0,0,1.0120266274220362,-3.1632806844010299,26.100000000000001,0,26.10000001292579,-1.8075416260978639e-09,-1.2925788439588359e-08,1.8075416260978639e-09
7,2020-01-01T07:00:00+00:00,distributed_committable,60,313,1,135.81145208771932,27.674786463157897,0,0,1.0096782585332156,-1.665512440915853,40.988547912280666,-27.674786463157897,40.988547924122514,-27.674786464389033,-1.1841848390758969e-08,1.2311360819694528e-09
