hour_index,timestamp,mode,bus,bus_type,pd_mw,qd_mvar,gs_mw_at_1pu,bs_mvar_at_1pu,vm_pu,va_degree,p_balance_residual_mw,q_balance_residual_mvar
6,2020-01-01T06:00:00+00:00,distributed_committable,218,1,144.092082512,29.424209041,0,0,1.014314972,-6.126534463,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,219,1,78.320321125,16.01023139,0,0,1.023286331,-5.123523065,-0.000000002,0
6,2020-01-01T06:00:00+00:00,distributed_committable,220,1,55.386746431,11.250432869,0,0,1.030483164,-3.506615147,-0.000000003,0
6,2020-01-01T06:00:00+00:00,distributed_committable,221,1,0,0,0,0,1.01673521,-6.11760209,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,222,2,0,0,0,0,1.021206213,-4.404641563,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,223,2,0,0,0,0,1.035623509,-2.300227678,0.000000006,-0.000000019
6,2020-01-01T06:00:00+00:00,distributed_committable,224,1,0,0,0,0,1.003397507,-9.579419738,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,301,2,51.847516611,10.561531161,0,0,1.037460944,-14.28506921,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,302,1,46.56675103,9.601391965,0,0,1.037481524,-14.703859114,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,303,1,86.412527684,17.762575135,0,0,1.049999996,-0.780826281,0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,304,1,35.52515027,7.201043974,0,0,1.020390182,-13.639112313,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,305,1,34.084941475,6.720974375,0,0,1.038066432,-15.512286983,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,306,1,65.289465361,13.441948751,0,-100,1.046076133,-16.783079979,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,307,1,60.008699781,12.001739956,0,0,0.957611107,-21.565395404,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,308,1,82.0919013,16.802435939,0,0,0.975463653,-19.429776528,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,309,1,84.012179693,17.282505537,0,0,1.021259266,-10.780034498,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,310,1,93.613571658,19.20278393,0,0,1.049999991,-15.242361816,-0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.007490133,-10.589989472,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.010004057,-10.36368754,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,313,1,127.218443535,25.923758305,0,0,1.005380923,-10.400583775,-0,0
6,2020-01-01T06:00:00+00:00,distributed_committable,314,2,93.13350206,18.722714332,0,0,1.00658013,-8.21929192,-0.000000003,-0.000000009
6,2020-01-01T06:00:00+00:00,distributed_committable,315,1,152.182062644,30.724454288,0,0,1.031674877,-1.999089124,-0.000000012,0.000000001
6,2020-01-01T06:00:00+00:00,distributed_committable,316,2,148.006959825,9.601391965,0,0,1.032245297,-2.021109858,-0.000000008,-0.000000133
6,2020-01-01T06:00:00+00:00,distributed_committable,317,1,0,0,0,0,1.042014098,2.636898244,-0.000000045,0.000000001
6,2020-01-01T06:00:00+00:00,distributed_committable,318,1,159.863176216,32.644732681,0,0,1.036365319,0.422768108,-0.000000004,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,319,1,86.892597282,17.762575135,0,0,1.023805342,-3.620076835,-0.000000002,0
6,2020-01-01T06:00:00+00:00,distributed_committable,320,1,61.448908575,12.481809554,0,0,1.02037837,-4.083357725,-0.000000001,0
6,2020-01-01T06:00:00+00:00,distributed_committable,321,1,0,0,0,0,1.037105885,-0.204626332,-0.000000068,0.000000006
6,2020-01-01T06:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.042039392,1.566445652,0.00000003,-0.000000747
6,2020-01-01T06:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.01926154,-3.965318033,-0.000000001,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.035087571,-1.543631044,0,-0
6,2020-01-01T06:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.016981832,-2.626474616,0.000000001,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,101,2,49.471053916,10.077436909,0,0,1.041020296,3.866856233,-0.000000005,0.000000022
7,2020-01-01T07:00:00+00:00,distributed_committable,102,2,44.432335461,9.161306281,0,0,1.040170554,3.58119615,0.000000005,-0.000000019
7,2020-01-01T07:00:00+00:00,distributed_committable,103,1,82.451756526,16.948416619,0,0,1.030017981,0.75139974,-0.000000101,-0.000000005
7,2020-01-01T07:00:00+00:00,distributed_committable,104,1,33.896833239,6.870979711,0,0,1.025308939,-0.608142994,-0.000000002,0
7,2020-01-01T07:00:00+00:00,distributed_committable,105,1,32.522637296,6.412914396,0,0,1.037879346,-0.695660114,-0.000000005,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,106,1,62.296882709,12.825828793,0,-100,1.045025177,-3.740940619,-0.000000003,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,107,1,57.258164254,11.451632851,0,0,0.986823377,-12.997032032,-0,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,108,1,78.3291687,16.032285991,0,0,0.993642654,-10.363171663,-0,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,109,1,80.161429956,16.490351305,0,0,1.025035653,-3.063111607,-0.000000039,0.000000009
7,2020-01-01T07:00:00+00:00,distributed_committable,110,1,89.322736237,18.322612561,0,0,1.049999997,-3.920688618,0.000000001,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,111,1,0,0,0,0,1.008485133,-1.438270526,-0.000000176,0.000000022
7,2020-01-01T07:00:00+00:00,distributed_committable,112,1,0,0,0,0,1.016038295,-1.703172278,-0.000000054,0.000000007
7,2020-01-01T07:00:00+00:00,distributed_committable,113,1,21.387308219,24.735526958,0,0,1.014353861,-1.519234754,-0.000000046,0.000000005
7,2020-01-01T07:00:00+00:00,distributed_committable,114,2,88.864670923,17.864547247,0,0,0.997923251,0.791781714,-0.00000041,-0.000005579
7,2020-01-01T07:00:00+00:00,distributed_committable,115,3,145.206704549,29.316180098,0,0,1.036905456,7.9597,-0.000001635,0.000000132
7,2020-01-01T07:00:00+00:00,distributed_committable,116,1,45.806531404,9.161306281,0,0,1.025042149,6.625485081,-0.000001909,0.000000075
7,2020-01-01T07:00:00+00:00,distributed_committable,117,1,0,0,0,0,1.033352255,10.526326628,-0.000000047,-0.000000042
7,2020-01-01T07:00:00+00:00,distributed_committable,118,1,152.535749574,31.148441354,0,0,1.03889827,10.905039663,-0.000001321,0.000000006
7,2020-01-01T07:00:00+00:00,distributed_committable,119,1,82.90982184,16.948416619,0,0,1.018984258,4.079806722,-0.000000176,0.000000011
7,2020-01-01T07:00:00+00:00,distributed_committable,120,1,58.632360196,11.909698165,0,0,1.017982218,2.609302913,-0.000000097,0.000000004
7,2020-01-01T07:00:00+00:00,distributed_committable,121,2,0,0,0,0,1.049063863,12.174372582,0.000004336,-0.000017556
7,2020-01-01T07:00:00+00:00,distributed_committable,122,2,0,0,0,0,1.049999993,23.281325882,0.000000393,0.000000013
7,2020-01-01T07:00:00+00:00,distributed_committable,123,2,0,0,0,0,1.018192345,2.156808078,0.000000126,-0.000000637
7,2020-01-01T07:00:00+00:00,distributed_committable,124,1,0,0,0,0,1.024947257,5.254710709,-0.000000211,0.000000035
7,2020-01-01T07:00:00+00:00,distributed_committable,201,2,46.256571701,9.422634976,0,0,1.021728582,-18.088319482,0,-0.000000013
7,2020-01-01T07:00:00+00:00,distributed_committable,202,2,41.545254213,8.566031796,0,0,1.020799163,-17.953565301,-0.000000001,0.000000003
7,2020-01-01T07:00:00+00:00,distributed_committable,203,1,77.094286168,15.847158824,0,0,1.01043468,-14.737379048,-0.000000004,0
7,2020-01-01T07:00:00+00:00,distributed_committable,204,1,31.694317647,6.424523847,0,0,1.014387078,-18.329907703,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,205,1,30.409412878,5.996222258,0,0,1.030756118,-18.870243285,-0.000000001,0
7,2020-01-01T07:00:00+00:00,distributed_committable,206,1,58.249016216,11.992444515,0,-100,1.043502194,-19.727584913,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,207,1,53.537698728,10.707539746,0,0,0.968986182,-25.099266861,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,208,1,73.23957186,14.990555644,0,0,0.984586949,-23.232870977,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,209,1,74.952778219,15.418857234,0,0,1.02124283,-16.86307148,-0.000000001,0
7,2020-01-01T07:00:00+00:00,distributed_committable,210,1,83.518810016,17.132063593,0,0,1.04999999,-18.285586762,-0.000000001,0
7,2020-01-01T07:00:00+00:00,distributed_committable,211,1,0,0,0,0,1.009354798,-13.975723203,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,212,1,0,0,0,0,1.010432522,-12.932882759,0,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,213,1,113.499921304,23.128285851,0,0,1.008879044,-12.393939517,0,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,214,2,83.090508426,16.703762003,0,0,1.011596214,-11.694641616,-0.000000011,0.000000011
7,2020-01-01T07:00:00+00:00,distributed_committable,215,2,135.771603974,27.411301749,0,0,1.016708787,-5.700476693,0.000000009,-0.000000067
7,2020-01-01T07:00:00+00:00,distributed_committable,216,2,42.830158982,8.566031796,0,0,1.020016272,-5.780111926,-0.000000017,-0.000000012
7,2020-01-01T07:00:00+00:00,distributed_committable,217,1,0,0,0,0,1.0191011,-4.518084567,-0.000000075,0.000000013
7,2020-01-01T07:00:00+00:00,distributed_committable,218,1,142.624429412,29.124508108,0,0,1.016282059,-5.363214307,-0.000000031,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,219,1,77.522587758,15.847158824,0,0,1.023759992,-5.415982625,-0.000000008,0
7,2020-01-01T07:00:00+00:00,distributed_committable,220,1,54.822603498,11.135841335,0,0,1.029996475,-4.265353059,-0.000000003,0
7,2020-01-01T07:00:00+00:00,distributed_committable,221,1,0,0,0,0,1.019066233,-5.141178946,0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,222,2,0,0,0,0,1.026347226,-2.348296287,0.000000021,0.000000005
7,2020-01-01T07:00:00+00:00,distributed_committable,223,2,0,0,0,0,1.034340244,-3.313920455,-0.000000017,0.000000003
7,2020-01-01T07:00:00+00:00,distributed_committable,224,1,0,0,0,0,1.003255279,-9.097485475,-0.000000008,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,301,1,55.349572926,11.274913004,0,0,1.032883657,-10.676332422,-0.000000002,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,302,1,49.712116425,10.249920912,0,0,1.033033694,-10.913902004,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,303,1,92.249288211,18.962353688,0,0,1.037399999,-0.666528003,0,-0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,304,1,37.924707375,7.687440684,0,0,1.018443335,-9.280053697,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,305,1,36.387219239,7.174944639,0,0,1.035114858,-10.511663527,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,306,1,69.699462204,14.349889277,0,-100,1.044173131,-11.009548043,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,307,1,64.062005702,12.81240114,0,0,0.957112293,-15.741802317,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,308,1,87.6368238,17.937361596,0,0,0.976263031,-13.463063517,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,309,1,89.686807982,18.449857642,0,0,1.023314917,-5.825713879,-0.000000004,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,310,1,99.936728895,20.499841825,0,0,1.049999996,-8.712313541,-0,0
7,2020-01-01T07:00:00+00:00,distributed_committable,311,1,0,0,0,0,1.003507551,-3.369574199,-0.000000009,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,312,1,0,0,0,0,1.012026627,-3.163280684,-0.000000013,0.000000002
7,2020-01-01T07:00:00+00:00,distributed_committable,313,1,135.811452088,27.674786463,0,0,1.009678259,-1.665512441,-0.000000012,0.000000001
7,2020-01-01T07:00:00+00:00,distributed_committable,314,2,99.424232849,19.987345779,0,0,0.994500297,-0.802738424,-0.000000017,-0.000000004
7,2020-01-01T07:00:00+00:00,distributed_committable,315,1,162.46124646,32.799746919,0,0,1.018936824,1.938557532,-0.000000041,0
7,2020-01-01T07:00:00+00:00,distributed_committable,316,2,151.249604561,10.249920912,0,0,1.019211583,2.449109887,-0.000000015,-0.000000573
7,2020-01-01T07:00:00+00:00,distributed_committable,317,1,0,0,0,0,1.030100307,6.060669385,0.000000145,-0.000000013
7,2020-01-01T07:00:00+00:00,distributed_committable,318,1,170.661183189,34.849731102,0,0,1.024633468,3.589695502,-0.000000066,0.000000003
7,2020-01-01T07:00:00+00:00,distributed_committable,319,1,92.761784256,18.962353688,0,0,1.019601661,2.204628086,-0.00000009,0.000000005
7,2020-01-01T07:00:00+00:00,distributed_committable,320,1,65.599493839,13.324897186,0,0,1.021579323,2.016856145,-0.000000065,0.000000004
7,2020-01-01T07:00:00+00:00,distributed_committable,321,1,0,0,0,0,1.025694555,3.351981513,0.000000001,-0
7,2020-01-01T07:00:00+00:00,distributed_committable,322,2,0,0,0,0,1.036455573,6.083379671,0.000000019,-0.000000007
7,2020-01-01T07:00:00+00:00,distributed_committable,323,1,0,0,0,0,1.022906338,2.024173192,-0.000000016,-0.000000008
7,2020-01-01T07:00:00+00:00,distributed_committable,324,1,0,0,0,0,1.022010601,1.965043859,0.000000003,0
7,2020-01-01T07:00:00+00:00,distributed_committable,325,1,0,0,0,0,1.02294326,2.897692788,-0.000001038,0.000000145
8,2020-01-01T08:00:00+00:00,reference_provider,101,2,46.705591288,9.514101929,0,0,1.022957957,-1.583647682,-0.000000036,-0.000001836
8,2020-01-01T08:00:00+00:00,reference_provider,102,2,41.948540324,8.649183572,0,0,1.022206585,-1.834048907,-0.000000344,-0.000000216
8,2020-01-01T08:00:00+00:00,reference_provider,103,1,77.842652147,16.000989608,0,0,1.029486452,-1.183877637,-0.000000057,0.000000003
8,2020-01-01T08:00:00+00:00,reference_provider,104,1,32.001979216,6.486887679,0,0,1.019209726,-4.518173348,-0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,105,1,30.70460168,6.0544285,0,0,1.030070143,-5.142896317,-0.000000039,0.000000007
8,2020-01-01T08:00:00+00:00,reference_provider,106,1,58.814448289,12.108857001,0,-100,1.042336025,-7.588627943,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,107,1,54.057397325,10.811479465,0,0,0.988378702,-16.497916558,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,108,1,73.95051954,15.136071251,0,0,0.995066598,-13.628104781,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,109,1,75.680356254,15.568530429,0,0,1.025168814,-5.930412871,-0.000000004,0
8,2020-01-01T08:00:00+00:00,reference_provider,110,1,84.329539826,17.298367144,0,0,1.049999997,-7.346546246,-0.000000012,0.000000002
8,2020-01-01T08:00:00+00:00,reference_provider,111,1,0,0,0,0,1.010314385,-3.988897527,-0.000000004,0
8,2020-01-01T08:00:00+00:00,reference_provider,112,1,0,0,0,0,1.017670558,-4.646612362,-0.000000004,0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,113,1,14.601682328,23.352795644,0,0,1.017062552,-4.366652829,-0.000000002,0
8,2020-01-01T08:00:00+00:00,reference_provider,114,2,83.897080648,16.865907965,0,0,1.00293154,-0.90883147,-0.000000072,0.000000068
8,2020-01-01T08:00:00+00:00,reference_provider,115,3,137.089559615,27.67738743,0,0,1.037966633,7.9597,-0.000000193,0.00000002
8,2020-01-01T08:00:00+00:00,reference_provider,116,1,43.24591786,8.649183572,0,0,1.026371174,5.979612347,-0.000000227,0.000000015
8,2020-01-01T08:00:00+00:00,reference_provider,117,1,0,0,0,0,1.034634488,10.123772484,0.00000001,-0.000000004
8,2020-01-01T08:00:00+00:00,reference_provider,118,1,144.008906473,29.407224145,0,0,1.039801118,10.857748132,-0.000000196,-0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,119,1,78.275111326,16.000989608,0,0,1.0213589,2.708519432,-0.000000076,0.000000007
8,2020-01-01T08:00:00+00:00,reference_provider,120,1,55.35477486,11.243938644,0,0,1.02172181,0.395396825,-0.000000035,0.000000003
8,2020-01-01T08:00:00+00:00,reference_provider,121,2,0,0,0,0,1.048933126,12.257164135,0.000000755,-0.000002773
8,2020-01-01T08:00:00+00:00,reference_provider,122,2,0,0,0,0,1.049999993,21.185785874,0.000000033,0.000000002
8,2020-01-01T08:00:00+00:00,reference_provider,123,2,0,0,0,0,1.022836417,-0.541205187,-0.00000001,0.000000047
8,2020-01-01T08:00:00+00:00,reference_provider,124,1,0,0,0,0,1.023333315,4.529794115,-0.000000072,0.000000009
8,2020-01-01T08:00:00+00:00,reference_provider,201,2,45.627577541,9.294506536,0,0,1.019289809,-23.35266698,0,-0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,202,2,40.980324273,8.449551396,0,0,1.018064585,-23.293195761,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,203,1,76.045962568,15.631670084,0,0,1.011010807,-19.147525234,-0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,204,1,31.263340167,6.337163547,0,0,1.013209732,-23.424557517,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,205,1,29.995907458,5.914685978,0,0,1.029587887,-24.026683876,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,206,1,57.456949496,11.829371955,0,-100,1.043029179,-24.839397289,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,207,1,52.809696228,10.561939246,0,0,0.970120141,-29.979547918,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,208,1,72.24366444,14.786714944,0,0,0.985474798,-28.142227849,-0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,209,1,73.933574719,15.209192514,0,0,1.021227586,-21.778374857,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,210,1,82.383126116,16.899102793,0,0,1.049999992,-23.348603479,-0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,211,1,0,0,0,0,1.009730295,-18.919251976,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,212,1,0,0,0,0,1.010780882,-18.073793211,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,213,1,111.956556004,22.813788771,0,0,1.009336614,-17.502728695,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,214,2,81.960648546,16.476625223,0,0,1.012487153,-16.451971822,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,215,2,133.925389634,27.038564469,0,0,1.019753624,-9.818834385,-0.000000001,0.000000002
8,2020-01-01T08:00:00+00:00,reference_provider,216,2,42.247756982,8.449551396,0,0,1.022186777,-10.328966041,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,217,1,0,0,0,0,1.021412829,-8.602363232,-0.000000005,0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,218,1,140.685030752,28.728474748,0,0,1.018912666,-9.448894078,-0.000000002,0
8,2020-01-01T08:00:00+00:00,reference_provider,219,1,76.468440138,15.631670084,0,0,1.02464165,-10.381382638,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,220,1,54.077128938,10.984416815,0,0,1.029588899,-9.601230477,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,221,1,0,0,0,0,1.021896069,-9.246199475,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,222,2,0,0,0,0,1.029505517,-6.518317074,0.000000001,0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,223,2,0,0,0,0,1.033040098,-8.854138182,0.000000001,-0
8,2020-01-01T08:00:00+00:00,reference_provider,224,1,0,0,0,0,1.005014639,-13.316993888,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,301,1,59.347042067,12.089212273,0,0,1.028642419,-6.121132848,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,302,1,53.302435931,10.990192975,0,0,1.02877661,-6.274853996,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,303,1,98.911736779,20.331857005,0,0,1.026562625,1.201340791,-0.000000001,-0
8,2020-01-01T08:00:00+00:00,reference_provider,304,1,40.663714009,8.242644732,0,0,1.015879043,-4.34314186,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,305,1,39.015185063,7.693135083,0,0,1.032024842,-5.185943535,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,306,1,74.733312233,15.386270166,0,-100,1.041913999,-5.277954013,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,307,1,68.688706096,13.737741219,0,0,0.957729484,-9.526116907,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,308,1,93.96614994,19.232837707,0,0,0.978342224,-7.090015057,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,309,1,96.164188535,19.782347356,0,0,1.024067132,-0.497487297,-0.000000001,0
8,2020-01-01T08:00:00+00:00,reference_provider,310,1,107.154381511,21.980385951,0,0,1.049999996,-2.484142926,-0,0
8,2020-01-01T08:00:00+00:00,reference_provider,311,1,0,0,0,0,1.003921921,3.067065366,-0.000000003,0
8,2020-01-01T08:00:00+00:00,reference_provider,312,1,0,0,0,0,1.014065742,3.628853613,-0.000000003,0
8,2020-01-01T08:00:00+00:00,reference_provider,313,1,145.620056925,29.673521034,0,0,1.015082822,6.651280307,-0.000000002,-0
8,2020-01-01T08:00:00+00:00,reference_provider,314,2,106.604871862,21.430876302,0,0,0.993257818,4.609565793,-0.000000002,-0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,315,1,174.194558661,35.168617521,0,0,1.01126469,4.045192751,-0.000000008,0
8,2020-01-01T08:00:00+00:00,reference_provider,316,2,154.950964877,10.990192975,0,0,1.012995376,5.163593943,-0.000000003,-0.000000098
8,2020-01-01T08:00:00+00:00,reference_provider,317,1,0,0,0,0,1.021993521,7.380057249,0.000000024,-0.000000002
8,2020-01-01T08:00:00+00:00,reference_provider,318,1,182.986713041,37.366656116,0,0,1.014976988,4.35014884,-0.00000001,0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,319,1,99.461246428,20.331857005,0,0,1.017696461,6.090763736,-0.000000018,0
8,2020-01-01T08:00:00+00:00,reference_provider,320,1,70.337235043,14.287250868,0,0,1.023066934,6.607006831,-0.000000015,0
8,2020-01-01T08:00:00+00:00,reference_provider,321,1,0,0,0,0,1.017165715,4.492208937,0,-0
8,2020-01-01T08:00:00+00:00,reference_provider,322,2,0,0,0,0,1.030390548,6.54210099,0.000000002,-0.000000001
8,2020-01-01T08:00:00+00:00,reference_provider,323,1,0,0,0,0,1.025952163,6.787690971,-0.000000004,-0.000000002
8,2020-01-01T08:00:00+00:00,reference_provider,324,1,0,0,0,0,1.013834715,4.674855644,0.000000001,-0
8,2020-01-01T08:00:00+00:00,reference_provider,325,1,0,0,0,0,1.027425011,7.264634766,-0.000000152,0.000000013
8,2020-01-01T08:00:00+00:00,distributed_committable,101,2,46.705591288,9.514101929,0,0,1.02791457,0.49199997,-0.000000049,-0.000000622
8,2020-01-01T08:00:00+00:00,distributed_committable,102,2,41.948540324,8.649183572,0,0,1.027253038,0.262552424,-0.000000121,-0.00000026
8,2020-01-01T08:00:00+00:00,distributed_committable,103,1,77.842652147,16.000989608,0,0,1.029378132,-0.102798734,-0.000000007,0.000000001
8,2020-01-01T08:00:00+00:00,distributed_committable,104,1,32.001979216,6.486887679,0,0,1.02122887,-2.749112887,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,105,1,30.70460168,6.0544285,0,0,1.032414351,-3.263078953,-0.00000001,0.000000002
8,2020-01-01T08:00:00+00:00,distributed_committable,106,1,58.814448289,12.108857001,0,-100,1.043381122,-5.815903749,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,107,1,54.057397325,10.811479465,0,0,0.988932908,-14.602958695,-0,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,108,1,73.95051954,15.136071251,0,0,0.995609195,-11.872392547,-0,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,109,1,75.680356254,15.568530429,0,0,1.025062497,-4.442244769,-0,0
8,2020-01-01T08:00:00+00:00,distributed_committable,110,1,84.329539826,17.298367144,0,0,1.049999996,-5.685190066,-0.000000003,0.000000001
8,2020-01-01T08:00:00+00:00,distributed_committable,111,1,0,0,0,0,1.008925699,-2.63814018,-0,0
8,2020-01-01T08:00:00+00:00,distributed_committable,112,1,0,0,0,0,1.016494048,-3.119555218,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,113,1,14.601682328,23.352795644,0,0,1.015392712,-2.819226619,0,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,114,2,83.897080648,16.865907965,0,0,0.99953647,0.05558997,-0.000000002,0.000000002
8,2020-01-01T08:00:00+00:00,distributed_committable,115,3,137.089559615,27.67738743,0,0,1.034784763,7.9597,-0.000000003,-0.000000005
8,2020-01-01T08:00:00+00:00,distributed_committable,116,1,43.24591786,8.649183572,0,0,1.023939921,6.398113111,-0.000000002,0
8,2020-01-01T08:00:00+00:00,distributed_committable,117,1,0,0,0,0,1.032246617,10.490100387,0.000000001,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,118,1,144.008906473,29.407224145,0,0,1.037049907,11.196401376,-0.000000002,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,119,1,78.275111326,16.000989608,0,0,1.019045435,3.543261328,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,120,1,55.35477486,11.243938644,0,0,1.018898147,1.59481818,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,121,2,0,0,0,0,1.045859129,12.574494014,0.000000011,-0.000000028
8,2020-01-01T08:00:00+00:00,distributed_committable,122,2,0,0,0,0,1.049999989,21.527824403,0.000000001,0.000000001
8,2020-01-01T08:00:00+00:00,distributed_committable,123,2,0,0,0,0,1.019595187,0.859889327,0.000000002,-0.000000005
8,2020-01-01T08:00:00+00:00,distributed_committable,124,1,0,0,0,0,1.022524966,4.927300396,-0.000000002,0
8,2020-01-01T08:00:00+00:00,distributed_committable,201,2,45.627577541,9.294506536,0,0,1.021176691,-20.572423207,-0,-0.000000032
8,2020-01-01T08:00:00+00:00,distributed_committable,202,2,40.980324273,8.449551396,0,0,1.020134372,-20.45601263,-0.000000006,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,203,1,76.045962568,15.631670084,0,0,1.010981517,-16.897636741,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,204,1,31.263340167,6.337163547,0,0,1.014153013,-20.815212791,-0,0
8,2020-01-01T08:00:00+00:00,distributed_committable,205,1,29.995907458,5.914685978,0,0,1.03055464,-21.381445104,-0.000000001,0
8,2020-01-01T08:00:00+00:00,distributed_committable,206,1,57.456949496,11.829371955,0,-100,1.043500886,-22.253236462,-0,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,207,1,52.809696228,10.561939246,0,0,0.97009196,-27.515316367,-0,0
8,2020-01-01T08:00:00+00:00,distributed_committable,208,1,72.24366444,14.786714944,0,0,0.985447121,-25.67789173,-0,0
8,2020-01-01T08:00:00+00:00,distributed_committable,209,1,73.933574719,15.209192514,0,0,1.021155681,-19.357132064,-0,-0
8,2020-01-01T08:00:00+00:00,distributed_committable,210,1,82.383126116,16.899102793,0,0,1.049999987,-20.841729389,-0,0
