hour_index,timestamp,mode,branch_row,branch_uid,from_bus,to_bus,online,rate_a_mva,pf_mw,qf_mvar,pt_mw,qt_mvar,from_mva,to_mva,loading_fraction
3,2020-01-01T03:00:00+00:00,distributed_committable,106,C27,316,317,true,500,-277.21335737,-15.366914465,279.536317541,29.951047148,277.638951814,281.136297994,0.562272596
3,2020-01-01T03:00:00+00:00,distributed_committable,107,C28,316,319,true,500,108.249826271,-34.42104733,-107.865484791,32.472749606,113.590639522,112.647424631,0.227181279
3,2020-01-01T03:00:00+00:00,distributed_committable,108,C29,317,318,true,500,379.95755296,-6.465690078,-377.13467847,23.173260444,380.012561897,377.845954993,0.760025124
3,2020-01-01T03:00:00+00:00,distributed_committable,109,C30,317,322,true,500,12.707140325,-23.485357069,-12.664737295,0.947661414,26.702685481,12.700143027,0.053405371
3,2020-01-01T03:00:00+00:00,distributed_committable,110,C31-1,318,321,true,500,1.536058403,-10.351411375,-1.534290468,4.790044892,10.464759571,5.02976911,0.020929519
3,2020-01-01T03:00:00+00:00,distributed_committable,111,C31-2,318,321,true,500,1.536058403,-10.351411375,-1.534290468,4.790044892,10.464759571,5.02976911,0.020929519
3,2020-01-01T03:00:00+00:00,distributed_committable,112,C32-1,319,320,true,500,17.414947406,-23.701338424,-17.380814946,15.58794908,29.411457567,23.346881691,0.058822915
3,2020-01-01T03:00:00+00:00,distributed_committable,113,C32-2,319,320,true,500,17.414947406,-23.701338424,-17.380814946,15.58794908,29.411457567,23.346881691,0.058822915
3,2020-01-01T03:00:00+00:00,distributed_committable,114,C33-1,320,323,true,500,-8.443924054,-20.833599191,8.456111146,16.222934816,22.479739961,18.294519118,0.04495948
3,2020-01-01T03:00:00+00:00,distributed_committable,115,C33-2,320,323,true,500,-8.443924054,-20.833599191,8.456111146,16.222934816,22.479739961,18.294519118,0.04495948
3,2020-01-01T03:00:00+00:00,distributed_committable,116,C34,321,322,true,500,-59.932693641,-19.702074392,60.264737274,7.576019505,63.088029787,60.739070048,0.12617606
3,2020-01-01T03:00:00+00:00,distributed_committable,117,CA-1,325,121,true,500,-152.440268118,-16.867969717,155.155240817,17.209497406,153.370674336,156.106744101,0.312213488
3,2020-01-01T03:00:00+00:00,distributed_committable,118,CB-1,318,223,true,500,239.693215702,-29.909222912,-232.267273901,66.822045974,241.552063268,241.688378606,0.483376757
3,2020-01-01T03:00:00+00:00,distributed_committable,119,C35,323,325,true,722,-152.44026836,-14.81046264,152.44026836,16.867969686,153.158040015,153.370674573,0.212424757
4,2020-01-01T04:00:00+00:00,distributed_committable,0,A1,101,102,true,175,30.573448989,-25.655352891,-30.546780939,-22.759603354,39.911563675,38.093376991,0.228066078
4,2020-01-01T04:00:00+00:00,distributed_committable,1,A2,101,103,true,175,6.526268415,-4.769330614,-6.502406244,-1.146201146,8.083235363,6.602655832,0.046189916
4,2020-01-01T04:00:00+00:00,distributed_committable,2,A3,101,105,true,175,71.708297879,-24.339681167,-70.522934638,26.482432648,75.726481921,75.331291964,0.432722754
4,2020-01-01T04:00:00+00:00,distributed_committable,3,A4,102,104,true,175,48.531011764,-6.677518616,-47.784838794,5.998400478,48.988247139,48.15985493,0.279932841
4,2020-01-01T04:00:00+00:00,distributed_committable,4,A5,102,106,true,175,50.795511787,-22.922260094,-49.3757803,22.804058468,55.728036261,54.38743203,0.318445921
4,2020-01-01T04:00:00+00:00,distributed_committable,5,A6,103,109,true,175,60.261700683,-13.005968355,-59.156055143,13.885102042,61.649231804,60.763763204,0.352281325
4,2020-01-01T04:00:00+00:00,distributed_committable,6,A7,103,124,true,400,-125.745934622,-0.645084339,126.055016737,13.626533189,125.747589272,126.789390926,0.316973477
4,2020-01-01T04:00:00+00:00,distributed_committable,7,A8,104,109,true,175,18.190331134,-11.997287169,-18.075162494,9.521109286,21.79043474,20.429464536,0.12451677
4,2020-01-01T04:00:00+00:00,distributed_committable,8,A9,105,110,true,175,42.128204389,-32.081393573,-41.540314863,31.729048175,52.952822575,52.271696519,0.302587558
4,2020-01-01T04:00:00+00:00,distributed_committable,9,A10,106,110,true,175,-5.01412568,-143.011701905,5.027720932,-126.508888495,143.099574905,126.608755013,0.817711857
4,2020-01-01T04:00:00+00:00,distributed_committable,10,A11,107,108,true,175,-67.63753509,7.396943005,68.392308451,-6.203901085,68.040803338,68.673111507,0.39241778
4,2020-01-01T04:00:00+00:00,distributed_committable,11,AB1,107,203,true,175,17.646812682,-17.395087484,-17.414928902,13.875016713,24.779004548,22.266473394,0.141594312
4,2020-01-01T04:00:00+00:00,distributed_committable,12,A12-1,108,109,true,175,-70.68788361,5.046786141,72.864498908,-1.299786024,70.867813142,72.876091037,0.416434806
4,2020-01-01T04:00:00+00:00,distributed_committable,13,A13-2,108,110,true,175,-66.091733099,-12.840287329,68.022858511,15.525108071,67.327484453,69.772044979,0.3986974
4,2020-01-01T04:00:00+00:00,distributed_committable,14,A14,109,111,true,400,-39.476624399,-14.029000492,39.512124079,15.519987047,41.895306763,42.45088865,0.106127222
4,2020-01-01T04:00:00+00:00,distributed_committable,15,A15,109,112,true,400,-26.143668244,-22.474752865,26.167708084,23.484426141,34.476164311,35.160591825,0.08790148
4,2020-01-01T04:00:00+00:00,distributed_committable,16,A16,110,111,true,400,-61.604862208,36.14283019,61.700202888,-32.138521633,71.424528153,69.568668301,0.17856132
4,2020-01-01T04:00:00+00:00,distributed_committable,17,A17,110,112,true,400,-47.890929306,27.114870883,47.947533415,-24.737498278,55.03414697,53.952847762,0.137585367
4,2020-01-01T04:00:00+00:00,distributed_committable,18,A18,111,113,true,500,26.462543788,-14.921547013,-26.415431249,5.113505711,30.379578487,26.905816262,0.060759157
4,2020-01-01T04:00:00+00:00,distributed_committable,19,A19,111,114,true,500,-127.674870751,31.540081599,128.541511765,-33.131361113,131.512924721,132.742635713,0.265485271
4,2020-01-01T04:00:00+00:00,distributed_committable,20,A20,112,113,true,500,4.158299579,1.426296871,-4.154773629,-11.649285958,4.396109433,12.368023579,0.024736047
4,2020-01-01T04:00:00+00:00,distributed_committable,21,A21,112,123,true,500,-78.27354105,-0.173224736,79.000663952,-14.875335884,78.273732729,80.388932836,0.160777866
4,2020-01-01T04:00:00+00:00,distributed_committable,22,A22,113,123,true,500,-89.20048094,-1.128792685,90.064295672,-10.738781235,89.20762284,90.70225343,0.181404507
4,2020-01-01T04:00:00+00:00,distributed_committable,23,AB2,113,215,true,500,113.790354272,-13.931419146,-112.519699756,7.370970632,114.639998102,112.760871056,0.229279996
4,2020-01-01T04:00:00+00:00,distributed_committable,24,A23,114,116,true,500,-206.127112867,-11.704718129,208.252536665,28.395058603,206.45916566,210.179443287,0.420358887
4,2020-01-01T04:00:00+00:00,distributed_committable,25,A24,115,116,true,500,187.722512296,52.551824501,-187.008589384,-50.291793326,194.939569819,193.652980817,0.38987914
4,2020-01-01T04:00:00+00:00,distributed_committable,26,A25-1,115,121,true,500,-185.607427009,-4.123050475,187.538671844,8.722108133,185.653215717,187.741387571,0.375482775
4,2020-01-01T04:00:00+00:00,distributed_committable,27,A25-2,115,121,true,500,-185.607427009,-4.123050475,187.538671844,8.722108133,185.653215717,187.741387571,0.375482775
4,2020-01-01T04:00:00+00:00,distributed_committable,28,A26,115,124,true,500,127.128569798,10.098893203,-126.055016657,-13.626533196,127.529059053,126.789390847,0.255058118
4,2020-01-01T04:00:00+00:00,distributed_committable,29,A27,116,117,true,500,-324.792687921,15.808599465,327.830057041,4.719774299,325.177185461,327.864030612,0.655728061
4,2020-01-01T04:00:00+00:00,distributed_committable,30,A28,116,119,true,500,263.55616292,-1.910380335,-261.562740335,12.101681569,263.563086501,261.842543962,0.527126173
4,2020-01-01T04:00:00+00:00,distributed_committable,31,A29,117,118,true,500,-72.133748249,-41.927016333,72.262365747,39.619638908,83.433520452,82.410953705,0.166867041
4,2020-01-01T04:00:00+00:00,distributed_committable,32,A30,117,122,true,500,-255.696308844,37.207242047,264.630334133,5.879343438,258.389204917,264.695637332,0.529391275
4,2020-01-01T04:00:00+00:00,distributed_committable,33,A31-1,118,121,true,500,-102.718825036,-33.40729595,103.038733877,30.197213645,108.014834349,107.372493642,0.216029669
4,2020-01-01T04:00:00+00:00,distributed_committable,34,A31-2,118,121,true,500,-102.718825036,-33.40729595,103.038733877,30.197213645,108.014834349,107.372493642,0.216029669
4,2020-01-01T04:00:00+00:00,distributed_committable,35,A32-1,119,120,true,500,94.588087167,-13.449467704,-94.150898375,8.377389949,95.539491392,94.52286669,0.191078983
4,2020-01-01T04:00:00+00:00,distributed_committable,36,A32-2,119,120,true,500,94.588087167,-13.449467704,-94.150898375,8.377389949,95.539491392,94.52286669,0.191078983
4,2020-01-01T04:00:00+00:00,distributed_committable,37,A33-1,120,123,true,500,68.555648515,-13.576425081,-68.415393257,9.854773945,69.887024985,69.121506089,0.13977405
4,2020-01-01T04:00:00+00:00,distributed_committable,38,A33-2,120,123,true,500,68.555648515,-13.576425081,-68.415393257,9.854773945,69.887024985,69.121506089,0.13977405
4,2020-01-01T04:00:00+00:00,distributed_committable,39,A34,121,122,true,500,-349.766719979,76.755889577,360.369665774,-12.276197081,358.089688471,360.578702955,0.721157406
4,2020-01-01T04:00:00+00:00,distributed_committable,40,AB3,123,217,true,500,187.181767449,-12.787688455,-183.788350665,21.973445331,187.618066937,185.09724509,0.375236134
4,2020-01-01T04:00:00+00:00,distributed_committable,41,B1,201,202,true,175,-22.956647445,-10.349634581,22.977200114,-37.511151679,25.181790999,43.989069385,0.251366111
4,2020-01-01T04:00:00+00:00,distributed_committable,42,B2,201,203,true,175,-20.932913293,8.211866821,21.230323296,-12.945885328,22.486031567,24.866092861,0.142091959
4,2020-01-01T04:00:00+00:00,distributed_committable,43,B3,201,205,true,175,11.539946542,-16.344316455,-11.463354691,14.220727608,20.007674692,18.265749218,0.11432957
4,2020-01-01T04:00:00+00:00,distributed_committable,44,B4,202,204,true,175,6.38013619,0.4780861,-6.36560817,-3.938255295,6.398023454,7.485373881,0.042773565
4,2020-01-01T04:00:00+00:00,distributed_committable,45,B5,202,206,true,175,12.127662963,-18.903838489,-11.930564368,14.12332291,22.459637543,18.488012769,0.128340786
4,2020-01-01T04:00:00+00:00,distributed_committable,46,B6,203,209,true,175,22.385516629,-16.543070079,-22.165623176,14.087177265,27.834951453,26.26334735,0.159056865
4,2020-01-01T04:00:00+00:00,distributed_committable,47,B7,203,224,true,400,-95.616934602,1.345089321,95.80167263,6.413907835,95.626395143,96.016137667,0.240040344
4,2020-01-01T04:00:00+00:00,distributed_committable,48,B8,204,209,true,175,-22.172090226,-1.846413406,22.301097064,-0.557211383,22.248838789,22.308057172,0.127474612
4,2020-01-01T04:00:00+00:00,distributed_committable,49,B9,205,210,true,175,-15.917409937,-19.619751738,16.045113465,17.510438517,25.26457198,23.749971014,0.144368983
4,2020-01-01T04:00:00+00:00,distributed_committable,50,B10,206,210,true,175,-40.517097872,-133.991377526,40.727816326,-134.744436679,139.983300688,140.765117265,0.804372099
4,2020-01-01T04:00:00+00:00,distributed_committable,51,B11,207,208,true,175,-48.205572147,-9.64111443,48.607920543,9.528303306,49.160230609,49.533004183,0.283045738
4,2020-01-01T04:00:00+00:00,distributed_committable,52,B12-1,208,209,true,175,-60.671982,-1.371350552,62.28370672,2.99990716,60.687478133,62.355910431,0.356319488
4,2020-01-01T04:00:00+00:00,distributed_committable,53,B13-2,208,210,true,175,-53.88116124,-21.654512956,55.317551912,22.475481267,58.069763801,59.709118296,0.341194962
4,2020-01-01T04:00:00+00:00,distributed_committable,54,B14,209,211,true,400,-53.279242316,-14.359752872,53.341209337,16.962367749,55.180432803,55.973266237,0.139933166
4,2020-01-01T04:00:00+00:00,distributed_committable,55,B15,209,212,true,400,-76.627739176,-16.053324957,76.752482369,21.292539041,78.291248894,79.651213227,0.199128033
4,2020-01-01T04:00:00+00:00,distributed_committable,56,B16,210,211,true,400,-81.446728234,40.282178028,81.60102788,-33.801592912,90.863762891,88.324829093,0.227159407
4,2020-01-01T04:00:00+00:00,distributed_committable,57,B17,210,212,true,400,-105.844445769,39.050555752,106.082317814,-29.059929848,112.818405434,109.990625399,0.282046014
4,2020-01-01T04:00:00+00:00,distributed_committable,58,B18,211,213,true,500,-57.38313637,2.322992872,57.581751202,-10.848809673,57.430136997,58.594835462,0.117189671
4,2020-01-01T04:00:00+00:00,distributed_committable,59,B19,211,214,true,500,-77.559100462,14.516232247,77.874329691,-20.73572838,78.905862033,80.587726462,0.161175453
4,2020-01-01T04:00:00+00:00,distributed_committable,60,B20,212,213,true,500,-16.344262947,2.679687843,16.363577477,-12.669882764,16.562477418,20.695231265,0.041390463
4,2020-01-01T04:00:00+00:00,distributed_committable,61,B21,212,223,true,500,-166.490536935,5.087702928,169.788669832,0.554856116,166.568255109,169.789576443,0.339579153
4,2020-01-01T04:00:00+00:00,distributed_committable,62,B22,213,223,true,500,-176.141141384,2.693885251,179.529692106,5.312637159,176.161740188,179.608280603,0.359216561
4,2020-01-01T04:00:00+00:00,distributed_committable,63,B23,214,216,true,500,-152.689377578,-0.149396494,153.851059959,5.546512299,152.689450666,153.951006653,0.307902013
4,2020-01-01T04:00:00+00:00,distributed_committable,64,B24,215,216,true,500,-40.593633899,-19.944664416,40.632570496,16.607403689,45.228671789,43.895462663,0.090457344
4,2020-01-01T04:00:00+00:00,distributed_committable,65,B25-1,215,221,true,500,-18.840717069,-8.124191118,18.862196076,-2.181920078,20.517677768,18.987975565,0.041035356
4,2020-01-01T04:00:00+00:00,distributed_committable,66,B25-2,215,221,true,500,-18.840717069,-8.124191118,18.862196076,-2.181920078,20.517677768,18.987975565,0.041035356
4,2020-01-01T04:00:00+00:00,distributed_committable,67,B26,215,224,true,500,96.445436934,0.22474796,-95.801672483,-6.413907847,96.4456988,96.016137521,0.192891398
4,2020-01-01T04:00:00+00:00,distributed_committable,68,B27,216,217,true,500,-72.796996559,8.472570359,72.956159298,-12.715822525,73.288383503,74.05601476,0.14811203
4,2020-01-01T04:00:00+00:00,distributed_committable,69,B28,216,219,true,500,-58.152207021,-13.406988164,58.25487423,9.160751253,59.677688569,58.970753218,0.119355377
4,2020-01-01T04:00:00+00:00,distributed_committable,70,B29,217,218,true,500,123.149812537,3.227765524,-122.852503412,-4.202860332,123.192105259,122.924373618,0.246384211
4,2020-01-01T04:00:00+00:00,distributed_committable,71,B30,217,222,true,500,-12.317621262,-12.48538832,12.338606507,-10.005241452,17.538777467,15.885404214,0.035077555
4,2020-01-01T04:00:00+00:00,distributed_committable,72,B31-1,218,221,true,500,-2.783570308,-11.01048546,2.785793322,5.430781311,11.356894546,6.103607956,0.022713789
4,2020-01-01T04:00:00+00:00,distributed_committable,73,B31-2,218,221,true,500,-2.783570308,-11.01048546,2.785793322,5.430781311,11.356894546,6.103607956,0.022713789
4,2020-01-01T04:00:00+00:00,distributed_committable,74,B32-1,219,220,true,500,-64.028271267,-11.714800306,64.229659801,4.710004118,65.091136629,64.402122146,0.130182273
4,2020-01-01T04:00:00+00:00,distributed_committable,75,B32-2,219,220,true,500,-64.028271267,-11.714800306,64.229659801,4.710004118,65.091136629,64.402122146,0.130182273
4,2020-01-01T04:00:00+00:00,distributed_committable,76,B33-1,220,223,true,500,-88.910912672,-9.723383625,89.139489003,6.574077955,89.441011741,89.381580881,0.178882023
4,2020-01-01T04:00:00+00:00,distributed_committable,77,B33-2,220,223,true,500,-88.910912672,-9.723383625,89.139489003,6.574077955,89.441011741,89.381580881,0.178882023
4,2020-01-01T04:00:00+00:00,distributed_committable,78,B34,221,222,true,500,-43.2959788,-6.497722466,43.46139342,-6.793831216,43.780842585,43.98919027,0.087978381
4,2020-01-01T04:00:00+00:00,distributed_committable,79,C1,301,302,true,175,40.541230309,-37.782097694,-40.490615892,-11.547662099,55.417310122,42.105088472,0.316670344
4,2020-01-01T04:00:00+00:00,distributed_committable,80,C2,301,303,true,175,-110.134141145,38.762597755,117.237860889,-17.652398761,116.75644749,118.559365754,0.67748209
4,2020-01-01T04:00:00+00:00,distributed_committable,81,C3,301,305,true,175,25.484084507,-9.96563135,-25.335518768,8.06337535,27.363339916,26.587713954,0.156361942
4,2020-01-01T04:00:00+00:00,distributed_committable,82,C4,302,304,true,175,-17.583060256,16.430382917,17.780164704,-19.272204449,24.064943191,26.221215098,0.149835515
4,2020-01-01T04:00:00+00:00,distributed_committable,83,C5,302,306,true,175,18.457415465,-13.051021991,-18.250213156,8.193858043,22.605427681,20.00523906,0.129173872
4,2020-01-01T04:00:00+00:00,distributed_committable,84,C6,303,309,true,175,145.348181424,-10.228604091,-139.266941769,30.17910192,145.707646282,142.499330744,0.832615122
4,2020-01-01T04:00:00+00:00,distributed_committable,85,C7,303,324,true,400,71.799247138,12.769645684,-71.697843153,-8.510678302,72.925960676,72.201193605,0.182314902
4,2020-01-01T04:00:00+00:00,distributed_committable,86,C8,304,309,true,175,-48.00287904,13.14597857,48.65518832,-13.548816919,49.770404345,50.506413358,0.288608076
4,2020-01-01T04:00:00+00:00,distributed_committable,87,C9,305,310,true,175,-3.661950392,-13.781186171,3.698054237,11.301871855,14.259416992,11.8915059,0.081482383
4,2020-01-01T04:00:00+00:00,distributed_committable,88,C10,306,310,true,175,-37.294234813,-129.465018236,37.475483996,-140.340422019,134.729547232,145.257860211,0.830044915
4,2020-01-01T04:00:00+00:00,distributed_committable,89,C11,307,308,true,175,-51.051882325,-10.210376465,51.509127772,10.325956793,52.062908836,52.533947382,0.300193985
4,2020-01-01T04:00:00+00:00,distributed_committable,90,C12-1,308,309,true,175,-84.254634062,5.511777317,87.421524126,2.112519209,84.434726565,87.447044649,0.499697398
4,2020-01-01T04:00:00+00:00,distributed_committable,91,C13-2,308,310,true,175,-37.093468731,-30.132261161,38.047711541,29.126428241,47.789942301,47.916356034,0.273807749
4,2020-01-01T04:00:00+00:00,distributed_committable,92,C14,309,311,true,400,36.095472737,-10.454279174,-36.066672556,11.663886782,37.578918361,37.905819133,0.094764548
4,2020-01-01T04:00:00+00:00,distributed_committable,93,C15,309,312,true,400,32.722121332,-22.991467146,-32.689503975,24.36139614,39.991808986,40.768631226,0.101921578
4,2020-01-01T04:00:00+00:00,distributed_committable,94,C16,310,311,true,400,-77.059216651,48.140674258,77.213505528,-41.660541395,90.860593157,87.735546646,0.227151483
4,2020-01-01T04:00:00+00:00,distributed_committable,95,C17,310,312,true,400,-81.80296955,35.434845321,81.951496768,-29.196702147,89.14793374,86.997099025,0.222869834
4,2020-01-01T04:00:00+00:00,distributed_committable,96,C18,311,313,true,500,8.264039853,-13.15365858,-8.25592473,3.206119498,15.534255332,8.856607442,0.031068511
4,2020-01-01T04:00:00+00:00,distributed_committable,97,C19,311,314,true,500,-49.410872824,43.150313193,49.646466936,-49.801763796,65.600182027,70.320604067,0.140641208
4,2020-01-01T04:00:00+00:00,distributed_committable,98,C20,312,313,true,500,17.144891965,7.928477137,-17.117599731,-17.82926011,18.889363943,24.716284847,0.04943257
4,2020-01-01T04:00:00+00:00,distributed_committable,99,C21,312,323,true,500,-66.406884756,-3.09317113,66.932322637,-13.409506909,66.478884247,68.262366565,0.136524733
4,2020-01-01T04:00:00+00:00,distributed_committable,100,C22,313,323,true,500,-82.856466066,-7.431272552,83.608436578,-5.093210711,83.189048442,83.763425565,0.167526851
4,2020-01-01T04:00:00+00:00,distributed_committable,101,C23,314,316,true,500,-128.8789883,-16.126403967,129.748490424,18.347800018,129.884004135,131.039354901,0.26207871
4,2020-01-01T04:00:00+00:00,distributed_committable,102,C24,315,316,true,500,20.390652271,19.017374453,-20.373744636,-22.477060107,27.882597281,30.336573662,0.060673147
4,2020-01-01T04:00:00+00:00,distributed_committable,103,C25-1,315,321,true,500,-39.26196401,-14.132886408,39.358796013,4.501913063,41.728171493,39.615426854,0.083456343
4,2020-01-01T04:00:00+00:00,distributed_committable,104,C25-2,315,321,true,500,-39.26196401,-14.132886408,39.358796013,4.501913063,41.728171493,39.615426854,0.083456343
4,2020-01-01T04:00:00+00:00,distributed_committable,105,C26,315,324,true,500,-71.334297817,-16.890165387,71.697843153,8.510678302,73.306614516,72.201193604,0.146613229
4,2020-01-01T04:00:00+00:00,distributed_committable,106,C27,316,317,true,500,-291.543425223,-13.512137663,294.104493174,30.144924275,291.856380185,295.645343891,0.591290688
4,2020-01-01T04:00:00+00:00,distributed_committable,107,C28,316,319,true,500,111.816345757,-31.44427277,-111.414825055,29.61924346,116.153508205,115.284703344,0.232307016
4,2020-01-01T04:00:00+00:00,distributed_committable,108,C29,317,318,true,500,367.259630685,-8.364762413,-364.629360802,23.714025849,367.354876898,365.399679503,0.734709754
4,2020-01-01T04:00:00+00:00,distributed_committable,109,C30,317,322,true,500,13.139030796,-21.780161862,-13.100590437,-0.810115413,25.436383017,13.125614529,0.050872766
4,2020-01-01T04:00:00+00:00,distributed_committable,110,C31-1,318,321,true,500,9.573605966,-9.578314166,-9.56953957,4.018503581,13.542453007,10.379039387,0.027084906
4,2020-01-01T04:00:00+00:00,distributed_committable,111,C31-2,318,321,true,500,9.573605966,-9.578314166,-9.56953957,4.018503581,13.542453007,10.379039387,0.027084906
4,2020-01-01T04:00:00+00:00,distributed_committable,112,C32-1,319,320,true,500,18.745849729,-22.365300315,-18.71187064,14.247847071,29.182418341,23.518827543,0.058364837
4,2020-01-01T04:00:00+00:00,distributed_committable,113,C32-2,319,320,true,500,18.745849729,-22.365300315,-18.71187064,14.247847071,29.182418341,23.518827543,0.058364837
4,2020-01-01T04:00:00+00:00,distributed_committable,114,C33-1,320,323,true,500,-7.426693108,-19.557242833,7.437063454,14.935894467,20.919883311,16.685048886,0.041839767
4,2020-01-01T04:00:00+00:00,distributed_committable,115,C33-2,320,323,true,500,-7.426693108,-19.557242833,7.437063454,14.935894467,20.919883311,16.685048886,0.041839767
4,2020-01-01T04:00:00+00:00,distributed_committable,116,C34,321,322,true,500,-59.578512879,-17.040833288,59.900590436,4.825063886,61.967646365,60.094608545,0.123935293
4,2020-01-01T04:00:00+00:00,distributed_committable,117,CA-1,325,121,true,500,-165.414886015,-13.782491584,168.611907664,18.040403416,165.988076648,169.574265623,0.339148531
4,2020-01-01T04:00:00+00:00,distributed_committable,118,CB-1,318,223,true,500,209.479934297,-32.329621503,-203.806200329,55.164174897,211.960013445,211.139890794,0.423920027
4,2020-01-01T04:00:00+00:00,distributed_committable,119,C35,323,325,true,722,-165.414886125,-11.369071313,165.414886125,13.782491566,165.805127587,165.988076757,0.229900383
5,2020-01-01T05:00:00+00:00,distributed_committable,0,A1,101,102,true,175,29.914407677,-25.605344155,-29.888951915,-22.946348399,39.37645789,37.681352834,0.225008331
5,2020-01-01T05:00:00+00:00,distributed_committable,1,A2,101,103,true,175,5.422235318,-3.482746573,-5.406813447,-2.469036317,6.444389772,5.943885259,0.036825084
5,2020-01-01T05:00:00+00:00,distributed_committable,2,A3,101,105,true,175,67.900368235,-22.244456489,-66.848192739,23.868799005,71.451213082,70.981690867,0.408292646
5,2020-01-01T05:00:00+00:00,distributed_committable,3,A4,102,104,true,175,45.72897178,-4.990421634,-45.071703223,3.964428392,46.000469217,45.245719399,0.262859824
5,2020-01-01T05:00:00+00:00,distributed_committable,4,A5,102,106,true,175,48.595492682,-21.39497417,-47.311466014,20.753244013,53.096768534,51.66306179,0.303410106
5,2020-01-01T05:00:00+00:00,distributed_committable,5,A6,103,109,true,175,53.240799334,-12.5313498,-52.371364079,12.505160039,54.695680282,53.843651465,0.312546744
5,2020-01-01T05:00:00+00:00,distributed_committable,6,A7,103,124,true,400,-129.105633604,-1.705452583,129.431959602,15.411144518,129.11689741,130.346214145,0.325865535
5,2020-01-01T05:00:00+00:00,distributed_committable,7,A8,104,109,true,175,11.660025834,-10.737065704,-11.602142925,8.03949055,15.850576721,14.115350819,0.090574724
5,2020-01-01T05:00:00+00:00,distributed_committable,8,A9,105,110,true,175,34.791042815,-30.189927164,-34.349559102,29.276842558,46.063525292,45.133421327,0.263220145
5,2020-01-01T05:00:00+00:00,distributed_committable,9,A10,106,110,true,175,-14.093778927,-142.213721588,14.128459142,-126.979549509,142.910381751,127.763137685,0.816630753
5,2020-01-01T05:00:00+00:00,distributed_committable,10,A11,107,108,true,175,-58.210863254,4.475022406,58.76974059,-4.018669576,58.382620927,58.906978484,0.336611306
5,2020-01-01T05:00:00+00:00,distributed_committable,11,AB1,107,203,true,175,1.772219002,-15.762751253,-1.691325531,11.674664105,15.862064407,11.796540341,0.090640368
5,2020-01-01T05:00:00+00:00,distributed_committable,12,A12-1,108,109,true,175,-70.607097554,3.051379267,72.780860347,0.696713823,70.673001496,72.784195008,0.415909686
5,2020-01-01T05:00:00+00:00,distributed_committable,13,A13-2,108,110,true,175,-65.370708375,-14.83553008,67.292516772,17.497976547,67.032995355,69.530295532,0.397315974
5,2020-01-01T05:00:00+00:00,distributed_committable,14,A14,109,111,true,400,-46.384804957,-15.241497922,46.432991641,17.265338655,48.824721093,49.539021303,0.123847553
5,2020-01-01T05:00:00+00:00,distributed_committable,15,A15,109,112,true,400,-41.436650338,-22.254196034,41.481368173,24.132345098,47.034511078,47.990353045,0.119975883
5,2020-01-01T05:00:00+00:00,distributed_committable,16,A16,110,111,true,400,-70.062805034,34.765870428,70.177133609,-29.964070268,78.214208401,76.306458367,0.195535521
5,2020-01-01T05:00:00+00:00,distributed_committable,17,A17,110,112,true,400,-65.052896807,27.378493815,65.145994784,-23.468378778,70.579468025,69.244244807,0.17644867
5,2020-01-01T05:00:00+00:00,distributed_committable,18,A18,111,113,true,500,1.753139572,-13.111221595,-1.749171338,2.919591937,13.227911025,3.403471383,0.026455822
5,2020-01-01T05:00:00+00:00,distributed_committable,19,A19,111,114,true,500,-118.363264818,25.809953208,119.096018274,-28.570040426,121.144608394,122.474931225,0.244949862
5,2020-01-01T05:00:00+00:00,distributed_committable,20,A20,112,113,true,500,-6.19727484,-0.237549809,6.20091782,-10.013986659,6.201825969,11.778425643,0.023556851
5,2020-01-01T05:00:00+00:00,distributed_committable,21,A21,112,123,true,500,-100.4300881,-0.426416512,101.616842438,-11.033678297,100.430993358,102.214112156,0.204428224
5,2020-01-01T05:00:00+00:00,distributed_committable,22,A22,113,123,true,500,-108.309671674,-0.935609966,109.574838167,-7.897179211,108.313712632,109.859048779,0.219718098
5,2020-01-01T05:00:00+00:00,distributed_committable,23,AB2,113,215,true,500,84.207999356,-16.351489627,-83.510304089,5.375785575,85.780874142,83.683152184,0.171561748
5,2020-01-01T05:00:00+00:00,distributed_committable,24,A23,114,116,true,500,-206.688794154,-10.949146359,208.811004002,27.550168742,206.978601393,210.620623848,0.421241248
5,2020-01-01T05:00:00+00:00,distributed_committable,25,A24,115,116,true,500,157.925871046,48.765660655,-157.413562018,-48.236380906,165.283605977,164.63832467,0.330567212
5,2020-01-01T05:00:00+00:00,distributed_committable,26,A25-1,115,121,true,500,-180.448264755,-4.979139128,182.267366884,8.626173341,180.516946793,182.471378296,0.364942757
5,2020-01-01T05:00:00+00:00,distributed_committable,27,A25-2,115,121,true,500,-180.448264755,-4.979139128,182.267366884,8.626173341,180.516946793,182.471378296,0.364942757
5,2020-01-01T05:00:00+00:00,distributed_committable,28,A26,115,124,true,500,130.564506933,12.295985967,-129.4319596,-15.411144518,131.142219523,130.346214142,0.262284439
5,2020-01-01T05:00:00+00:00,distributed_committable,29,A27,116,117,true,500,-306.070432594,15.409476984,308.753495278,2.020984483,306.458091245,308.76010951,0.617520219
5,2020-01-01T05:00:00+00:00,distributed_committable,30,A28,116,119,true,500,209.522075216,-3.7534479,-208.269189241,8.232022178,209.555692774,208.431814693,0.419111386
5,2020-01-01T05:00:00+00:00,distributed_committable,31,A29,117,118,true,500,-54.42651072,-40.534088035,54.510515554,37.903871409,67.86204655,66.393522077,0.135724093
