hour_index,timestamp,mode,generator_row,generator_uid,bus,online,adjustable_active_power,target_pg_mw,pg_mw,pg_deviation_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,q_bound_utilization,source_vg_pu,output_vg_pu,optimized_bus_vm_pu,source_vg_to_optimized_vm_adjustment_pu
5,2020-01-01T05:00:00+00:00,distributed_committable,120,103_PV_1,103,true,false,0,0,0,0,0,0,0,0,,1,1.025978557,1.025978557,
5,2020-01-01T05:00:00+00:00,distributed_committable,121,119_PV_1,119,true,false,0,0,0,0,0,0,0,0,,1,1.020495829,1.020495829,
5,2020-01-01T05:00:00+00:00,distributed_committable,122,308_RTPV_1,308,true,false,0,0,0,0,0,0,0,0,,1,0.982018256,0.982018256,
5,2020-01-01T05:00:00+00:00,distributed_committable,123,313_RTPV_1,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,124,313_RTPV_2,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,125,313_RTPV_3,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,126,313_RTPV_4,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,127,313_RTPV_5,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,128,313_RTPV_6,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,129,313_RTPV_7,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,130,313_RTPV_8,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,131,313_RTPV_9,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,132,313_RTPV_10,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,133,313_RTPV_11,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,134,313_RTPV_12,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,135,320_RTPV_1,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,136,320_RTPV_2,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,137,320_RTPV_3,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,138,313_RTPV_13,313,true,false,0,0,0,0,0,0,0,0,,1,1.005159076,1.005159076,
5,2020-01-01T05:00:00+00:00,distributed_committable,139,320_RTPV_4,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,140,320_RTPV_5,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,141,118_RTPV_1,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,142,118_RTPV_2,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,143,118_RTPV_3,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,144,118_RTPV_4,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,145,118_RTPV_5,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,146,118_RTPV_6,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,147,320_RTPV_6,320,true,false,0,0,0,0,0,0,0,0,,1,1.016876763,1.016876763,
5,2020-01-01T05:00:00+00:00,distributed_committable,148,118_RTPV_7,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,149,118_RTPV_8,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,150,118_RTPV_9,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,151,118_RTPV_10,118,true,false,0,0,0,0,0,0,0,0,,1,1.038908834,1.038908834,
5,2020-01-01T05:00:00+00:00,distributed_committable,152,213_RTPV_1,213,true,false,0,0,0,0,0,0,0,0,,1,1.008508273,1.008508273,
5,2020-01-01T05:00:00+00:00,distributed_committable,153,309_WIND_1,309,true,false,98.6,98.6,0,98.6,98.6,0,0,0,,1,1.019307126,1.019307126,
5,2020-01-01T05:00:00+00:00,distributed_committable,154,317_WIND_1,317,true,false,686.60824218,686.60824218,0,686.60824218,686.60824218,0,0,0,,1,1.028779664,1.028779664,
5,2020-01-01T05:00:00+00:00,distributed_committable,155,303_WIND_1,303,true,false,440.2,440.2,0,440.2,440.2,0,0,0,,1,1.044938261,1.044938261,
5,2020-01-01T05:00:00+00:00,distributed_committable,156,122_WIND_1,122,true,false,602.2,602.2,0,602.2,602.2,0,0,0,,1.05,1.049999998,1.049999998,
5,2020-01-01T05:00:00+00:00,distributed_committable,157,313_STORAGE_1,313,false,false,0,0,0,0,0,0,0,0,,1,1,1.005159076,
6,2020-01-01T06:00:00+00:00,distributed_committable,0,101_CT_1,101,false,false,0,0,0,0,0,0,0,10,0,1.0468,1.0468,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,1,101_CT_2,101,false,false,0,0,0,0,0,0,0,10,0,1.0468,1.0468,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,2,101_STEAM_3,101,true,true,76,75.999999808,-0.000000192,30,76,-20.110753231,-25,30,0.088895396,1.0468,1.033375128,1.033375128,-0.013424872
6,2020-01-01T06:00:00+00:00,distributed_committable,3,101_STEAM_4,101,true,true,76,75.999999808,-0.000000192,30,76,-20.110753231,-25,30,0.088895396,1.0468,1.033375128,1.033375128,-0.013424872
6,2020-01-01T06:00:00+00:00,distributed_committable,4,102_CT_1,102,false,false,0,0,0,0,0,0,0,10,0,1.0467,1.0467,1.033423515,
6,2020-01-01T06:00:00+00:00,distributed_committable,5,102_CT_2,102,false,false,0,0,0,0,0,0,0,10,0,1.0467,1.0467,1.033423515,
6,2020-01-01T06:00:00+00:00,distributed_committable,6,102_STEAM_3,102,true,true,76,75.999999808,-0.000000192,30,76,-18.361935359,-25,30,0.120692084,1.0467,1.033423515,1.033423515,-0.013276485
6,2020-01-01T06:00:00+00:00,distributed_committable,7,102_STEAM_4,102,true,true,76,75.999999808,-0.000000192,30,76,-18.361935359,-25,30,0.120692084,1.0467,1.033423515,1.033423515,-0.013276485
6,2020-01-01T06:00:00+00:00,distributed_committable,8,107_CC_1,107,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,0.987089556,
6,2020-01-01T06:00:00+00:00,distributed_committable,9,113_CT_1,113,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0347,1.0347,1.013780859,
6,2020-01-01T06:00:00+00:00,distributed_committable,10,113_CT_2,113,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0347,1.0347,1.013780859,
6,2020-01-01T06:00:00+00:00,distributed_committable,11,113_CT_3,113,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0347,1.0347,1.013780859,
6,2020-01-01T06:00:00+00:00,distributed_committable,12,113_CT_4,113,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0347,1.0347,1.013780859,
6,2020-01-01T06:00:00+00:00,distributed_committable,13,115_STEAM_1,115,false,false,0,0,0,0,0,0,0,6,0,1.0428,1.0428,1.038791983,
6,2020-01-01T06:00:00+00:00,distributed_committable,14,115_STEAM_2,115,false,false,0,0,0,0,0,0,0,6,0,1.0428,1.0428,1.038791983,
6,2020-01-01T06:00:00+00:00,distributed_committable,15,115_STEAM_3,115,true,true,124,135.719309899,11.719309899,62,155,79.999754862,-50,80,0.999998114,1.0428,1.038791983,1.038791983,-0.004008017
6,2020-01-01T06:00:00+00:00,distributed_committable,16,116_STEAM_1,116,false,false,0,0,0,0,0,0,-50,80,0.384615385,1.0461,1.0461,1.027545302,
6,2020-01-01T06:00:00+00:00,distributed_committable,17,118_CC_1,118,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.039444098,
6,2020-01-01T06:00:00+00:00,distributed_committable,18,123_STEAM_2,123,true,true,97.972385672,109.930372621,11.957986949,62,155,-20.225322961,-50,80,0.229035977,1.05,1.0256197,1.0256197,-0.0243803
6,2020-01-01T06:00:00+00:00,distributed_committable,19,123_STEAM_3,123,true,true,280,291.957986928,11.957986928,140,350,7.580288828,-25,150,0.186173079,1.05,1.0256197,1.0256197,-0.0243803
6,2020-01-01T06:00:00+00:00,distributed_committable,20,123_CT_1,123,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.0256197,
6,2020-01-01T06:00:00+00:00,distributed_committable,21,123_CT_4,123,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.0256197,
6,2020-01-01T06:00:00+00:00,distributed_committable,22,123_CT_5,123,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.0256197,
6,2020-01-01T06:00:00+00:00,distributed_committable,23,201_CT_1,201,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.026882575,
6,2020-01-01T06:00:00+00:00,distributed_committable,24,201_CT_2,201,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.026882575,
6,2020-01-01T06:00:00+00:00,distributed_committable,25,201_STEAM_3,201,false,false,0,0,0,0,0,0,-25,30,0.454545455,1.05,1.05,1.026882575,
6,2020-01-01T06:00:00+00:00,distributed_committable,26,202_CT_1,202,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.026718977,
6,2020-01-01T06:00:00+00:00,distributed_committable,27,202_CT_2,202,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.026718977,
6,2020-01-01T06:00:00+00:00,distributed_committable,28,202_STEAM_3,202,true,true,60.666666664,73.448535129,12.781868465,30,76,-23.267966128,-25,30,0.031491525,1.05,1.026718977,1.026718977,-0.023281023
6,2020-01-01T06:00:00+00:00,distributed_committable,29,202_STEAM_4,202,true,true,60.666666664,73.448535129,12.781868465,30,76,-23.267966128,-25,30,0.031491525,1.05,1.026718977,1.026718977,-0.023281023
6,2020-01-01T06:00:00+00:00,distributed_committable,30,207_CT_1,207,false,false,0,0,0,0,0,0,-15,19,0.441176471,0.9699,0.9699,0.968286332,
6,2020-01-01T06:00:00+00:00,distributed_committable,31,207_CT_2,207,false,false,0,0,0,0,0,0,-15,19,0.441176471,0.9699,0.9699,0.968286332,
6,2020-01-01T06:00:00+00:00,distributed_committable,32,213_CC_3,213,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.008626323,
6,2020-01-01T06:00:00+00:00,distributed_committable,33,213_CT_1,213,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.008626323,
6,2020-01-01T06:00:00+00:00,distributed_committable,34,213_CT_2,213,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.008626323,
6,2020-01-01T06:00:00+00:00,distributed_committable,35,215_CT_4,215,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0437,1.0437,1.014309891,
6,2020-01-01T06:00:00+00:00,distributed_committable,36,215_CT_5,215,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0437,1.0437,1.014309891,
6,2020-01-01T06:00:00+00:00,distributed_committable,37,216_STEAM_1,216,true,true,124,136.505877189,12.505877189,62,155,34.023483397,-50,80,0.646334488,1.0473,1.018787226,1.018787226,-0.028512774
6,2020-01-01T06:00:00+00:00,distributed_committable,38,218_CC_1,218,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.014314972,
6,2020-01-01T06:00:00+00:00,distributed_committable,39,221_CC_1,221,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.01673521,
6,2020-01-01T06:00:00+00:00,distributed_committable,40,223_STEAM_1,223,true,true,155,154.999999818,-0.000000182,62,155,-0.802718629,-50,80,0.378440626,1.05,1.035623509,1.035623509,-0.014376491
6,2020-01-01T06:00:00+00:00,distributed_committable,41,223_STEAM_2,223,true,true,155,154.999999818,-0.000000182,62,155,-0.802718629,-50,80,0.378440626,1.05,1.035623509,1.035623509,-0.014376491
6,2020-01-01T06:00:00+00:00,distributed_committable,42,223_STEAM_3,223,true,true,210,222.29060884,12.29060884,140,350,34.726596167,-25,150,0.341294835,1.05,1.035623509,1.035623509,-0.014376491
6,2020-01-01T06:00:00+00:00,distributed_committable,43,223_CT_4,223,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.035623509,
6,2020-01-01T06:00:00+00:00,distributed_committable,44,223_CT_5,223,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.035623509,
6,2020-01-01T06:00:00+00:00,distributed_committable,45,223_CT_6,223,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.035623509,
6,2020-01-01T06:00:00+00:00,distributed_committable,46,301_CT_1,301,true,true,8,19.999997665,11.999997665,8,20,0.000009687,0,10,0.000000969,1.05,1.037460944,1.037460944,-0.012539056
6,2020-01-01T06:00:00+00:00,distributed_committable,47,301_CT_2,301,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.037460944,
6,2020-01-01T06:00:00+00:00,distributed_committable,48,301_CT_3,301,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.037460944,
6,2020-01-01T06:00:00+00:00,distributed_committable,49,301_CT_4,301,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.037460944,
6,2020-01-01T06:00:00+00:00,distributed_committable,50,302_CT_1,302,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.037481524,
6,2020-01-01T06:00:00+00:00,distributed_committable,51,302_CT_2,302,false,false,0,0,0,0,0,0,0,10,0,1.05,1.05,1.037481524,
6,2020-01-01T06:00:00+00:00,distributed_committable,52,302_CT_3,302,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.037481524,
6,2020-01-01T06:00:00+00:00,distributed_committable,53,302_CT_4,302,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.037481524,
6,2020-01-01T06:00:00+00:00,distributed_committable,54,307_CT_1,307,false,false,0,0,0,0,0,0,-15,19,0.441176471,0.9568,0.9568,0.957611107,
6,2020-01-01T06:00:00+00:00,distributed_committable,55,307_CT_2,307,false,false,0,0,0,0,0,0,-15,19,0.441176471,0.9568,0.9568,0.957611107,
6,2020-01-01T06:00:00+00:00,distributed_committable,56,313_CC_1,313,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.035,1.035,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,57,315_STEAM_1,315,false,false,0,0,0,0,0,0,0,6,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,58,315_STEAM_2,315,false,false,0,0,0,0,0,0,0,6,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,59,315_STEAM_3,315,false,false,0,0,0,0,0,0,0,6,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,60,315_STEAM_4,315,false,false,0,0,0,0,0,0,0,6,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,61,315_STEAM_5,315,false,false,0,0,0,0,0,0,0,6,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,62,315_CT_6,315,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,63,315_CT_7,315,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,64,315_CT_8,315,false,false,0,0,0,0,0,0,0,60,0,1.0422,1.0422,1.031674877,
6,2020-01-01T06:00:00+00:00,distributed_committable,65,316_STEAM_1,316,true,true,124,136.216486274,12.216486274,62,155,76.300796547,-50,80,0.971544589,1.0449,1.032245297,1.032245297,-0.012654703
6,2020-01-01T06:00:00+00:00,distributed_committable,66,318_CC_1,318,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.036365319,
6,2020-01-01T06:00:00+00:00,distributed_committable,67,321_CC_1,321,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.037105885,
6,2020-01-01T06:00:00+00:00,distributed_committable,68,322_CT_5,322,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.042039392,
6,2020-01-01T06:00:00+00:00,distributed_committable,69,322_CT_6,322,false,false,0,0,0,0,0,0,-15,19,0.441176471,1.05,1.05,1.042039392,
6,2020-01-01T06:00:00+00:00,distributed_committable,70,323_CC_1,323,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.01926154,
6,2020-01-01T06:00:00+00:00,distributed_committable,71,323_CC_2,323,false,false,0,0,0,0,0,0,-25,150,0.142857143,1.05,1.05,1.01926154,
6,2020-01-01T06:00:00+00:00,distributed_committable,72,114_SYNC_COND_1,114,true,false,0,0,0,0,0,-29.378767199,-50,200,0.082484931,1.0441,1.002989704,1.002989704,-0.041110296
6,2020-01-01T06:00:00+00:00,distributed_committable,73,121_NUCLEAR_1,121,true,true,400,399.999999806,-0.000000194,396,400,176.056917018,-50,200,0.904227668,1.05,1.049999987,1.049999987,-0.000000013
6,2020-01-01T06:00:00+00:00,distributed_committable,74,122_HYDRO_1,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,75,122_HYDRO_2,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,76,122_HYDRO_3,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,77,122_HYDRO_4,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,78,122_HYDRO_5,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,79,122_HYDRO_6,122,true,false,4.2,4.2,0,4.2,4.2,-2.074387667,-10,16,0.304831244,1.05,1.049999995,1.049999995,-0.000000005
6,2020-01-01T06:00:00+00:00,distributed_committable,80,201_HYDRO_4,201,true,false,9.5,9.5,0,9.5,9.5,-9.999742168,-10,16,0.000009917,1.05,1.026882575,1.026882575,-0.023117425
6,2020-01-01T06:00:00+00:00,distributed_committable,81,214_SYNC_COND_1,214,true,false,0,0,0,0,0,-5.224123433,-50,200,0.179103506,1.05,1.005932975,1.005932975,-0.044067025
6,2020-01-01T06:00:00+00:00,distributed_committable,82,215_HYDRO_1,215,true,false,9.5,9.5,0,9.5,9.5,2.009037276,-10,16,0.461886049,1.0437,1.014309891,1.014309891,-0.029390109
6,2020-01-01T06:00:00+00:00,distributed_committable,83,215_HYDRO_2,215,true,false,9.5,9.5,0,9.5,9.5,2.009037276,-10,16,0.461886049,1.0437,1.014309891,1.014309891,-0.029390109
6,2020-01-01T06:00:00+00:00,distributed_committable,84,215_HYDRO_3,215,true,false,9.5,9.5,0,9.5,9.5,2.009037276,-10,16,0.461886049,1.0437,1.014309891,1.014309891,-0.029390109
6,2020-01-01T06:00:00+00:00,distributed_committable,85,222_HYDRO_1,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,86,222_HYDRO_2,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,87,222_HYDRO_3,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,88,222_HYDRO_4,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,89,222_HYDRO_5,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,90,222_HYDRO_6,222,true,false,9.5,9.5,0,9.5,9.5,-2.616929997,-10,16,0.283964231,1.05,1.021206213,1.021206213,-0.028793787
6,2020-01-01T06:00:00+00:00,distributed_committable,91,314_SYNC_COND_1,314,true,false,0,0,0,0,0,-18.980775492,-50,200,0.124076898,1.05,1.00658013,1.00658013,-0.04341987
6,2020-01-01T06:00:00+00:00,distributed_committable,92,322_HYDRO_1,322,true,false,7.6,7.6,0,7.6,7.6,-3.79702703,-10,16,0.238575883,1.05,1.042039392,1.042039392,-0.007960608
6,2020-01-01T06:00:00+00:00,distributed_committable,93,322_HYDRO_2,322,true,false,7.6,7.6,0,7.6,7.6,-3.79702703,-10,16,0.238575883,1.05,1.042039392,1.042039392,-0.007960608
6,2020-01-01T06:00:00+00:00,distributed_committable,94,322_HYDRO_3,322,true,false,7.6,7.6,0,7.6,7.6,-3.79702703,-10,16,0.238575883,1.05,1.042039392,1.042039392,-0.007960608
6,2020-01-01T06:00:00+00:00,distributed_committable,95,322_HYDRO_4,322,true,false,7.6,7.6,0,7.6,7.6,-3.79702703,-10,16,0.238575883,1.05,1.042039392,1.042039392,-0.007960608
6,2020-01-01T06:00:00+00:00,distributed_committable,96,320_PV_1,320,true,false,0,0,0,0,0,0,0,0,,1,1.02037837,1.02037837,
6,2020-01-01T06:00:00+00:00,distributed_committable,97,314_PV_1,314,true,false,0,0,0,0,0,0,0,0,,1.05,1.00658013,1.00658013,
6,2020-01-01T06:00:00+00:00,distributed_committable,98,314_PV_2,314,true,false,0,0,0,0,0,0,0,0,,1.05,1.00658013,1.00658013,
6,2020-01-01T06:00:00+00:00,distributed_committable,99,313_PV_1,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,100,314_PV_3,314,true,false,0,0,0,0,0,0,0,0,,1.05,1.00658013,1.00658013,
6,2020-01-01T06:00:00+00:00,distributed_committable,101,314_PV_4,314,true,false,0,0,0,0,0,0,0,0,,1.05,1.00658013,1.00658013,
6,2020-01-01T06:00:00+00:00,distributed_committable,102,313_PV_2,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,103,310_PV_1,310,true,false,0,0,0,0,0,0,0,0,,1,1.049999991,1.049999991,
6,2020-01-01T06:00:00+00:00,distributed_committable,104,324_PV_1,324,true,false,0,0,0,0,0,0,0,0,,1,1.035087571,1.035087571,
6,2020-01-01T06:00:00+00:00,distributed_committable,105,312_PV_1,312,true,false,0,0,0,0,0,0,0,0,,1,1.010004057,1.010004057,
6,2020-01-01T06:00:00+00:00,distributed_committable,106,310_PV_2,310,true,false,0,0,0,0,0,0,0,0,,1,1.049999991,1.049999991,
6,2020-01-01T06:00:00+00:00,distributed_committable,107,324_PV_2,324,true,false,0,0,0,0,0,0,0,0,,1,1.035087571,1.035087571,
6,2020-01-01T06:00:00+00:00,distributed_committable,108,324_PV_3,324,true,false,0,0,0,0,0,0,0,0,,1,1.035087571,1.035087571,
6,2020-01-01T06:00:00+00:00,distributed_committable,109,113_PV_1,113,true,false,0,0,0,0,0,0,0,0,,1,1.013780859,1.013780859,
6,2020-01-01T06:00:00+00:00,distributed_committable,110,319_PV_1,319,true,false,0,0,0,0,0,0,0,0,,1,1.023805342,1.023805342,
6,2020-01-01T06:00:00+00:00,distributed_committable,111,215_PV_1,215,true,false,0,0,0,0,0,0,0,0,,1.0437,1.014309891,1.014309891,
6,2020-01-01T06:00:00+00:00,distributed_committable,112,102_PV_1,102,true,false,0,0,0,0,0,0,0,0,,1.0467,1.033423515,1.033423515,
6,2020-01-01T06:00:00+00:00,distributed_committable,113,101_PV_1,101,true,false,0,0,0,0,0,0,0,0,,1.0468,1.033375128,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,114,102_PV_2,102,true,false,0,0,0,0,0,0,0,0,,1.0467,1.033423515,1.033423515,
6,2020-01-01T06:00:00+00:00,distributed_committable,115,104_PV_1,104,true,false,0,0,0,0,0,0,0,0,,1,1.02019197,1.02019197,
6,2020-01-01T06:00:00+00:00,distributed_committable,116,212_CSP_1,212,false,false,0,0,0,0,0,0,0,0,,1,1,1.010978578,
6,2020-01-01T06:00:00+00:00,distributed_committable,117,101_PV_2,101,true,false,0,0,0,0,0,0,0,0,,1.0468,1.033375128,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,118,101_PV_3,101,true,false,0,0,0,0,0,0,0,0,,1.0468,1.033375128,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,119,101_PV_4,101,true,false,0,0,0,0,0,0,0,0,,1.0468,1.033375128,1.033375128,
6,2020-01-01T06:00:00+00:00,distributed_committable,120,103_PV_1,103,true,false,0,0,0,0,0,0,0,0,,1,1.027307098,1.027307098,
6,2020-01-01T06:00:00+00:00,distributed_committable,121,119_PV_1,119,true,false,0,0,0,0,0,0,0,0,,1,1.023556157,1.023556157,
6,2020-01-01T06:00:00+00:00,distributed_committable,122,308_RTPV_1,308,true,false,0,0,0,0,0,0,0,0,,1,0.975463653,0.975463653,
6,2020-01-01T06:00:00+00:00,distributed_committable,123,313_RTPV_1,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,124,313_RTPV_2,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,125,313_RTPV_3,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,126,313_RTPV_4,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,127,313_RTPV_5,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
6,2020-01-01T06:00:00+00:00,distributed_committable,128,313_RTPV_6,313,true,false,0,0,0,0,0,0,0,0,,1,1.005380923,1.005380923,
