candidate_order,candidate_id,dc_bus,bus_name,power_factor_case,data_center_power_factor,hour_index,timestamp,state_order,state_id,kind,element_uid,response_mode,branch_rating,data_center_power_mw,data_center_reactive_demand_mvar,native_reactive_demand_mvar,hvdc_dc1_flow_mw,dc_flow_reconstruction_residual_mw,evaluated,converged,secure,status,min_voltage_pu,min_voltage_bus,max_voltage_pu,max_voltage_bus,max_voltage_violation_pu,max_branch_loading_fraction,max_loaded_branch_uid,max_active_power_violation_mw,max_active_power_violation_generator_uid,max_reactive_power_violation_mvar,max_reactive_power_violation_generator_uid,max_non_slack_pg_deviation_mw,reference_bus,reference_generator_uid,active_generator_count,requested_generation_mw,ac_generation_mw,slack_and_loss_adjustment_mw
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,184.125,60.518960866,803.555549832,-100,0.000000001,true,true,false,constraint_violation,0.760368969,307,1.079610627,210,0.189631031,1.027946641,C13-2,147.148449689,115_STEAM_3,179.171891922,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4279.779168689,147.148449689
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,184.125,60.518960866,803.555549832,-100,0.000000001,true,true,false,constraint_violation,0.9464012,307,1.080152105,210,0.030152105,0.932506376,C29,99.476184492,115_STEAM_3,140.354769245,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4263.106903492,130.476184492
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,184.125,60.518960866,803.555549832,-100,0.000000001,true,true,false,constraint_violation,0.934437422,307,1.08032063,210,0.03032063,1.003033306,C6,119.490191341,115_STEAM_3,158.919076953,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4252.120910341,119.490191341
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,184.125,60.518960866,803.555549832,-100,0,true,true,false,constraint_violation,0.932009713,307,1.080285127,210,0.030285127,0.846327211,C2,95.444971877,115_STEAM_3,107.009761447,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4259.075690877,126.444971877
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,184.125,60.518960866,803.555549832,-100,0.000000001,true,true,false,constraint_violation,0.895927533,307,1.079570728,210,0.054072467,1.07110058,CA-1,146.889066428,115_STEAM_3,264.725214899,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4279.519785428,146.889066428
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,184.125,60.518960866,803.555549832,-100,0,true,true,false,constraint_violation,0.94750552,307,1.080563282,210,0.030563282,0.847602763,A28,145.499884763,115_STEAM_3,162.459345411,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4309.130603763,176.499884763
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,184.125,60.518960866,803.555549832,32.467635999,0.000000002,true,true,false,constraint_violation,0.945329413,307,1.078519131,210,0.028519131,1.203663031,CB-1,231.521416247,115_STEAM_3,242.128967282,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4364.152135247,231.521416247
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,184.125,60.518960866,803.555549832,-100.000000001,0.000000002,true,true,false,constraint_violation,0.956007137,307,1.079024065,210,0.029024065,0.909105093,A10,101.215037891,115_STEAM_3,73.684062741,316_STEAM_1,0,115,115_STEAM_3,99,4132.630719,4233.845756891,101.215037891
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,184.125,60.518960866,803.555549832,-100,0,true,true,false,constraint_violation,0.957960753,307,1.078907452,210,0.028907452,0.922585246,C6,82.432506896,115_STEAM_3,55.728382955,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4215.063225896,82.432506896
1,poi_bus_120,120,Attila,lagging_095,0.95,6,2020-01-01T06:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,184.125,60.518960866,803.555549832,-100,0.000000001,true,true,false,constraint_violation,0.939399659,307,1.079600318,210,0.029600318,0.982319143,CA-1,131.063613576,115_STEAM_3,132.433843459,316_STEAM_1,0,115,115_STEAM_3,100,4132.630719,4263.694332576,131.063613576
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,0,normal,normal,,base,continuous,188.895833333,62.087057951,811.340510695,-99.999999999,0,true,true,false,constraint_violation,0.977164743,307,1.081591036,210,0.031591036,0.931156961,C10,1.286873146,115_STEAM_3,52.37797649,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4269.942112479,94.286873146
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0,true,true,false,constraint_violation,0.97677207,307,1.080982812,210,0.030982812,0.814696312,C10,1.59874456,115_STEAM_3,51.878518388,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4270.253983893,94.59874456
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,188.895833333,62.087057951,811.340510695,-99.999999999,0,true,true,false,constraint_violation,0.927958908,307,1.080415482,210,0.030415482,1.011655692,CA-1,128.663118108,115_STEAM_3,138.466759079,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4304.318357441,128.663118108
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.976975421,307,1.081070719,210,0.031070719,0.814735809,C10,3.818259938,115_STEAM_3,52.138467386,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4272.473499271,96.818259938
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.951905321,307,1.081011114,210,0.031011114,0.928977947,C10,73.834753483,115_STEAM_3,86.923573469,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4249.489992816,73.834753483
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,188.895833333,62.087057951,811.340510695,-99.999999999,0,true,true,false,constraint_violation,0.977438307,307,1.081637256,210,0.031637256,0.875011116,A30,24.728308879,115_STEAM_3,85.104084817,116_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4293.383548212,117.728308879
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.903172821,307,1.080016201,210,0.046827179,1.136718255,CA-1,164.917710369,115_STEAM_3,265.304298061,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239334,4340.572949703,164.917710369
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.928763459,207,1.067915308,310,0.021236541,0.814755189,C10,6.686079978,115_STEAM_3,52.303329651,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4275.341319311,99.686079978
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,188.895833333,62.087057951,811.340510695,100,0.000000001,true,true,false,constraint_violation,0.926045355,207,1.064436417,210,0.023954645,0.896074415,A10,81.884179408,115_STEAM_3,28.59166588,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4257.539418741,81.884179408
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.977539712,307,1.07413115,210,0.02413115,0.814779339,C10,9.309556859,115_STEAM_3,52.843624332,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4277.964796192,102.309556859
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.905229318,307,1.075878107,210,0.044770682,1.138753461,CA-1,149.580676336,115_STEAM_3,258.889941452,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239334,4325.23591567,149.580676336
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.977099562,307,1.083183116,210,0.033183116,0.814754411,C10,1.175525261,115_STEAM_3,52.295812182,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4269.830764594,94.175525261
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,188.895833333,62.087057951,811.340510695,-99.999999999,0,true,true,false,constraint_violation,0.903123185,307,1.081657543,210,0.046876815,1.138388573,CA-1,48.756301239,115_STEAM_3,267.111316693,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4317.411540572,141.756301239
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.842121958,307,1.081607171,210,0.107878042,0.805152239,A10,10.40975356,115_STEAM_3,44.081825328,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4279.064992893,103.40975356
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.750005635,307,1.081422855,210,0.199994365,1.013586667,C13-2,116.055147085,316_STEAM_1,198.090880445,316_STEAM_1,0,316,316_STEAM_1,100,4175.655239333,4297.155147085,121.499907752
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0,true,true,false,constraint_violation,0.97406401,307,1.081451074,210,0.031451074,0.879207844,C29,8.395552388,115_STEAM_3,69.089286876,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4277.050791721,101.395552388
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,188.895833333,62.087057951,811.340510695,100,0,true,true,false,constraint_violation,0.910798762,307,1.080093712,210,0.039201238,1.036186569,CA-1,131.446536764,115_STEAM_3,200.538297012,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4307.101776097,131.446536764
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.968242922,307,1.08157625,210,0.03157625,0.805245408,A10,3.42649331,115_STEAM_3,38.092423972,314_SYNC_COND_1,0,115,115_STEAM_3,100,4175.655239333,4272.081732643,96.42649331
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.903245682,307,1.080120753,210,0.046754318,1.139534416,CA-1,138.844921108,115_STEAM_3,269.847954073,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4314.500160441,138.844921108
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,188.895833333,62.087057951,811.340510695,-100,0,true,true,false,constraint_violation,0.974614158,307,1.082175818,210,0.032175818,0.804122596,C10,21.258187746,115_STEAM_3,63.047079753,116_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4289.913427079,114.258187746
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,188.895833333,62.087057951,811.340510695,100,0,true,true,false,constraint_violation,0.973811672,307,1.081138293,210,0.031138293,1.103205306,A28,139.614268736,115_STEAM_3,97.184381198,116_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4315.269508069,139.614268736
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,188.895833333,62.087057951,811.340510695,100,0,true,true,false,constraint_violation,0.957169237,307,1.07842483,210,0.02842483,0.893799743,A10,0,101_STEAM_3,25.335295361,316_STEAM_1,0,216,216_STEAM_1,99,4175.655239333,4266.256895638,90.601656305
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000002,true,true,false,constraint_violation,0.948435725,307,1.080188118,210,0.030188118,0.933243603,A10,89.550565715,115_STEAM_3,115.902952714,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4265.205805048,89.550565715
1,poi_bus_120,120,Attila,lagging_095,0.95,7,2020-01-01T07:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,188.895833333,62.087057951,811.340510695,-100,0.000000001,true,true,false,constraint_violation,0.939894215,307,1.080047179,210,0.030047179,0.932548536,A10,75.565136733,115_STEAM_3,115.995599013,316_STEAM_1,0,115,115_STEAM_3,100,4175.655239333,4251.220376066,75.565136733
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,0,normal,normal,,base,continuous,189.3125,62.224009662,814.578910372,-99.999999999,0.000000001,true,true,false,constraint_violation,0.982734484,307,1.082882461,210,0.032882461,0.976002392,C10,0,101_STEAM_3,65.174099475,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4284.093304947,92.108572947
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.982339233,307,1.082552463,210,0.032552463,0.854001133,C10,0,101_STEAM_3,64.576004749,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4284.278671464,92.293939464
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.942254231,307,1.082736408,210,0.032736408,0.913220033,A10,53.538884844,115_STEAM_3,114.545015261,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4282.038884844,90.054152844
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,189.3125,62.224009662,814.578910372,-99.999999999,0.000000001,true,true,false,constraint_violation,0.98256514,307,1.082507386,210,0.032507386,0.854009322,C10,1.559202734,115_STEAM_3,64.918095904,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4286.543934734,94.559202734
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.923411069,307,1.080694901,210,0.030694901,0.949700189,A10,111.851887008,115_STEAM_3,179.86039207,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4303.836619008,111.851887008
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.982922339,307,1.082907542,210,0.032907542,0.853977833,C10,13.929528306,115_STEAM_3,65.761637033,116_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4298.914260306,106.929528306
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.88817397,307,1.0808688,210,0.06182603,1.1480312,CA-1,75.093904249,116_STEAM_1,329.55925433,316_STEAM_1,0,116,116_STEAM_1,100,4191.984732,4360.078636249,168.093904249
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,7,branch_B12-1_immediate,branch,B12-1,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.934004828,207,1.072491797,310,0.022491797,0.854005516,C10,4.331976572,115_STEAM_3,65.099548566,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4289.316708572,97.331976572
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,8,branch_B12-1_sustained,branch,B12-1,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.906910725,307,1.067049096,210,0.043089275,0.984996507,CA-1,116.81710775,115_STEAM_3,228.829108036,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4308.80183975,116.81710775
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,9,branch_B22_immediate,branch,B22,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.983026526,307,1.07607325,210,0.02607325,0.853955646,C10,5.979731999,115_STEAM_3,65.614468544,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4290.964463999,98.979731999
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,10,branch_B22_sustained,branch,B22,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.940142149,307,1.076477283,210,0.026477283,0.948170614,A10,113.509310861,115_STEAM_3,133.043536503,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4305.494042861,113.509310861
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,11,branch_B6_immediate,branch,B6,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.9826547,307,1.084551635,210,0.034551635,0.854007071,C10,0,101_STEAM_3,65.053538536,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4284.019768018,92.035036018
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,12,branch_B6_sustained,branch,B6,bounded,continuous,189.3125,62.224009662,814.578910372,100,0.000000001,true,true,false,constraint_violation,0.941590983,307,1.081105321,210,0.031105321,0.912712239,C10,1.066762622,116_STEAM_1,48.2724786,316_STEAM_1,0,116,116_STEAM_1,100,4191.984732,4286.051494622,94.066762622
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,13,branch_C12-1_immediate,branch,C12-1,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.865377929,307,1.082889305,210,0.084622071,0.811854586,A10,6.058211451,115_STEAM_3,36.070737696,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4291.042943451,99.058211451
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,14,branch_C12-1_sustained,branch,C12-1,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.819381425,307,1.081083698,210,0.130618575,0.908915423,A10,85.570454256,115_STEAM_3,104.319211003,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4277.555186256,85.570454256
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,15,branch_C27_immediate,branch,C27,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.981899794,307,1.082829156,210,0.032829156,0.850928518,C10,1.754466051,115_STEAM_3,64.429490114,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4286.739198051,94.754466051
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,16,branch_C27_sustained,branch,C27,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.934203515,307,1.081213728,210,0.031213728,0.922793995,C10,0,101_STEAM_3,133.421387882,316_STEAM_1,0,216,216_STEAM_1,100,4191.984732,4278.882105924,86.897373924
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,17,branch_C6_immediate,branch,C6,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0,true,true,false,constraint_violation,0.9789313,307,1.08287911,210,0.03287911,0.843740626,C10,0,101_STEAM_3,60.16601024,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4284.346892495,92.362160495
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,18,branch_C6_sustained,branch,C6,bounded,continuous,189.3125,62.224009662,814.578910372,100,0.000000001,true,true,false,constraint_violation,0.95019391,307,1.080914524,210,0.030914524,0.906872788,A10,69.305767895,115_STEAM_3,24.328218303,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4261.290499895,69.305767895
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,19,branch_CA-1_immediate,branch,CA-1,fixed,short_term,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.981570546,307,1.083079406,210,0.033079406,0.848956061,C10,4.738121194,115_STEAM_3,63.415120401,314_SYNC_COND_1,0,115,115_STEAM_3,100,4191.984732,4289.722853194,97.738121194
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,20,branch_CA-1_sustained,branch,CA-1,bounded,continuous,189.3125,62.224009662,814.578910372,-58.797501,0,true,true,false,constraint_violation,0.944605647,307,1.080685317,210,0.030685317,1.143934811,CB-1,146.970112264,115_STEAM_3,202.691683657,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4338.954844264,146.970112264
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,21,generator_121_NUCLEAR_1_sustained,generator,121_NUCLEAR_1,bounded,continuous,189.3125,62.224009662,814.578910372,100.000000001,0.000000001,true,true,false,constraint_violation,0.969183972,307,1.080776896,210,0.030776896,0.942300813,C10,61.086310487,115_STEAM_3,46.562832359,314_SYNC_COND_1,0,115,115_STEAM_3,99,4191.984732,4253.071042487,61.086310487
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,22,generator_213_CC_3_sustained,generator,213_CC_3,bounded,continuous,189.3125,62.224009662,814.578910372,100,0,true,true,false,constraint_violation,0.953795557,307,1.080671191,210,0.030671191,0.925219611,C10,0,101_STEAM_3,42.253605075,316_STEAM_1,0,216,216_STEAM_1,100,4191.984732,4270.806905264,78.822173264
1,poi_bus_120,120,Attila,lagging_095,0.95,8,2020-01-01T08:00:00+00:00,23,generator_313_CC_1_sustained,generator,313_CC_1,bounded,continuous,189.3125,62.224009662,814.578910372,-100,0.000000001,true,true,false,constraint_violation,0.923644246,307,1.081021622,210,0.031021622,0.945530449,A10,100.03636753,115_STEAM_3,191.466753107,316_STEAM_1,0,115,115_STEAM_3,100,4191.984732,4292.02109953,100.03636753
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,0,normal,normal,,base,continuous,189.729166667,62.360961372,820.615805572,-100,0.000000001,true,true,false,constraint_violation,0.968134763,307,1.082764366,210,0.032764366,0.988772215,C10,0,101_STEAM_3,49.155764349,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4306.854179337,84.78872667
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,1,branch_A11_immediate,branch,A11,fixed,short_term,189.729166667,62.360961372,820.615805572,-100.000000001,0,true,true,false,constraint_violation,0.967694823,307,1.082477479,210,0.032477479,0.865152239,C10,0,101_STEAM_3,52.376207115,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4306.901749444,84.836296777
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,2,branch_A11_sustained,branch,A11,bounded,continuous,189.729166667,62.360961372,820.615805572,100,0.000000001,true,true,false,constraint_violation,0.947769529,307,1.07964075,210,0.02964075,0.948571193,C10,0,101_STEAM_3,51.345124191,316_STEAM_1,0,116,116_STEAM_1,100,4222.065452667,4289.147756617,67.08230395
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,3,branch_A12-1_immediate,branch,A12-1,fixed,short_term,189.729166667,62.360961372,820.615805572,-100,0.000000001,true,true,false,constraint_violation,0.967952229,307,1.082423425,210,0.032423425,0.865173293,C10,0,101_STEAM_3,50.496423985,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4309.081751717,87.01629905
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,4,branch_A12-1_sustained,branch,A12-1,bounded,continuous,189.729166667,62.360961372,820.615805572,-100,0,true,true,false,constraint_violation,0.922499974,307,1.080879114,210,0.030879114,0.910035652,C10,86.255729048,115_STEAM_3,170.477183234,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4308.321181715,86.255729048
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,5,branch_A34_immediate,branch,A34,fixed,short_term,189.729166667,62.360961372,820.615805572,-100.000000001,0,true,true,false,constraint_violation,0.968267672,307,1.082779719,210,0.032779719,0.86516976,C10,0,101_STEAM_3,48.175011737,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4312.518554782,90.453102115
1,poi_bus_120,120,Attila,lagging_095,0.95,9,2020-01-01T09:00:00+00:00,6,branch_A34_sustained,branch,A34,bounded,continuous,189.729166667,62.360961372,820.615805572,-100,0,true,true,false,constraint_violation,0.933353494,307,1.080985879,210,0.030985879,0.928301426,C10,0,101_STEAM_3,131.891092396,316_STEAM_1,0,115,115_STEAM_3,100,4222.065452667,4302.229304401,80.163851734
