stage,contingency_kind,element_index,from_bus,to_bus,generator_bus,redispatch_fraction_pmax,parameter_status,branch_rating,feasible,termination_condition,topology_connected,max_balance_residual_mw,max_loading_fraction,max_loaded_branch_index,max_redispatch_mw,outaged_element_flow_or_generation_mw
sustained_post_response,generator,24,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,25,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,26,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,27,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,28,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,29,,,22,0.05,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6949754918343292,22,9.849999999999994,0.0
sustained_post_response,generator,30,,,23,0.05,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,31,,,23,0.05,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,32,,,23,0.05,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,branch,0,1,2,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.5916157281026244e-12,0.733698325216324,22,1.0083858086318287e-06,0.0
sustained_post_response,branch,1,1,3,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0800249583553523e-12,0.734263473045642,22,2.2246779707302267e-06,0.0
sustained_post_response,branch,2,1,5,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.743863160926181,22,2.3096679342415882e-06,0.0
sustained_post_response,branch,3,2,4,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7347678416100814,22,2.3775700697115099e-07,0.0
sustained_post_response,branch,4,2,6,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7771428571428571,9,1.731879663680047e-06,0.0
sustained_post_response,branch,5,3,9,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,8.782308213994838e-12,0.7503155244009273,22,7.601714713700858e-06,0.0
sustained_post_response,branch,6,3,24,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.975842208907125e-13,0.9629590029053395,22,7.428390267705254e-05,0.0
sustained_post_response,branch,7,4,9,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.5347723092418164e-12,0.7304494473206804,22,1.2157900641796004e-07,0.0
sustained_post_response,branch,8,5,10,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7320276126908061,22,2.0413527579421498e-07,0.0
sustained_post_response,branch,9,6,10,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7771428571428571,4,4.689509722766161e-07,0.0
sustained_post_response,branch,10,7,8,,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,islanding,False,,,,,
sustained_post_response,branch,11,8,9,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7369591019042331,22,9.517728625496602e-05,0.0
sustained_post_response,branch,12,8,10,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7288459982086989,22,5.120446522255406e-05,0.0
sustained_post_response,branch,13,9,11,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.6111556533360272e-12,0.6723263469523373,22,2.805180437803756e-05,0.0
sustained_post_response,branch,14,9,12,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4406253967536031e-12,0.7487493334013946,22,6.702020097293371e-05,0.0
sustained_post_response,branch,15,10,11,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4637180356658064e-12,0.664182229626152,22,4.501780669841082e-05,0.0
sustained_post_response,branch,16,10,12,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.0889956431346945e-12,0.7740996650304217,22,9.060728544341146e-05,0.0
sustained_post_response,branch,17,11,13,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9610979506978765e-12,0.8091520126707802,22,0.00012860861801300416,0.0
sustained_post_response,branch,18,11,14,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.0392576516314875e-12,0.6664201820820047,6,1.2793877601779968e-06,0.0
sustained_post_response,branch,19,12,13,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.119992987241858e-12,0.7205325443206501,22,3.430114006164331e-05,0.0
sustained_post_response,branch,20,12,23,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1742607714259066e-12,0.8665978988271533,22,6.962016752254385e-05,0.0
sustained_post_response,branch,21,13,23,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.8888784402505147,22,0.00010420241304132105,0.0
sustained_post_response,branch,22,14,16,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.856737400084967e-13,0.8154616241768377,6,7.692709445450419e-06,0.0
sustained_post_response,branch,23,15,16,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.691625114603085e-13,0.7735635069134895,27,1.9631584990520423e-05,0.0
sustained_post_response,branch,24,15,21,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.8319270698848646,27,5.1587519180884556e-06,0.0
sustained_post_response,branch,25,15,21,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.8319270698848646,27,5.1587519180884556e-06,0.0
sustained_post_response,branch,26,15,24,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.833733661755105e-13,0.9629590027041818,22,7.482820946336233e-05,0.0
sustained_post_response,branch,27,16,17,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,8.668621376273222e-13,0.7711421945126031,23,1.8677400461797333e-05,0.0
sustained_post_response,branch,28,16,19,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.5774048733874224e-12,0.8660567923341281,22,4.7590882843451254e-05,0.0
sustained_post_response,branch,29,17,18,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7244876661561986,22,4.618479209739235e-06,0.0
sustained_post_response,branch,30,17,22,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.105427357601002e-13,0.7297979630294062,22,3.78147392154915e-06,0.0
sustained_post_response,branch,31,18,21,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7315330931228421,22,2.544642399016084e-07,0.0
sustained_post_response,branch,32,18,21,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7315330931228425,22,2.5446534834827617e-07,0.0
sustained_post_response,branch,33,19,20,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7197517197246315,22,1.0680361128834193e-06,0.0
sustained_post_response,branch,34,19,20,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7197517197246323,22,1.0680359565640174e-06,0.0
sustained_post_response,branch,35,20,23,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.7148401784853202,22,6.739237605302151e-06,0.0
sustained_post_response,branch,36,20,23,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.7148401784853202,22,6.739237605302151e-06,0.0
sustained_post_response,branch,37,21,22,,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.258016244624741e-13,0.7350091694028418,22,3.403286640946135e-06,0.0
sustained_post_response,generator,0,,,1,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0231815394945443e-12,0.7315151514494393,22,4.694308258452821,0.0
sustained_post_response,generator,1,,,1,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0231815394945443e-12,0.7315151514494393,22,4.694308258452821,0.0
sustained_post_response,generator,2,,,1,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7285306901856983,22,19.700000000000003,0.0
sustained_post_response,generator,3,,,1,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7285306901856983,22,19.700000000000003,0.0
sustained_post_response,generator,4,,,2,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7316344243253816,22,4.694308088911143,0.0
sustained_post_response,generator,5,,,2,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7316344243253816,22,4.694308088911143,0.0
sustained_post_response,generator,6,,,2,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.121147867408581e-13,0.7290972364223424,22,19.700000000000003,0.0
sustained_post_response,generator,7,,,2,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.121147867408581e-13,0.7290972364223424,22,19.700000000000003,0.0
sustained_post_response,generator,8,,,7,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7338898522428771,22,17.441951589835213,0.0
sustained_post_response,generator,9,,,7,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7338898522428771,22,17.441951589835213,0.0
sustained_post_response,generator,10,,,7,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7338898522428771,22,17.441951589835213,0.0
sustained_post_response,generator,11,,,13,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1546319456101628e-12,0.7358990875839162,22,19.700000000000003,0.0
sustained_post_response,generator,12,,,13,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.3624656958199921e-12,0.7358990875839162,22,19.700000000000003,0.0
sustained_post_response,generator,13,,,13,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7358990875839165,22,19.700000000000003,0.0
sustained_post_response,generator,15,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.730410085277489,22,0.7041465530819266,0.0
sustained_post_response,generator,16,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.730410085277489,22,0.7041465530819266,0.0
sustained_post_response,generator,17,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.730410085277489,22,0.7041465530819266,0.0
sustained_post_response,generator,18,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.730410085277489,22,0.7041465530819266,0.0
sustained_post_response,generator,19,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.730410085277489,22,0.7041465530819266,0.0
sustained_post_response,generator,20,,,15,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,21,,,16,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,22,,,18,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,23,,,21,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,24,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,25,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,26,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,27,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,28,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,29,,,22,0.1,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9895196601282805e-13,0.6928876121602325,22,14.669720840164189,0.0
sustained_post_response,generator,30,,,23,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,31,,,23,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,32,,,23,0.1,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,branch,0,1,2,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4210854715202004e-12,0.7336983252163248,22,1.008389133971832e-06,0.0
sustained_post_response,branch,1,1,3,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7342634730456422,22,2.2246777717782606e-06,0.0
sustained_post_response,branch,2,1,5,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7438631609261814,22,2.309668388988939e-06,0.0
sustained_post_response,branch,3,2,4,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.389644451905042e-13,0.7347678416100822,22,2.377569217060227e-07,0.0
sustained_post_response,branch,4,2,6,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7771428571428571,9,1.7318782141728661e-06,0.0
sustained_post_response,branch,5,3,9,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1937117960769683e-12,0.7503155244009266,22,7.60171161573453e-06,0.0
sustained_post_response,branch,6,3,24,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1032064978498966e-12,0.962959002905339,22,7.428390162544929e-05,0.0
sustained_post_response,branch,7,4,9,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7304494473206815,22,1.2157855167060916e-07,0.0
sustained_post_response,branch,8,5,10,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7320276126908053,22,2.041330446900247e-07,0.0
sustained_post_response,branch,9,6,10,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7771428571428571,4,4.689530328505498e-07,0.0
sustained_post_response,branch,10,7,8,,0.2,synthetic_sensitivity_not_for_certification,rate_a,False,islanding,False,,,,,
sustained_post_response,branch,11,8,9,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7369591019042333,22,9.51772865107614e-05,0.0
sustained_post_response,branch,12,8,10,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.5579538487363607e-13,0.7288459982086989,22,5.120446597572936e-05,0.0
sustained_post_response,branch,13,9,11,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.6723263469523374,22,2.805180459120038e-05,0.0
sustained_post_response,branch,14,9,12,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.9642620863180582e-12,0.7487493334013939,22,6.702020104398798e-05,0.0
sustained_post_response,branch,15,10,11,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2363443602225743e-12,0.664182229626151,22,4.501780686894108e-05,0.0
sustained_post_response,branch,16,10,12,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.661160346586257e-12,0.7740996650304216,22,9.060728629606274e-05,0.0
sustained_post_response,branch,17,11,13,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2221335055073723e-12,0.8091520126707809,22,0.00012860861743035912,0.0
sustained_post_response,branch,18,11,14,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2931877790833823e-12,0.6664201820820047,6,1.2793870354244063e-06,0.0
sustained_post_response,branch,19,12,13,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.7106316363424412e-12,0.7205325443206492,22,3.430114163904818e-05,0.0
sustained_post_response,branch,20,12,23,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,9.237055564881302e-13,0.8665978988271533,22,6.962016759359813e-05,0.0
sustained_post_response,branch,21,13,23,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.8888784402505144,22,0.00010420241277131481,0.0
sustained_post_response,branch,22,14,16,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,9.556799795973347e-13,0.8154616241768374,6,7.692710155993154e-06,0.0
sustained_post_response,branch,23,15,16,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1102230246251565e-12,0.7735635069134876,27,1.9631586951618374e-05,0.0
sustained_post_response,branch,24,15,21,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.836930773104541e-13,0.8319270698848656,27,5.158752429679225e-06,0.0
sustained_post_response,branch,25,15,21,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.836930773104541e-13,0.8319270698848656,27,5.158752429679225e-06,0.0
sustained_post_response,branch,26,15,24,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1032064978498966e-12,0.962959002704181,22,7.482820859650019e-05,0.0
sustained_post_response,branch,27,16,17,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.126388037344441e-13,0.7711421945126032,23,1.8677400760225282e-05,0.0
sustained_post_response,branch,28,16,19,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.0800249583553523e-12,0.8660567923341264,22,4.75908854014051e-05,0.0
sustained_post_response,branch,29,17,18,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7244876661561989,22,4.618478939732995e-06,0.0
sustained_post_response,branch,30,17,22,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.8421709430404007e-13,0.7297979630294062,22,3.781473481012654e-06,0.0
sustained_post_response,branch,31,18,21,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.3073986337985843e-12,0.7315330931228412,22,2.5446479412494227e-07,0.0
sustained_post_response,branch,32,18,21,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.2737367544323206e-13,0.7315330931228422,22,2.544651778180196e-07,0.0
sustained_post_response,branch,33,19,20,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.821210263296962e-13,0.7197517197246325,22,1.0680363544679494e-06,0.0
sustained_post_response,branch,34,19,20,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.7197517197246311,22,1.0680344644242723e-06,0.0
sustained_post_response,branch,35,20,23,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.8189894035458565e-12,0.7148401784853198,22,6.739237278452492e-06,0.0
sustained_post_response,branch,36,20,23,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.8189894035458565e-12,0.7148401784853198,22,6.739237278452492e-06,0.0
sustained_post_response,branch,37,21,22,,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7350091694028419,22,3.403286285674767e-06,0.0
sustained_post_response,generator,0,,,1,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7315151514494382,22,4.694308258454356,0.0
sustained_post_response,generator,1,,,1,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7315151514494382,22,4.694308258454356,0.0
sustained_post_response,generator,2,,,1,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7287755849232443,22,22.297964227645792,0.0
sustained_post_response,generator,3,,,1,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7287755849232443,22,22.297964227645792,0.0
sustained_post_response,generator,4,,,2,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7316344243253822,22,4.694308088912237,0.0
sustained_post_response,generator,5,,,2,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.979039320256561e-13,0.7316344243253822,22,4.694308088912237,0.0
sustained_post_response,generator,6,,,2,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.7293421310839755,22,22.29796342232258,0.0
sustained_post_response,generator,7,,,2,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,6.252776074688882e-13,0.7293421310839755,22,22.29796342232258,0.0
sustained_post_response,generator,8,,,7,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.115907697472721e-13,0.7338898522428768,22,17.441951589834034,0.0
sustained_post_response,generator,9,,,7,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.400124791776761e-13,0.733889852242877,22,17.441951589834147,0.0
sustained_post_response,generator,10,,,7,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.400124791776761e-13,0.733889852242877,22,17.441951589834147,0.0
sustained_post_response,generator,11,,,13,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.7318393988618834,22,31.66391666206198,0.0
sustained_post_response,generator,12,,,13,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,9.094947017729282e-13,0.731839398861883,22,31.66391666206232,0.0
sustained_post_response,generator,13,,,13,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,2.1600499167107046e-12,0.7318393988618838,22,31.663916662058952,0.0
sustained_post_response,generator,15,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7304100852774887,22,0.7041465530809887,0.0
sustained_post_response,generator,16,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7304100852774887,22,0.7041465530809887,0.0
sustained_post_response,generator,17,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7304100852774887,22,0.7041465530809887,0.0
sustained_post_response,generator,18,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7304100852774887,22,0.7041465530809887,0.0
sustained_post_response,generator,19,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,3.410605131648481e-13,0.7304100852774887,22,0.7041465530809887,0.0
sustained_post_response,generator,20,,,15,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2505552149377763e-12,0.6131226610576017,22,39.400000000000006,0.0
sustained_post_response,generator,21,,,16,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,9.663381206337363e-13,0.6507250572700121,27,39.400000000000006,0.0
sustained_post_response,generator,22,,,18,0.2,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,23,,,21,0.2,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,generator,24,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,25,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,26,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,27,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,28,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,29,,,22,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,7.958078640513122e-13,0.6928876121602321,22,14.669720840164416,0.0
sustained_post_response,generator,30,,,23,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.051514762044462e-13,0.6710334939843479,22,39.400000000000006,0.0
sustained_post_response,generator,31,,,23,0.2,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.051514762044462e-13,0.6710334939843479,22,39.400000000000006,0.0
sustained_post_response,generator,32,,,23,0.2,synthetic_sensitivity_not_for_certification,rate_a,False,infeasible,True,,,,,
sustained_post_response,branch,0,1,2,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.7053025658242404e-12,0.7336983252163235,22,1.0083863628551626e-06,0.0
sustained_post_response,branch,1,1,3,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7342634730456412,22,2.2246811255399734e-06,0.0
sustained_post_response,branch,2,1,5,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.1368683772161603e-12,0.7438631609261804,22,2.3096673658073996e-06,0.0
sustained_post_response,branch,3,2,4,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,5.684341886080801e-13,0.7347678416100821,22,2.3775746171850187e-07,0.0
sustained_post_response,branch,4,2,6,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.2505552149377763e-12,0.7771428571428571,9,1.7318803600119281e-06,0.0
sustained_post_response,branch,5,3,9,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.4779288903810084e-12,0.7503155244009261,22,7.601711828897351e-06,0.0
sustained_post_response,branch,6,3,24,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,1.5347723092418164e-12,0.9629590029053395,22,7.428390141228647e-05,0.0
sustained_post_response,branch,7,4,9,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,9.094947017729282e-13,0.7304494473206815,22,1.2157885009855818e-07,0.0
sustained_post_response,branch,8,5,10,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.831690603168681e-13,0.7320276126908049,22,2.0413526158336026e-07,0.0
sustained_post_response,branch,9,6,10,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.7771428571428571,4,4.6895254968148947e-07,0.0
sustained_post_response,branch,10,7,8,,1.0,synthetic_sensitivity_not_for_certification,rate_a,False,islanding,False,,,,,
sustained_post_response,branch,11,8,9,,1.0,synthetic_sensitivity_not_for_certification,rate_a,True,optimal,True,4.547473508864641e-13,0.736959101904233,22,9.517728646812884e-05,0.0
