timestamp,quarter,layer,timeline_load_multiplier_not_used_in_envelope,grid_call_mw,call_limit_mw,recovery_headroom_mw,recovery_power_mw,recovery_debt_mwh,parameter_status,security_certified
2020-09-06T01:00:00,q3,actual,0.43567540807017546,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T02:00:00,q3,actual,0.42441860456140346,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T03:00:00,q3,actual,0.42095497263157894,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T04:00:00,q3,actual,0.4254082136842105,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T05:00:00,q3,actual,0.41625432947368424,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T06:00:00,q3,actual,0.44903513122807015,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T07:00:00,q3,actual,0.5055665512280701,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T08:00:00,q3,actual,0.5562840178947368,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T09:00:00,q3,actual,0.5942602673684211,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T10:00:00,q3,actual,0.6243196438596491,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T11:00:00,q3,actual,0.6512864919298246,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T12:00:00,q3,actual,0.6796140522807018,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T13:00:00,q3,actual,0.7010143494736842,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T14:00:00,q3,actual,0.7198169224561403,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T15:00:00,q3,actual,0.7282285996491228,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T16:00:00,q3,actual,0.7191984164912281,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T17:00:00,q3,actual,0.6929737754385965,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T18:00:00,q3,actual,0.6851806035087719,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T19:00:00,q3,actual,0.6585848589473684,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T20:00:00,q3,actual,0.6166501733333334,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T21:00:00,q3,actual,0.5536862940350877,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T22:00:00,q3,actual,0.5101434933333333,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-06T23:00:00,q3,actual,0.4758782782456141,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T00:00:00,q3,actual,0.4532409698245614,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T01:00:00,q3,actual,0.4408708561403508,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T02:00:00,q3,actual,0.43010885684210526,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T03:00:00,q3,actual,0.43060366140350875,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T04:00:00,q3,actual,0.4351806035087719,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T05:00:00,q3,actual,0.43678871859649127,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T06:00:00,q3,actual,0.471919841754386,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T07:00:00,q3,actual,0.526472043508772,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T08:00:00,q3,actual,0.5728599701754385,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T09:00:00,q3,actual,0.6172686789473684,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T10:00:00,q3,actual,0.6545027214035087,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T11:00:00,q3,actual,0.6860465115789474,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T12:00:00,q3,actual,0.7101682336842106,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T13:00:00,q3,actual,0.7307026224561403,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T14:00:00,q3,actual,0.7472785750877193,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T15:00:00,q3,actual,0.7535873329824562,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T16:00:00,q3,actual,0.7462889659649123,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T17:00:00,q3,actual,0.7203117270175439,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T18:00:00,q3,actual,0.7005195449122806,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T19:00:00,q3,actual,0.6699653635087719,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T20:00:00,q3,actual,0.6357001484210526,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T21:00:00,q3,actual,0.5812716477192983,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T22:00:00,q3,actual,0.5300593764912281,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-07T23:00:00,q3,actual,0.4944334487719298,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T00:00:00,q3,actual,0.4711776347368421,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T01:00:00,q3,actual,0.45596239473684214,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T02:00:00,q3,actual,0.4507669470175439,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T03:00:00,q3,actual,0.4590549231578947,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T04:00:00,q3,actual,0.49010390912280705,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T05:00:00,q3,actual,0.5199158831578948,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T06:00:00,q3,actual,0.5556655122807017,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T07:00:00,q3,actual,0.5870856010526315,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T08:00:00,q3,actual,0.6185056901754385,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T09:00:00,q3,actual,0.6561108361403508,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T10:00:00,q3,actual,0.6897575456140351,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T11:00:00,q3,actual,0.7198169224561403,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T12:00:00,q3,actual,0.7464126670175438,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T13:00:00,q3,actual,0.766575952631579,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T14:00:00,q3,actual,0.7822859971929825,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T15:00:00,q3,actual,0.7872340424561404,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T16:00:00,q3,actual,0.7694210785964912,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T17:00:00,q3,actual,0.7422068284210526,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T18:00:00,q3,actual,0.73478476,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T19:00:00,q3,actual,0.7084364175438597,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T20:00:00,q3,actual,0.6703364670175438,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T21:00:00,q3,actual,0.6097229094736842,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T22:00:00,q3,actual,0.5522018803508771,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-08T23:00:00,q3,actual,0.5169470557894738,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T00:00:00,q3,actual,0.4904750122807018,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T01:00:00,q3,actual,0.47439386456140353,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T02:00:00,q3,actual,0.4611578428070176,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T03:00:00,q3,actual,0.4651162789473684,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T04:00:00,q3,actual,0.4870113803508772,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T05:00:00,q3,actual,0.516575952631579,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T06:00:00,q3,actual,0.55653142,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T07:00:00,q3,actual,0.5943839684210527,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T08:00:00,q3,actual,0.6308758042105264,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T09:00:00,q3,actual,0.6688520533333334,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T10:00:00,q3,actual,0.70435428,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T11:00:00,q3,actual,0.7339188519298246,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T12:00:00,q3,actual,0.7637308263157894,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T13:00:00,q3,actual,0.7811726866666667,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T14:00:00,q3,actual,0.792305789122807,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T15:00:00,q3,actual,0.7940376052631579,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T16:00:00,q3,actual,0.7796882729824561,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T17:00:00,q3,actual,0.751360712631579,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T18:00:00,q3,actual,0.7405987133333334,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T19:00:00,q3,actual,0.7161058880701755,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T20:00:00,q3,actual,0.6766452252631578,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T21:00:00,q3,actual,0.6182582880701755,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T22:00:00,q3,actual,0.5561603168421052,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-09T23:00:00,q3,actual,0.5117516080701755,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T00:00:00,q3,actual,0.4868876792982456,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T01:00:00,q3,actual,0.45992083122807015,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T02:00:00,q3,actual,0.4482929242105263,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T03:00:00,q3,actual,0.4507669470175439,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T04:00:00,q3,actual,0.4735279564912281,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T05:00:00,q3,actual,0.5037110340350877,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T06:00:00,q3,actual,0.5221425038596491,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T07:00:00,q3,actual,0.5309252845614034,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T08:00:00,q3,actual,0.548614547368421,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T09:00:00,q3,actual,0.5776843147368421,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T10:00:00,q3,actual,0.605517070877193,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T11:00:00,q3,actual,0.6281543789473685,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T12:00:00,q3,actual,0.6562345371929824,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T13:00:00,q3,actual,0.6755319147368422,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T14:00:00,q3,actual,0.6927263729824561,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T15:00:00,q3,actual,0.6990351312280702,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T16:00:00,q3,actual,0.6866650171929825,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T17:00:00,q3,actual,0.6624195943859649,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T18:00:00,q3,actual,0.6629143989473685,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T19:00:00,q3,actual,0.6447303315789473,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T20:00:00,q3,actual,0.60650668,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T21:00:00,q3,actual,0.5385947550877193,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T22:00:00,q3,actual,0.4836714498245614,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-10T23:00:00,q3,actual,0.4508906480701754,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T00:00:00,q3,actual,0.4254082136842105,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T01:00:00,q3,actual,0.41266699649122807,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T02:00:00,q3,actual,0.40524492842105264,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T03:00:00,q3,actual,0.4134092035087719,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T04:00:00,q3,actual,0.43852053438596494,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T05:00:00,q3,actual,0.4668480950877193,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T06:00:00,q3,actual,0.49406234526315795,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T07:00:00,q3,actual,0.520163285614035,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T08:00:00,q3,actual,0.5529440870175438,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T09:00:00,q3,actual,0.5852300842105262,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T10:00:00,q3,actual,0.6175160810526316,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T11:00:00,q3,actual,0.6438644235087719,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T12:00:00,q3,actual,0.6694705592982456,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T13:00:00,q3,actual,0.6912419592982456,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T14:00:00,q3,actual,0.7058386936842105,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T15:00:00,q3,actual,0.7073231073684211,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T16:00:00,q3,actual,0.6867887185964913,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T17:00:00,q3,actual,0.6580900543859649,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T18:00:00,q3,actual,0.6517812964912281,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T19:00:00,q3,actual,0.6287728845614036,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T20:00:00,q3,actual,0.6016823354385965,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T21:00:00,q3,actual,0.557521029122807,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T22:00:00,q3,actual,0.5102671943859649,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-11T23:00:00,q3,actual,0.4777337950877193,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T00:00:00,q3,actual,0.45460168245614035,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T01:00:00,q3,actual,0.43852053438596494,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T02:00:00,q3,actual,0.42664522526315785,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T03:00:00,q3,actual,0.42268678877192983,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T04:00:00,q3,actual,0.42961405228070176,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T05:00:00,q3,actual,0.43184067298245615,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T06:00:00,q3,actual,0.46783770421052634,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T07:00:00,q3,actual,0.5113805045614035,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T08:00:00,q3,actual,0.534388916491228,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T09:00:00,q3,actual,0.5475012368421053,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T10:00:00,q3,actual,0.5733547747368422,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T11:00:00,q3,actual,0.6013112319298245,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T12:00:00,q3,actual,0.6010638298245614,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T13:00:00,q3,actual,0.5900544284210526,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T14:00:00,q3,actual,0.5992083126315789,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T15:00:00,q3,actual,0.6052696684210527,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T16:00:00,q3,actual,0.60650668,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T17:00:00,q3,actual,0.5967342898245614,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T18:00:00,q3,actual,0.5993320136842105,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T19:00:00,q3,actual,0.5800346364912281,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T20:00:00,q3,actual,0.5523255814035087,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T21:00:00,q3,actual,0.5149678375438597,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T22:00:00,q3,actual,0.47600197929824567,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-12T23:00:00,q3,actual,0.4419841663157895,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T00:00:00,q3,actual,0.4205838694736842,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T01:00:00,q3,actual,0.40623453719298247,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T02:00:00,q3,actual,0.3922563087719298,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T03:00:00,q3,actual,0.3876793666666667,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T04:00:00,q3,actual,0.38904007929824563,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T05:00:00,q3,actual,0.3847105392982456,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T06:00:00,q3,actual,0.41427511122807015,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T07:00:00,q3,actual,0.4706828301754386,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T08:00:00,q3,actual,0.5221425038596491,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T09:00:00,q3,actual,0.573107372631579,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T10:00:00,q3,actual,0.6136813459649123,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T11:00:00,q3,actual,0.6507916873684211,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T12:00:00,q3,actual,0.6739238,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T13:00:00,q3,actual,0.6928500743859649,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T14:00:00,q3,actual,0.6996536368421052,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T15:00:00,q3,actual,0.7023750617543859,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T16:00:00,q3,actual,0.6919841663157895,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
2020-09-13T17:00:00,q3,actual,0.6707075705263158,0.0,75.0,0.0,0.0,75.0,synthetic_chronological_witness_not_contract_or_event_evidence,False
